Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024864 ,   0.024875 , 0.111358 ,    4.854028 ,      4.781476 ,   11.348483 ,      4.306846 ,        Not run
Basic_DAXPY               , 0.290314 ,   0.276408 , 0.275728 ,    0.032769 ,      0.032803 ,    0.054152 ,      0.038315 ,        Not run
Basic_IF_QUAD             , 1.417675 ,   1.402784 , 1.419536 ,    0.101305 ,      0.032547 ,    0.042695 ,      0.032836 ,        Not run
Basic_INIT3               , 1.049927 ,   1.015244 , 0.854306 ,    0.047172 ,      0.046200 ,    0.064756 ,      0.049637 ,        Not run
Basic_INIT_VIEW1D         , 0.908550 ,   0.896071 , 1.130956 ,    0.045381 ,      0.035968 ,    0.085502 ,      0.038249 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.906696 ,   0.896301 , 1.132904 ,    0.035241 ,      0.036348 ,    0.098916 ,      0.038011 ,        Not run
Basic_MULADDSUB           , 0.796454 ,   0.781277 , 0.596070 ,    0.035076 ,      0.035919 ,    0.046751 ,      0.037317 ,        Not run
Basic_NESTED_INIT         , 0.866859 ,   0.858012 , 0.938961 ,    0.040408 ,      0.043197 ,    0.071074 ,      0.023474 ,        Not run
Basic_REDUCE3_INT         , 0.017897 ,   0.017057 , 0.129781 ,    0.001403 ,      0.001200 ,    0.020224 ,      0.003921 ,        Not run
Basic_TRAP_INT            , 0.381855 ,   0.394513 , 0.392725 ,    0.027932 ,      0.026940 ,    0.159061 ,      0.026461 ,        Not run
Stream_ADD                , 1.086460 ,   1.021083 , 1.059838 ,    0.012562 ,      0.012614 ,    0.015719 ,      0.013015 ,        Not run
