Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      1.001 ,    0.223 ,       0.004 ,         0.004 ,       0.002 ,         0.003 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.029 ,    1.054 ,       1.221 ,         1.247 ,       0.642 ,         1.313 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.017 ,    0.883 ,      12.021 ,        12.733 ,       7.798 ,        12.641 ,        Not run
Basic_INIT3               ,    1.000 ,      1.026 ,    1.236 ,       4.292 ,         4.345 ,       2.331 ,         4.228 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.009 ,    0.771 ,       3.533 ,         3.488 ,       1.766 ,         3.540 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.010 ,    0.706 ,       3.572 ,         3.604 ,       1.739 ,         3.528 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.048 ,    1.207 ,       4.299 ,         4.305 ,       2.336 ,         4.248 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.003 ,    0.918 ,      14.671 ,        17.039 ,       6.748 ,        20.073 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.000 ,    0.132 ,       1.906 ,         1.912 ,       0.479 ,         1.708 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      0.968 ,    0.973 ,       1.964 ,         1.957 ,       1.243 ,         3.389 ,        Not run
Stream_ADD                ,    1.000 ,      1.030 ,    1.025 ,      17.827 ,        17.801 ,       9.656 ,        17.736 ,        Not run
Stream_COPY               ,    1.000 ,      1.005 ,    1.005 ,      12.826 ,        12.909 ,       6.846 ,        10.212 ,        Not run
Stream_DOT                ,    1.000 ,      1.004 ,    0.442 ,       6.434 ,         6.465 ,       3.252 ,        10.986 ,        Not run
Stream_MUL                ,    1.000 ,      1.004 ,    1.004 ,      12.222 ,        11.920 ,       6.739 ,        12.140 ,        Not run
Stream_TRIAD              ,    1.000 ,      1.019 ,    1.012 ,      18.129 ,        18.016 ,      10.270 ,        15.179 ,        Not run
