Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.898165 ,    Not run , 1.943470 ,     Not run ,       Not run ,    0.436015 ,      0.209644 ,        Not run
Algorithm_SORTPAIRS       , 2.084723 ,    Not run , 7.355206 ,     Not run ,       Not run ,    0.839426 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 0.949824 ,   0.947055 , 0.950404 ,    0.046079 ,      0.039626 ,    0.044889 ,      0.122941 ,        Not run
Apps_ENERGY               , 1.578669 ,   1.585609 , 1.510698 ,    0.057139 ,      0.059294 ,    0.062099 ,      0.104520 ,        Not run
Apps_FIR                  , 0.678820 ,   0.817026 , 0.816132 ,    0.033795 ,      0.034382 ,    0.040226 ,      0.034488 ,        Not run
Apps_HALOEXCHANGE         , 0.036884 ,   0.037016 , 0.037077 ,    0.321954 ,      0.323168 ,    0.634663 ,      0.366780 ,        Not run
Apps_LTIMES               , 0.300736 ,   0.226064 , 1.414761 ,    0.010811 ,      0.010902 ,    0.074776 ,      0.102044 ,        Not run
Apps_LTIMES_NOVIEW        , 0.303471 ,   0.229662 , 0.319094 ,    0.011057 ,      0.011478 ,    0.102031 ,       Not run ,        Not run
Apps_PRESSURE             , 1.751987 ,   1.721096 , 1.721282 ,    0.055646 ,      0.054773 ,    0.089198 ,      0.144506 ,        Not run
Apps_VOL3D                , 1.601956 ,   1.566568 , 1.580852 ,    0.072648 ,      0.072633 ,    0.076900 ,      0.069678 ,        Not run
Basic_DAXPY               , 0.337168 ,   0.330384 , 0.330780 ,    0.027599 ,      0.027438 ,    0.051001 ,      0.036069 ,        Not run
Basic_IF_QUAD             , 1.444643 ,   1.448640 , 1.432217 ,    0.046249 ,      0.049314 ,    0.059811 ,      0.052602 ,        Not run
Basic_INIT3               , 1.270699 ,   1.243038 , 1.059723 ,    0.049911 ,      0.049752 ,    0.074466 ,      0.053495 ,        Not run
Basic_INIT_VIEW1D         , 0.875633 ,   0.868168 , 0.868547 ,    0.128347 ,      0.128938 ,    0.274251 ,      0.142671 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.875656 ,   0.868438 , 1.125236 ,    0.130576 ,      0.128581 ,    0.298189 ,      0.142301 ,        Not run
Basic_MULADDSUB           , 0.895204 ,   0.862959 , 0.755276 ,    0.038410 ,      0.039358 ,    0.053642 ,      0.040657 ,        Not run
Basic_NESTED_INIT         , 0.356390 ,   0.349403 , 0.363948 ,    0.052607 ,      0.052741 ,    0.164932 ,      0.104469 ,        Not run
Basic_PI_ATOMIC           , 0.041343 ,   0.041390 , 0.175383 ,    8.431401 ,      7.770656 ,   19.463377 ,      6.553325 ,        Not run
Basic_REDUCE3_INT         , 0.008561 ,   0.008172 , 0.067701 ,    0.000701 ,      0.000650 ,    0.017863 ,      0.002230 ,        Not run
Basic_TRAP_INT            , 0.092566 ,   0.092567 , 0.099604 ,    0.003097 ,      0.002751 ,    0.007656 ,      0.002993 ,        Not run
Lcals_DIFF_PREDICT        , 1.542192 ,   1.541324 , 1.406500 ,    0.036295 ,      0.036322 ,    0.036915 ,      0.039656 ,        Not run
Lcals_EOS                 , 0.848266 ,   0.813668 , 0.804700 ,    0.011760 ,      0.011920 ,    0.030389 ,      0.035084 ,        Not run
Lcals_FIRST_DIFF          , 1.329111 ,   1.323155 , 1.322843 ,    0.025266 ,      0.022388 ,    0.030948 ,      0.034394 ,        Not run
Lcals_FIRST_MIN           , 0.037401 ,   0.037389 , 0.149382 ,    0.003174 ,      0.003043 ,    0.010152 ,      0.002592 ,        Not run
Lcals_FIRST_SUM           , 1.329739 ,   1.323383 , 1.322630 ,    0.025351 ,      0.022313 ,    0.035692 ,      0.034112 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.899506 ,   1.881214 , 1.907049 ,    0.162339 ,      0.159912 ,    0.163913 ,      0.151049 ,        Not run
Lcals_HYDRO_1D            , 1.087820 ,   1.073651 , 1.073743 ,    0.014303 ,      0.014351 ,    0.029015 ,      0.019999 ,        Not run
Lcals_HYDRO_2D            , 1.294546 ,   1.241036 , 1.365293 ,    0.039164 ,      0.037657 ,    0.049446 ,      0.056911 ,        Not run
Lcals_INT_PREDICT         , 2.107909 ,   2.111996 , 2.192055 ,    0.064543 ,      0.065092 ,    0.065707 ,      0.066694 ,        Not run
Lcals_PLANCKIAN           , 0.421181 ,   0.352373 , 0.352299 ,    0.009460 ,      0.009172 ,    0.010075 ,      0.009339 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.621300 ,   1.587527 , 1.579900 ,    0.022292 ,      0.019465 ,    0.023855 ,      0.020890 ,        Not run
Stream_ADD                , 1.079777 ,   1.063900 , 1.059688 ,    0.013265 ,      0.013373 ,    0.017078 ,      0.018422 ,        Not run
Stream_COPY               , 1.143812 ,   1.136846 , 1.140304 ,    0.028079 ,      0.023796 ,    0.033616 ,      0.029897 ,        Not run
Stream_DOT                , 1.305891 ,   1.297561 , 2.879313 ,    0.030924 ,      0.030663 ,    0.193279 ,      0.039808 ,        Not run
Stream_MUL                , 1.194171 ,   1.188577 , 1.188835 ,    0.019470 ,      0.019611 ,    0.041577 ,      0.029742 ,        Not run
Stream_TRIAD              , 1.066524 ,   1.052859 , 1.052736 ,    0.012712 ,      0.012686 ,    0.025594 ,      0.029959 ,        Not run
