Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.066325 ,   0.948489 , 0.947952 ,    0.048749 ,      0.049249 ,    0.066015 ,       Not run ,        Not run
Apps_ENERGY               , 1.562414 ,   1.511441 , 1.668396 ,    0.074750 ,      0.073773 ,    0.076720 ,       Not run ,        Not run
Apps_FIR                  , 0.861957 ,   0.627689 , 0.626289 ,    0.069119 ,      0.062721 ,    0.063263 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.036649 ,   0.037104 , 0.036090 ,    0.516172 ,      0.496550 ,    0.907252 ,       Not run ,        Not run
Apps_LTIMES               , 0.294538 ,   0.225208 , 1.441704 ,    0.037881 ,      0.016731 ,    0.081630 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.299901 ,   0.226440 , 0.312429 ,    0.012588 ,      0.012980 ,    0.108007 ,       Not run ,        Not run
Apps_PRESSURE             , 1.676833 ,   1.594720 , 1.592008 ,    0.065827 ,      0.065708 ,    0.112288 ,       Not run ,        Not run
Apps_VOL3D                , 1.601282 ,   1.567809 , 1.542828 ,    0.069197 ,      0.065443 ,    0.070451 ,       Not run ,        Not run
Basic_DAXPY               , 0.394335 ,   0.377313 , 0.376361 ,    0.027682 ,      0.027663 ,    0.050470 ,      0.035478 ,        Not run
Basic_IF_QUAD             , 1.498398 ,   1.451630 , 1.432810 ,    0.045033 ,      0.047842 ,    0.051767 ,      0.051927 ,        Not run
Basic_INIT3               , 1.282475 ,   1.272610 , 1.118451 ,    0.049689 ,      0.049809 ,    0.071815 ,      0.053758 ,        Not run
Basic_INIT_VIEW1D         , 0.870806 ,   0.864142 , 0.863884 ,    0.133575 ,      0.130964 ,    0.305230 ,      0.143616 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.871380 ,   0.865020 , 1.125278 ,    0.130494 ,      0.128433 ,    0.308786 ,      0.139065 ,        Not run
Basic_MULADDSUB           , 0.895412 ,   0.853596 , 0.777985 ,    0.037788 ,      0.038649 ,    0.052734 ,      0.032960 ,        Not run
Basic_NESTED_INIT         , 0.354115 ,   0.347994 , 0.361928 ,    0.052711 ,      0.052660 ,    0.152819 ,      0.065491 ,        Not run
Basic_PI_ATOMIC           , 0.041358 ,   0.041356 , 0.175173 ,    9.113543 ,      8.828042 ,   20.217337 ,      6.319247 ,        Not run
Basic_REDUCE3_INT         , 0.008328 ,   0.008282 , 0.067553 ,    0.004545 ,      0.004437 ,    0.016916 ,      0.005003 ,        Not run
Basic_TRAP_INT            , 0.092461 ,   0.092461 , 0.098586 ,    0.003114 ,      0.002710 ,    0.007692 ,      0.003143 ,        Not run
Lcals_DIFF_PREDICT        , 1.499985 ,   1.501301 , 1.352114 ,    0.036745 ,      0.034700 ,    0.036446 ,      0.037192 ,        Not run
Lcals_EOS                 , 0.880394 ,   0.813447 , 0.812860 ,    0.011234 ,      0.011594 ,    0.030512 ,      0.035171 ,        Not run
Lcals_FIRST_DIFF          , 1.324565 ,   1.319029 , 1.318558 ,    0.021430 ,      0.021326 ,    0.033243 ,      0.033734 ,        Not run
Lcals_FIRST_MIN           , 0.037619 ,   0.037447 , 0.149151 ,    0.004872 ,      0.003961 ,    0.012151 ,      0.002548 ,        Not run
Lcals_FIRST_SUM           , 1.326260 ,   1.317935 , 1.317177 ,    0.021371 ,      0.021430 ,    0.030612 ,      0.034289 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.838251 ,   1.824765 , 1.838047 ,    0.177563 ,      0.177545 ,    0.181880 ,      0.209782 ,        Not run
Lcals_HYDRO_1D            , 1.259129 ,   1.236725 , 1.249144 ,    0.013523 ,      0.013323 ,    0.029069 ,      0.019427 ,        Not run
Lcals_HYDRO_2D            , 1.212438 ,   1.178902 , 1.296591 ,    0.035866 ,      0.036552 ,    0.047550 ,      0.054058 ,        Not run
Lcals_INT_PREDICT         , 2.056370 ,   2.045996 , 2.131653 ,    0.063336 ,      0.068858 ,    0.068195 ,      0.068852 ,        Not run
Lcals_PLANCKIAN           , 0.422645 ,   0.352554 , 0.352842 ,    0.009346 ,      0.009261 ,    0.009621 ,      0.009845 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.591123 ,   1.588195 , 1.579062 ,    0.015334 ,      0.014647 ,    0.019171 ,      0.020237 ,        Not run
Stream_ADD                , 1.031814 ,   1.023955 , 1.014946 ,    0.012642 ,      0.012693 ,    0.016222 ,      0.018033 ,        Not run
Stream_COPY               , 1.491528 ,   1.486229 , 1.347609 ,    0.027136 ,      0.027356 ,    0.031455 ,      0.036641 ,        Not run
Stream_DOT                , 1.428805 ,   1.411120 , 2.965654 ,    0.028936 ,      0.029106 ,    0.193750 ,      0.038863 ,        Not run
Stream_MUL                , 1.346173 ,   1.325987 , 1.327834 ,    0.028864 ,      0.019001 ,    0.038285 ,      0.028636 ,        Not run
Stream_TRIAD              , 1.221173 ,   1.188196 , 1.205025 ,    0.012319 ,      0.012222 ,    0.028628 ,      0.034235 ,        Not run
