Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.107761 ,   0.947913 , 0.946302 ,    0.064452 ,      0.047122 ,    0.063287 ,       Not run ,        Not run
Apps_ENERGY               , 1.494598 ,   1.494506 , 1.622316 ,    0.076795 ,      0.076329 ,    0.076954 ,       Not run ,        Not run
Apps_FIR                  , 0.866025 ,   0.627006 , 0.626936 ,    0.034807 ,      0.033346 ,    0.041091 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.036625 ,   0.037198 , 0.037364 ,    0.329656 ,      0.331875 ,    0.665882 ,       Not run ,        Not run
Apps_LTIMES               , 0.296866 ,   0.225026 , 1.439937 ,    0.010618 ,      0.018954 ,    0.058441 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.301827 ,   0.228256 , 0.312542 ,    0.012677 ,      0.012878 ,    0.107877 ,       Not run ,        Not run
Apps_PRESSURE             , 1.698526 ,   1.711363 , 1.676527 ,    0.057652 ,      0.057172 ,    0.102690 ,       Not run ,        Not run
Apps_VOL3D                , 1.602206 ,   1.566856 , 1.545028 ,    0.066331 ,      0.065866 ,    0.078110 ,       Not run ,        Not run
Basic_DAXPY               , 0.349445 ,   0.338832 , 0.337847 ,    0.028178 ,      0.028320 ,    0.052114 ,      0.036864 ,        Not run
Basic_IF_QUAD             , 1.456799 ,   1.436709 , 1.421930 ,    0.044699 ,      0.045961 ,    0.052501 ,      0.049987 ,        Not run
Basic_INIT3               , 1.234744 ,   1.212563 , 1.014990 ,    0.050554 ,      0.050323 ,    0.073164 ,      0.053964 ,        Not run
Basic_INIT_VIEW1D         , 0.876583 ,   0.869725 , 0.869364 ,    0.131788 ,      0.131323 ,    0.306144 ,      0.144682 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.106215 ,   0.869278 , 1.124541 ,    0.139025 ,      0.131402 ,    0.303643 ,      0.144366 ,        Not run
Basic_MULADDSUB           , 0.861945 ,   0.817535 , 0.715343 ,    0.037060 ,      0.039598 ,    0.052673 ,      0.039214 ,        Not run
Basic_NESTED_INIT         , 0.356709 ,   0.350633 , 0.365502 ,    0.054204 ,      0.054000 ,    0.147501 ,      0.066554 ,        Not run
Basic_PI_ATOMIC           , 0.041346 ,   0.041380 , 0.164784 ,    8.208996 ,      8.260176 ,   22.406384 ,      6.921661 ,        Not run
Basic_REDUCE3_INT         , 0.008262 ,   0.008160 , 0.065764 ,    0.004562 ,      0.004410 ,    0.016784 ,      0.004829 ,        Not run
Basic_TRAP_INT            , 0.092487 ,   0.092526 , 0.099328 ,    0.007925 ,      0.007742 ,    0.012491 ,      0.006105 ,        Not run
Lcals_DIFF_PREDICT        , 1.564697 ,   1.545000 , 1.407967 ,    0.058764 ,      0.058256 ,    0.072630 ,      0.066098 ,        Not run
Lcals_EOS                 , 0.718583 ,   0.706555 , 0.705420 ,    0.040084 ,      0.037351 ,    0.080144 ,      0.069250 ,        Not run
Lcals_FIRST_DIFF          , 1.373272 ,   1.366686 , 1.365822 ,    0.111138 ,      0.110382 ,    0.203779 ,      0.122714 ,        Not run
Lcals_FIRST_MIN           , 0.037221 ,   0.037026 , 0.149401 ,    0.012086 ,      0.011141 ,    0.019902 ,      0.007480 ,        Not run
Lcals_FIRST_SUM           , 1.323014 ,   1.317748 , 1.317530 ,    0.023684 ,      0.023645 ,    0.032259 ,      0.034980 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.704271 ,   1.688200 , 1.699300 ,    0.199589 ,      0.201457 ,    0.203017 ,      0.170544 ,        Not run
Lcals_HYDRO_1D            , 1.033112 ,   1.013560 , 1.013745 ,    0.014731 ,      0.014720 ,    0.029882 ,      0.020145 ,        Not run
Lcals_HYDRO_2D            , 1.205334 ,   1.175018 , 1.292167 ,    0.038173 ,      0.045956 ,    0.050905 ,      0.057903 ,        Not run
Lcals_INT_PREDICT         , 2.065141 ,   2.058186 , 2.136842 ,    0.066523 ,      0.066457 ,    0.066725 ,      0.067109 ,        Not run
Lcals_PLANCKIAN           , 0.430944 ,   0.352081 , 0.352940 ,    0.009693 ,      0.009458 ,    0.010634 ,      0.009643 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.490767 ,   1.463542 , 1.481083 ,    0.022692 ,      0.015223 ,    0.019880 ,      0.021000 ,        Not run
Stream_ADD                , 1.013546 ,   1.008610 , 0.998861 ,    0.013743 ,      0.013874 ,    0.017759 ,      0.019087 ,        Not run
Stream_COPY               , 1.141048 ,   1.135254 , 1.137500 ,    0.029010 ,      0.027002 ,    0.035341 ,      0.038661 ,        Not run
Stream_DOT                , 1.270896 ,   1.265991 , 2.874616 ,    0.030672 ,      0.033232 ,    0.194008 ,      0.039475 ,        Not run
Stream_MUL                , 1.188423 ,   1.183875 , 1.184191 ,    0.020252 ,      0.020512 ,    0.038894 ,      0.030233 ,        Not run
Stream_TRIAD              , 1.026599 ,   0.996968 , 0.996838 ,    0.012896 ,      0.013039 ,    0.025832 ,      0.034765 ,        Not run
