FOM Report : signed speedup(-)/slowdown(+) for each PM (base vs. RAJA) -> (T_RAJA - T_base) / T_base ) ,  ,  ,  ,  ,  ,  ,  , 
'OVER_TOL' in column to right if RAJA speedup is over tolerance ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Lambda_Seq      ,         , RAJA_Seq        ,         , Lambda_OpenMP   ,         , RAJA_OpenMP     ,        
Apps_DEL_DOT_VEC_2D       , -0.043          ,         , -0.042          ,         , -0.24           ,         , 0.075           ,        
Apps_ENERGY               , -0.061          ,         , -0.068          ,         , 0.041           ,         , -0.012          ,        
Apps_FIR                  , -0.052          ,         , -0.16           ,         , -0.0086         ,         , 0.68            ,OVER_TOL
Apps_HALOEXCHANGE         , 0.09            ,         , -0.011          ,         , -0.0041         ,         , 0.96            ,OVER_TOL
Apps_LTIMES               , -0.23           ,         , 4.7             ,OVER_TOL , 0.0083          ,         , 4.4             ,OVER_TOL
Apps_LTIMES_NOVIEW        , -0.12           ,         , 0.17            ,OVER_TOL , -0.12           ,         , 5.5             ,OVER_TOL
Apps_PRESSURE             , 0.00015         ,         , -0.0017         ,         , -0.43           ,         , -0.36           ,        
Apps_VOL3D                , -0.0099         ,         , -0.024          ,         , -0.0073         ,         , 0.28            ,OVER_TOL
Basic_ATOMIC_PI           , -0.00082        ,         , 3.2             ,OVER_TOL , 0.091           ,         , 1.6             ,OVER_TOL
Basic_DAXPY               , -0.029          ,         , -0.028          ,         , -0.27           ,         , 0.59            ,OVER_TOL
Basic_IF_QUAD             , -0.032          ,         , -0.01           ,         , 0.012           ,         , 0.72            ,OVER_TOL
Basic_INIT3               , -0.016          ,         , -0.21           ,         , -0.015          ,         , 0.85            ,OVER_TOL
Basic_INIT_VIEW1D         , -0.0062         ,         , 0.29            ,OVER_TOL , -0.0086         ,         , 0.99            ,OVER_TOL
Basic_INIT_VIEW1D_OFFSET  , -0.0079         ,         , 0.29            ,OVER_TOL , -0.0026         ,         , 1               ,OVER_TOL
Basic_MULADDSUB           , -0.048          ,         , -0.3            ,         , 0.0079          ,         , 0.85            ,OVER_TOL
Basic_NESTED_INIT         , -0.00064        ,         , 0.051           ,         , 0.0061          ,         , 0.22            ,OVER_TOL
Basic_REDUCE3_INT         , 0.0052          ,         , 6.5             ,OVER_TOL , 0.012           ,         , 2.8             ,OVER_TOL
Basic_TRAP_INT            , 0.023           ,         , 0.023           ,         , 0.012           ,         , 0.62            ,OVER_TOL
Lcals_DIFF_PREDICT        , -0.02           ,         , -0.38           ,         , -0.011          ,         , 0.69            ,OVER_TOL
Lcals_EOS                 , -0.02           ,         , -0.02           ,         , -0.0031         ,         , 0.87            ,OVER_TOL
Lcals_FIRST_DIFF          , -0.0073         ,         , -0.0069         ,         , -0.011          ,         , 0.93            ,OVER_TOL
Lcals_FIRST_MIN           , -0.009          ,         , 2.9             ,OVER_TOL , 0.055           ,         , 0.73            ,OVER_TOL
Lcals_FIRST_SUM           , -0.0088         ,         , -0.0082         ,         , -0.006          ,         , 0.93            ,OVER_TOL
Lcals_GEN_LIN_RECUR       , -0.018          ,         , -0.017          ,         , -0.047          ,         , 0.71            ,OVER_TOL
Lcals_HYDRO_1D            , -0.011          ,         , -0.011          ,         , -0.00051        ,         , 0.94            ,OVER_TOL
Lcals_HYDRO_2D            , -0.036          ,         , 0.53            ,OVER_TOL , -0.0018         ,         , 1.3             ,OVER_TOL
Lcals_INT_PREDICT         , -0.012          ,         , 0.026           ,         , -0.021          ,         , 0.74            ,OVER_TOL
Lcals_PLANCKIAN           , -0.089          ,         , -0.089          ,         , -0.18           ,         , 0.31            ,OVER_TOL
Lcals_TRIDIAG_ELIM        , -0.0026         ,         , -0.0027         ,         , -0.015          ,         , 0.87            ,OVER_TOL
Stream_ADD                , -0.024          ,         , -0.024          ,         , 0.00017         ,         , 0.79            ,OVER_TOL
Stream_COPY               , -0.0047         ,         , 0.00038         ,         , -0.013          ,         , 0.85            ,OVER_TOL
Stream_DOT                , -0.0065         ,         , 1.2             ,OVER_TOL , -0.8            ,         , 0.25            ,OVER_TOL
Stream_MUL                , -0.0038         ,         , -0.0034         ,         , 0.02            ,         , 0.37            ,OVER_TOL
Stream_TRIAD              , -0.0049         ,         , -0.0078         ,         , -0.02           ,         , 0.31            ,OVER_TOL
                          ,                 ,         ,                 ,         ,                 ,         ,                 ,        
Col Min                   , -0.23           ,         , -0.38           ,         , -0.8            ,         , -0.36           ,        
Col Max                   , 0.09            ,         , 6.5             ,         , 0.091           ,         , 5.5             ,        
Col Avg                   , -0.024          ,         , 0.54            ,         , -0.059          ,         , 0.98            ,        
Col Std Dev               , 0.0024          ,         , 2.2             ,         , 0.027           ,         , 1.3             ,        
