Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      1.013 ,    0.228 ,       0.004 ,         0.004 ,       0.002 ,         0.004 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.023 ,    1.026 ,       1.169 ,         0.978 ,       0.595 ,         0.951 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.009 ,    0.989 ,      12.528 ,        11.061 ,       6.871 ,        12.512 ,        Not run
Basic_INIT3               ,    1.000 ,      1.016 ,    1.270 ,       4.409 ,         4.473 ,       2.372 ,         4.423 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.006 ,    0.766 ,       3.460 ,         3.515 ,       1.641 ,         3.494 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.008 ,    0.764 ,       3.432 ,         3.523 ,       1.632 ,         3.480 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.014 ,    1.393 ,       4.802 ,         4.700 ,       2.559 ,         4.791 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.009 ,    0.915 ,      11.503 ,        11.139 ,       9.515 ,        23.665 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.019 ,    0.129 ,       1.041 ,         1.036 ,       0.396 ,         1.939 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      0.978 ,    0.978 ,       1.666 ,         1.736 ,       1.171 ,         3.396 ,        Not run
Stream_ADD                ,    1.000 ,      1.032 ,    1.032 ,      17.202 ,        17.426 ,       9.909 ,        17.466 ,        Not run
