Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      1.034 ,    1.034 ,       0.939 ,         1.032 ,       1.034 ,         0.960 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.007 ,    1.001 ,       0.994 ,         0.992 ,       1.003 ,         0.952 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.031 ,    1.020 ,       1.021 ,         1.013 ,       1.014 ,         0.747 ,        Not run
Basic_INIT3               ,    1.000 ,      1.005 ,    0.987 ,       1.001 ,         1.007 ,       1.002 ,         0.311 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.033 ,    1.008 ,       1.032 ,         1.040 ,       1.046 ,         0.340 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      2.789 ,    2.783 ,       2.792 ,         2.755 ,       2.770 ,         0.924 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      0.998 ,    1.000 ,       1.010 ,         1.005 ,       1.008 ,         0.321 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.108 ,    1.088 ,       1.105 ,         1.089 ,       1.090 ,         0.958 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      0.969 ,    0.995 ,       0.991 ,         0.994 ,       1.014 ,         0.989 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.008 ,    1.002 ,       1.003 ,         0.990 ,       1.001 ,         0.969 ,        Not run
