Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      1.000 ,    0.223 ,       0.005 ,         0.004 ,       0.002 ,         0.004 ,        Not run
Basic_DAXPY               ,    1.000 ,      0.996 ,    1.012 ,       1.215 ,         1.227 ,       0.640 ,         1.301 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      0.998 ,    0.890 ,      12.960 ,        12.504 ,       7.744 ,        12.965 ,        Not run
Basic_INIT3               ,    1.000 ,      1.014 ,    1.256 ,       4.354 ,         4.529 ,       2.422 ,         4.393 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.003 ,    0.772 ,       3.453 ,         3.549 ,       1.790 ,         3.535 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.009 ,    0.707 ,       3.504 ,         3.596 ,       1.720 ,         3.534 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.052 ,    1.424 ,       4.978 ,         5.020 ,       2.737 ,         4.917 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.011 ,    0.924 ,      14.071 ,        14.788 ,       6.686 ,        23.786 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      0.961 ,    0.132 ,       1.911 ,         1.905 ,       0.461 ,         1.795 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      0.974 ,    0.982 ,       3.372 ,        12.375 ,       2.434 ,        14.388 ,        Not run
Stream_ADD                ,    1.000 ,      1.015 ,    1.017 ,      76.346 ,        75.867 ,      60.550 ,        76.824 ,        Not run
Stream_COPY               ,    1.000 ,      1.004 ,    1.003 ,      50.415 ,        53.944 ,      36.928 ,        43.109 ,        Not run
Stream_DOT                ,    1.000 ,      1.004 ,    0.448 ,      43.572 ,        41.462 ,       6.388 ,        46.654 ,        Not run
Stream_MUL                ,    1.000 ,      1.002 ,    1.003 ,      62.090 ,        61.966 ,      45.396 ,        61.111 ,        Not run
Stream_TRIAD              ,    1.000 ,      0.993 ,    1.010 ,      82.904 ,        81.952 ,      64.299 ,        38.545 ,        Not run
