Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      1.001 ,    0.223 ,       0.005 ,         0.005 ,       0.001 ,         0.003 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.051 ,    1.012 ,       1.036 ,         0.733 ,       0.477 ,         1.083 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.011 ,    0.992 ,       7.887 ,        12.225 ,       5.912 ,         8.339 ,        Not run
Basic_INIT3               ,    1.000 ,      1.021 ,    1.220 ,       3.837 ,         3.654 ,       1.406 ,         3.008 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.010 ,    0.800 ,       2.275 ,         2.648 ,       0.999 ,         2.574 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.008 ,    0.798 ,       2.969 ,         2.497 ,       1.377 ,         2.046 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.013 ,    1.362 ,       4.764 ,         4.770 ,       2.619 ,         4.715 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.014 ,    0.921 ,      20.414 ,        19.409 ,      11.442 ,        24.974 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.038 ,    0.137 ,       2.004 ,         2.027 ,       0.517 ,         1.976 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      0.963 ,    0.968 ,       1.886 ,         1.849 ,       1.231 ,         3.259 ,        Not run
Stream_ADD                ,    1.000 ,      1.061 ,    1.037 ,      18.820 ,        18.926 ,      10.668 ,        18.842 ,        Not run
