Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.022201 ,   0.947942 , 0.947777 ,    0.041412 ,      0.040909 ,    0.047855 ,       Not run ,        Not run
Apps_ENERGY               , 1.510446 ,   1.534602 , 1.638307 ,    0.060590 ,      0.059121 ,    0.061648 ,       Not run ,        Not run
Apps_FIR                  , 0.860741 ,   0.626387 , 0.626342 ,    0.053294 ,      0.051602 ,    0.066117 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.038806 ,   0.038752 , 0.039279 ,    0.332208 ,      0.331678 ,    0.685352 ,       Not run ,        Not run
Apps_LTIMES               , 0.294585 ,   0.224455 , 1.440158 ,    0.027960 ,      0.011322 ,    0.066599 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.301413 ,   0.226410 , 0.312637 ,    0.010520 ,      0.010732 ,    0.107394 ,       Not run ,        Not run
Apps_PRESSURE             , 1.653907 ,   1.619639 , 1.618636 ,    0.089293 ,      0.038479 ,    0.051386 ,       Not run ,        Not run
Apps_VOL3D                , 1.605685 ,   1.567413 , 1.543498 ,    0.046688 ,      0.036132 ,    0.040458 ,       Not run ,        Not run
Basic_DAXPY               , 0.330396 ,   0.325451 , 0.325520 ,    0.005722 ,      0.005816 ,    0.011917 ,      0.014788 ,        Not run
Basic_IF_QUAD             , 1.487302 ,   1.436418 , 1.444987 ,    0.023778 ,      0.024895 ,    0.025206 ,      0.027625 ,        Not run
Basic_INIT3               , 1.219463 ,   1.192018 , 1.066035 ,    0.023065 ,      0.022692 ,    0.025203 ,      0.026141 ,        Not run
Basic_INIT_VIEW1D         , 0.909558 ,   0.906591 , 0.907539 ,    0.023312 ,      0.023789 ,    0.090231 ,      0.037430 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.908457 ,   0.906932 , 1.145750 ,    0.022882 ,      0.023636 ,    0.105734 ,      0.037189 ,        Not run
Basic_MULADDSUB           , 0.885617 ,   0.840919 , 0.747701 ,    0.017431 ,      0.019466 ,    0.019325 ,      0.020450 ,        Not run
Basic_NESTED_INIT         , 0.366243 ,   0.365589 , 0.383842 ,    0.011528 ,      0.011653 ,    0.066412 ,      0.018923 ,        Not run
Basic_PI_ATOMIC           , 0.044096 ,   0.041499 , 0.175453 ,    8.094587 ,      8.302921 ,   19.954392 ,      6.813718 ,        Not run
Basic_REDUCE3_INT         , 0.008538 ,   0.008310 , 0.067773 ,    0.000780 ,      0.000667 ,    0.010901 ,      0.002281 ,        Not run
Basic_TRAP_INT            , 0.093011 ,   0.092696 , 0.097999 ,    0.003307 ,      0.003003 ,    0.007727 ,      0.003117 ,        Not run
Lcals_DIFF_PREDICT        , 1.553671 ,   1.536718 , 1.401519 ,    0.035812 ,      0.037488 ,    0.036022 ,      0.038122 ,        Not run
Lcals_EOS                 , 0.711936 ,   0.707935 , 0.705401 ,    0.011246 ,      0.011484 ,    0.029975 ,      0.034972 ,        Not run
Lcals_FIRST_DIFF          , 1.311635 ,   1.306645 , 1.307285 ,    0.022138 ,      0.029741 ,    0.030269 ,      0.033667 ,        Not run
Lcals_FIRST_MIN           , 0.038051 ,   0.037269 , 0.149278 ,    0.004604 ,      0.004067 ,    0.010652 ,      0.002557 ,        Not run
Lcals_FIRST_SUM           , 1.316440 ,   1.309227 , 1.308899 ,    0.022541 ,      0.022732 ,    0.030134 ,      0.033456 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.718493 ,   1.700015 , 1.715524 ,    0.235528 ,      0.232120 ,    0.236461 ,      0.234217 ,        Not run
Lcals_HYDRO_1D            , 1.013440 ,   1.007529 , 1.007498 ,    0.013948 ,      0.014020 ,    0.028797 ,      0.019444 ,        Not run
Lcals_HYDRO_2D            , 1.206334 ,   1.188934 , 1.294651 ,    0.036869 ,      0.034478 ,    0.048147 ,      0.055053 ,        Not run
Lcals_INT_PREDICT         , 2.110148 ,   2.109989 , 2.182918 ,    0.064328 ,      0.064024 ,    0.066740 ,      0.071095 ,        Not run
Lcals_PLANCKIAN           , 0.461188 ,   0.405221 , 0.406050 ,    0.009033 ,      0.008660 ,    0.010595 ,      0.009643 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.407771 ,   1.399644 , 1.399722 ,    0.014618 ,      0.015030 ,    0.018919 ,      0.020699 ,        Not run
Stream_ADD                , 1.003482 ,   0.995044 , 0.998434 ,    0.013754 ,      0.013100 ,    0.016459 ,      0.018210 ,        Not run
Stream_COPY               , 1.152002 ,   1.146614 , 1.152734 ,    0.028447 ,      0.028055 ,    0.034739 ,      0.036818 ,        Not run
Stream_DOT                , 1.309878 ,   1.307560 , 2.882453 ,    0.030887 ,      0.038024 ,    0.192759 ,      0.041694 ,        Not run
Stream_MUL                , 1.185195 ,   1.182771 , 1.181135 ,    0.019153 ,      0.019322 ,    0.036882 ,      0.028931 ,        Not run
Stream_TRIAD              , 1.004015 ,   0.996170 , 0.995264 ,    0.012441 ,      0.012638 ,    0.028962 ,      0.033218 ,        Not run
