Mean Runtime Report (sec.)  , 
Kernel                    , Kokkos_Lambda
Algorithm_SORT            ,      0.285735
Algorithm_SORTPAIRS       ,      0.000000
Apps_DEL_DOT_VEC_2D       ,      2.712610
Apps_ENERGY               ,      0.102302
Apps_FIR                  ,      0.042316
Apps_HALOEXCHANGE         ,      0.401148
Apps_LTIMES               ,      0.103800
Apps_LTIMES_NOVIEW        ,       Not run
Apps_PRESSURE             ,      0.177874
Apps_VOL3D                ,      0.069129
Basic_DAXPY               ,      0.041288
Basic_IF_QUAD             ,      0.057737
Basic_INIT3               ,      0.051445
Basic_INIT_VIEW1D         ,      0.135158
Basic_INIT_VIEW1D_OFFSET  ,      0.133652
Basic_MULADDSUB           ,      0.038737
Basic_NESTED_INIT         ,      0.089277
Basic_PI_ATOMIC           ,      6.961431
Basic_REDUCE3_INT         ,      0.004811
Basic_TRAP_INT            ,      0.005520
Lcals_DIFF_PREDICT        ,      0.065008
Lcals_EOS                 ,      0.072473
Lcals_FIRST_DIFF          ,      0.111878
Lcals_FIRST_MIN           ,      0.007985
Lcals_FIRST_SUM           ,      0.111531
Lcals_GEN_LIN_RECUR       ,      0.239119
Lcals_HYDRO_1D            ,      0.060875
Lcals_HYDRO_2D            ,      0.083005
Lcals_INT_PREDICT         ,      0.112168
Lcals_PLANCKIAN           ,      0.018219
Lcals_TRIDIAG_ELIM        ,      0.062880
Stream_ADD                ,      0.058010
Stream_COPY               ,      0.095476
Stream_DOT                ,      0.116935
Stream_MUL                ,      0.097999
Stream_TRIAD              ,      0.081711
