Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      1.020 ,    0.876 ,       1.000 ,         1.065 ,       1.030 ,         0.944 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.129 ,    1.054 ,       1.125 ,         1.042 ,       1.124 ,         1.007 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.003 ,    0.999 ,       0.950 ,         0.935 ,       0.957 ,         0.830 ,        Not run
Basic_INIT3               ,    1.000 ,      0.992 ,    0.913 ,       0.965 ,         0.995 ,       0.944 ,         0.290 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      0.998 ,    0.931 ,       1.005 ,         1.000 ,       1.005 ,         0.310 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      2.797 ,    2.773 ,       2.797 ,         2.857 ,       2.970 ,         0.949 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.085 ,    1.058 ,       1.014 ,         1.073 ,       1.067 ,         0.304 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.185 ,    1.171 ,       1.121 ,         1.113 ,       1.118 ,         0.991 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.107 ,    1.118 ,       0.995 ,         1.114 ,       1.118 ,         1.113 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      0.985 ,    1.055 ,       0.838 ,         1.057 ,       1.015 ,         0.877 ,        Not run
