Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.903727 ,    Not run , 1.938226 ,     Not run ,       Not run ,    0.386602 ,      0.218787 ,        Not run
Algorithm_SORTPAIRS       , 2.132152 ,    Not run , 6.842392 ,     Not run ,       Not run ,    0.948458 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 0.951456 ,   0.947825 , 0.951091 ,    0.023928 ,      0.023728 ,    0.027058 ,      0.099029 ,        Not run
Apps_ENERGY               , 1.569271 ,   1.585388 , 1.522145 ,    0.035565 ,      0.036952 ,    0.038902 ,      0.051876 ,        Not run
Apps_FIR                  , 0.676056 ,   0.787253 , 0.703789 ,    0.016534 ,      0.016220 ,    0.017186 ,      0.020923 ,        Not run
Apps_HALOEXCHANGE         , 0.038378 ,   0.038206 , 0.038278 ,    0.041232 ,      0.041485 ,    0.073719 ,      0.087419 ,        Not run
Apps_LTIMES               , 0.321647 ,   0.231720 , 1.556408 ,    0.006281 ,      0.006112 ,    0.059965 ,      0.051959 ,        Not run
Apps_LTIMES_NOVIEW        , 0.301775 ,   0.248384 , 0.233308 ,    0.006462 ,      0.007761 ,    0.063585 ,       Not run ,        Not run
Apps_PRESSURE             , 1.701195 ,   1.662215 , 1.654288 ,    0.019942 ,      0.020373 ,    0.058372 ,      0.056698 ,        Not run
Apps_VOL3D                , 1.603444 ,   1.586002 , 1.580892 ,    0.039357 ,      0.038527 ,    0.042578 ,      0.036625 ,        Not run
Basic_DAXPY               , 0.335729 ,   0.330017 , 0.329884 ,    0.005757 ,      0.005876 ,    0.012031 ,      0.014482 ,        Not run
Basic_IF_QUAD             , 1.476748 ,   1.472616 , 1.459976 ,    0.025608 ,      0.024260 ,    0.025763 ,      0.027048 ,        Not run
Basic_INIT3               , 1.231890 ,   1.193935 , 1.039752 ,    0.023627 ,      0.023217 ,    0.025342 ,      0.025327 ,        Not run
Basic_INIT_VIEW1D         , 0.904920 ,   0.901522 , 0.902564 ,    0.023862 ,      0.024023 ,    0.082793 ,      0.038086 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.032117 ,   0.903476 , 1.183834 ,    0.024165 ,      0.024072 ,    0.097381 ,      0.037500 ,        Not run
Basic_MULADDSUB           , 0.862968 ,   0.828492 , 0.723049 ,    0.018014 ,      0.019517 ,    0.019388 ,      0.020503 ,        Not run
Basic_NESTED_INIT         , 0.364933 ,   0.363677 , 0.379835 ,    0.011772 ,      0.011832 ,    0.077840 ,      0.037744 ,        Not run
Basic_PI_ATOMIC           , 0.041543 ,   0.041409 , 0.175734 ,    8.906109 ,      8.064800 ,   20.274727 ,      7.113505 ,        Not run
Basic_REDUCE3_INT         , 0.008410 ,   0.008251 , 0.068416 ,    0.000698 ,      0.000693 ,    0.009364 ,      0.002232 ,        Not run
Basic_TRAP_INT            , 0.093187 ,   0.092593 , 0.098948 ,    0.003311 ,      0.003071 ,    0.007625 ,      0.003294 ,        Not run
Lcals_DIFF_PREDICT        , 1.559266 ,   1.539031 , 1.400836 ,    0.099372 ,      0.035384 ,    0.036388 ,      0.037736 ,        Not run
Lcals_EOS                 , 0.732981 ,   0.717645 , 0.714937 ,    0.012733 ,      0.012257 ,    0.033532 ,      0.036040 ,        Not run
Lcals_FIRST_DIFF          , 1.327026 ,   1.321543 , 1.321837 ,    0.022661 ,      0.022737 ,    0.030668 ,      0.034439 ,        Not run
Lcals_FIRST_MIN           , 0.038761 ,   0.038618 , 0.149426 ,    0.003799 ,      0.003900 ,    0.010540 ,      0.003536 ,        Not run
Lcals_FIRST_SUM           , 1.325778 ,   1.320367 , 1.320504 ,    0.022653 ,      0.022775 ,    0.030716 ,      0.034388 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.729168 ,   1.700087 , 1.718552 ,    0.160247 ,      0.159481 ,    0.164557 ,      0.145076 ,        Not run
Lcals_HYDRO_1D            , 1.031203 ,   1.020990 , 1.020312 ,    0.014672 ,      0.014381 ,    0.030340 ,      0.020002 ,        Not run
Lcals_HYDRO_2D            , 1.245222 ,   1.191673 , 1.303544 ,    0.036040 ,      0.035700 ,    0.049756 ,      0.053725 ,        Not run
Lcals_INT_PREDICT         , 2.091628 ,   2.083753 , 2.166315 ,    0.062557 ,      0.063085 ,    0.064992 ,      0.067019 ,        Not run
Lcals_PLANCKIAN           , 0.428289 ,   0.352991 , 0.352873 ,    0.009318 ,      0.009166 ,    0.010210 ,      0.009293 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.425228 ,   1.407371 , 1.407254 ,    0.015760 ,      0.015734 ,    0.019667 ,      0.021694 ,        Not run
Stream_ADD                , 1.028071 ,   1.014133 , 1.014107 ,    0.013377 ,      0.013363 ,    0.017008 ,      0.018358 ,        Not run
Stream_COPY               , 1.145348 ,   1.138461 , 1.145658 ,    0.029580 ,      0.026485 ,    0.035019 ,      0.030617 ,        Not run
Stream_DOT                , 1.317458 ,   1.309037 , 2.880749 ,    0.030373 ,      0.030744 ,    0.192436 ,      0.039597 ,        Not run
Stream_MUL                , 1.196040 ,   1.190985 , 1.190830 ,    0.019561 ,      0.019576 ,    0.058389 ,      0.029615 ,        Not run
Stream_TRIAD              , 1.015951 ,   1.005604 , 1.005093 ,    0.012655 ,      0.013339 ,    0.024676 ,      0.033761 ,        Not run
