Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 0.975452 ,   0.960004 , 0.960183 ,    0.128906 ,      0.102521 ,    0.213019 ,       Not run ,        Not run
Apps_ENERGY               , 1.462614 ,   1.374886 , 1.346743 ,    0.184706 ,      0.142035 ,    0.137750 ,       Not run ,        Not run
Apps_FIR                  , 0.690324 ,   0.709912 , 0.627838 ,    0.169935 ,      0.167713 ,    0.291648 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.037062 ,   0.036345 , 0.036026 ,    0.470867 ,      0.372639 ,    0.731803 ,       Not run ,        Not run
Apps_LTIMES               , 0.304592 ,   0.232776 , 1.713279 ,    0.012465 ,      0.012566 ,    0.066865 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.254627 ,   0.238170 , 0.320516 ,    0.012783 ,      0.010728 ,    0.090402 ,       Not run ,        Not run
Apps_PRESSURE             , 1.381907 ,   1.377325 , 1.377665 ,    0.360042 ,      0.358220 ,    0.395632 ,       Not run ,        Not run
Apps_VOL3D                , 1.280108 ,   1.240194 , 1.222724 ,    0.062119 ,      0.061623 ,    0.081663 ,       Not run ,        Not run
Basic_ATOMIC_PI           , 0.024874 ,   0.024857 , 0.111360 ,    4.648973 ,      6.043476 ,   16.431365 ,      7.132705 ,        Not run
Basic_DAXPY               , 0.312703 ,   0.302866 , 0.303052 ,    0.236375 ,      0.236868 ,    0.463539 ,      0.246183 ,        Not run
Basic_IF_QUAD             , 1.435847 ,   1.427293 , 1.408229 ,    0.109578 ,      0.109870 ,    0.182311 ,      0.119171 ,        Not run
Basic_INIT3               , 1.022859 ,   1.005050 , 0.831269 ,    0.232611 ,      0.233742 ,    0.435547 ,      0.261064 ,        Not run
Basic_INIT_VIEW1D         , 0.877626 ,   0.869996 , 1.123466 ,    0.247464 ,      0.244336 ,    0.480380 ,      0.274235 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.894415 ,   0.870198 , 1.129263 ,    0.246063 ,      0.244520 ,    0.496823 ,      0.273831 ,        Not run
Basic_MULADDSUB           , 0.757058 ,   0.692825 , 0.603726 ,    0.167335 ,      0.167621 ,    0.305892 ,      0.183929 ,        Not run
Basic_NESTED_INIT         , 0.857530 ,   0.851179 , 0.944597 ,    0.044590 ,      0.037603 ,    0.117902 ,      0.037974 ,        Not run
Basic_REDUCE3_INT         , 0.016920 ,   0.016944 , 0.127905 ,    0.008720 ,      0.008931 ,    0.035373 ,      0.010026 ,        Not run
Basic_TRAP_INT            , 0.382805 ,   0.394692 , 0.395042 ,    0.283580 ,      0.252678 ,    0.481264 ,      0.150402 ,        Not run
Lcals_DIFF_PREDICT        , 1.201627 ,   1.178452 , 0.737718 ,    0.121521 ,      0.120797 ,    0.229538 ,      0.131462 ,        Not run
Lcals_EOS                 , 0.665289 ,   0.660713 , 0.660750 ,    0.244353 ,      0.253752 ,    0.466186 ,      0.280060 ,        Not run
Lcals_FIRST_DIFF          , 0.932458 ,   0.925432 , 0.925762 ,    0.765300 ,      0.760347 ,    1.475918 ,      0.852862 ,        Not run
Lcals_FIRST_MIN           , 0.037684 ,   0.037484 , 0.149550 ,    0.010708 ,      0.011375 ,    0.019485 ,      0.007465 ,        Not run
Lcals_FIRST_SUM           , 0.927102 ,   0.918869 , 0.918997 ,    0.759221 ,      0.755655 ,    1.488639 ,      0.848815 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.459959 ,   1.428863 , 1.429428 ,    0.605831 ,      0.603737 ,    1.106690 ,      0.650930 ,        Not run
Lcals_HYDRO_1D            , 1.241454 ,   1.238305 , 1.238723 ,    0.591898 ,      0.600603 ,    1.146767 ,      0.663293 ,        Not run
Lcals_HYDRO_2D            , 2.434734 ,   2.372013 , 3.734099 ,    0.092882 ,      0.070850 ,    0.137185 ,      0.106093 ,        Not run
Lcals_INT_PREDICT         , 1.428616 ,   1.411270 , 1.454551 ,    0.042979 ,      0.044253 ,    0.060502 ,      0.072894 ,        Not run
Lcals_PLANCKIAN           , 0.409530 ,   0.322638 , 0.323408 ,    0.010687 ,      0.011537 ,    0.014338 ,      0.013483 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.326622 ,   1.322258 , 1.322251 ,    0.039806 ,      0.039649 ,    0.063591 ,      0.066469 ,        Not run
Stream_ADD                , 1.010471 ,   1.022700 , 1.004629 ,    0.013375 ,      0.013579 ,    0.017563 ,      0.019015 ,        Not run
Stream_COPY               , 1.156044 ,   1.149946 , 1.154879 ,    0.029182 ,      0.024059 ,    0.031012 ,      0.038672 ,        Not run
Stream_DOT                , 1.304342 ,   1.302492 , 2.877195 ,    0.030250 ,      0.030924 ,    0.198716 ,      0.039190 ,        Not run
Stream_MUL                , 1.193811 ,   1.190202 , 1.190272 ,    0.019622 ,      0.023090 ,    0.027578 ,      0.030325 ,        Not run
Stream_TRIAD              , 1.005801 ,   0.994267 , 1.000536 ,    0.012569 ,      0.012422 ,    0.016587 ,      0.033363 ,        Not run
