Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.182 ,    1.181 ,      19.429 ,        23.069 ,      17.754 ,       Not run ,        Not run
Apps_ENERGY               ,    1.000 ,      1.028 ,    0.918 ,      20.951 ,        20.113 ,      21.859 ,       Not run ,        Not run
Apps_FIR                  ,    1.000 ,      1.382 ,    1.387 ,      23.803 ,        25.095 ,      17.658 ,       Not run ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      0.996 ,    0.988 ,       0.060 ,         0.090 ,       0.042 ,       Not run ,        Not run
Apps_LTIMES               ,    1.000 ,      1.317 ,    0.206 ,      28.108 ,        12.350 ,       4.915 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      1.337 ,    0.962 ,      28.511 ,        27.906 ,       2.819 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.066 ,    1.033 ,      19.948 ,        92.579 ,      33.235 ,       Not run ,        Not run
Apps_VOL3D                ,    1.000 ,      1.023 ,    1.038 ,      44.491 ,        45.880 ,      40.139 ,       Not run ,        Not run
Basic_DAXPY               ,    1.000 ,      1.014 ,    1.014 ,      58.940 ,        58.656 ,      27.448 ,        22.457 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.011 ,    1.023 ,      61.023 ,        56.965 ,      58.368 ,        52.652 ,        Not run
Basic_INIT3               ,    1.000 ,      1.020 ,    1.176 ,      15.512 ,        52.723 ,      48.777 ,        45.978 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.009 ,    1.008 ,      38.607 ,        36.944 ,       9.197 ,        23.750 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.273 ,    0.980 ,      48.518 ,        46.623 ,      10.071 ,        29.755 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.096 ,    1.265 ,      49.392 ,        51.310 ,      47.944 ,        45.670 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.019 ,    0.979 ,      30.540 ,        30.209 ,       5.120 ,        18.903 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      1.001 ,    0.236 ,       0.005 ,         0.005 ,       0.003 ,         0.006 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.008 ,    0.123 ,      11.539 ,        12.712 ,       0.604 ,         3.739 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.002 ,    0.942 ,      29.406 ,        31.705 ,      12.123 ,        29.136 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.005 ,    1.103 ,      33.372 ,        41.944 ,      36.748 ,        39.647 ,        Not run
Lcals_EOS                 ,    1.000 ,      1.003 ,    1.015 ,      65.088 ,        63.674 ,      24.133 ,        20.723 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      1.005 ,    1.005 ,      60.524 ,        60.701 ,      42.695 ,        36.444 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      0.997 ,    0.251 ,      11.989 ,        13.047 ,       3.082 ,        14.673 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      1.004 ,    1.005 ,      60.345 ,        59.584 ,      43.208 ,        38.854 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.016 ,    1.005 ,       5.876 ,         6.220 ,       5.919 ,         6.016 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      1.010 ,    0.965 ,      72.222 ,        72.327 ,      34.731 ,        51.404 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.017 ,    0.923 ,      35.339 ,        34.181 ,      25.656 ,        22.829 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      1.007 ,    0.969 ,      26.822 ,        30.130 ,      32.368 ,        25.926 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.223 ,    1.221 ,      48.054 ,        48.405 ,      44.434 ,        46.906 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.005 ,    1.006 ,      93.122 ,        62.602 ,      71.985 ,        65.402 ,        Not run
Stream_ADD                ,    1.000 ,      0.992 ,    1.010 ,      77.413 ,        77.427 ,      60.502 ,        54.781 ,        Not run
Stream_COPY               ,    1.000 ,      1.006 ,    1.001 ,      43.863 ,        44.899 ,      34.146 ,        29.730 ,        Not run
Stream_DOT                ,    1.000 ,      1.006 ,    0.452 ,      36.371 ,        40.191 ,       6.734 ,        32.840 ,        Not run
Stream_MUL                ,    1.000 ,      1.004 ,    1.003 ,      61.076 ,        61.090 ,      30.270 ,        40.118 ,        Not run
Stream_TRIAD              ,    1.000 ,      0.984 ,    0.995 ,      81.164 ,        81.550 ,      39.390 ,        29.559 ,        Not run
