Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.023118 ,   0.960188 , 0.959753 ,    0.083028 ,      0.082751 ,    0.149044 ,       Not run ,        Not run
Apps_ENERGY               , 1.463213 ,   1.377991 , 1.351937 ,    0.113980 ,      0.115872 ,    0.108321 ,       Not run ,        Not run
Apps_FIR                  , 0.752025 ,   0.709582 , 0.627567 ,    0.106613 ,      0.101920 ,    0.175283 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.036243 ,   0.036267 , 0.036322 ,    0.323188 ,      0.323018 ,    0.647099 ,       Not run ,        Not run
Apps_LTIMES               , 0.303135 ,   0.232886 , 1.712828 ,    0.013905 ,      0.015456 ,    0.085383 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.306824 ,   0.236893 , 0.321474 ,    0.012568 ,      0.010596 ,    0.091524 ,       Not run ,        Not run
Apps_PRESSURE             , 1.378839 ,   1.374721 , 1.375094 ,    0.358868 ,      0.350298 ,    0.387401 ,       Not run ,        Not run
Apps_VOL3D                , 1.279790 ,   1.240122 , 1.222464 ,    0.061901 ,      0.061322 ,    0.086128 ,       Not run ,        Not run
Basic_ATOMIC_PI           , 0.024867 ,   0.024850 , 0.111316 ,    5.708218 ,      6.169181 ,   15.386155 ,      7.581569 ,        Not run
Basic_DAXPY               , 0.311993 ,   0.300524 , 0.300836 ,    0.241786 ,      0.234341 ,    0.471594 ,      0.244861 ,        Not run
Basic_IF_QUAD             , 1.437365 ,   1.432522 , 1.402941 ,    0.109978 ,      0.110269 ,    0.198933 ,      0.120428 ,        Not run
Basic_INIT3               , 1.010705 ,   0.990820 , 0.831319 ,    0.237137 ,      0.233463 ,    0.443791 ,      0.262188 ,        Not run
Basic_INIT_VIEW1D         , 0.902322 ,   0.895295 , 1.124201 ,    0.251560 ,      0.246721 ,    0.523483 ,      0.275382 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.917924 ,   0.894672 , 1.129865 ,    0.248365 ,      0.244338 ,    0.527999 ,      0.274683 ,        Not run
Basic_MULADDSUB           , 0.752463 ,   0.693562 , 0.608757 ,    0.167535 ,      0.165408 ,    0.311545 ,      0.184924 ,        Not run
Basic_NESTED_INIT         , 0.872094 ,   0.864004 , 0.949450 ,    0.058392 ,      0.046150 ,    0.123290 ,      0.034003 ,        Not run
Basic_REDUCE3_INT         , 0.017085 ,   0.017825 , 0.126782 ,    0.008606 ,      0.008660 ,    0.036618 ,      0.009944 ,        Not run
Basic_TRAP_INT            , 0.384517 ,   0.395771 , 0.394342 ,    0.204232 ,      0.204343 ,    0.295144 ,      0.125496 ,        Not run
Lcals_DIFF_PREDICT        , 1.196078 ,   1.173114 , 0.745655 ,    0.118692 ,      0.118995 ,    0.208792 ,      0.133106 ,        Not run
Lcals_EOS                 , 0.665316 ,   0.660117 , 0.660217 ,    0.247563 ,      0.247110 ,    0.479892 ,      0.283402 ,        Not run
Lcals_FIRST_DIFF          , 0.967314 ,   0.960127 , 0.960633 ,    0.765911 ,      0.756237 ,    1.492656 ,      0.855975 ,        Not run
Lcals_FIRST_MIN           , 0.039788 ,   0.039194 , 0.149314 ,    0.012081 ,      0.012524 ,    0.019184 ,      0.007425 ,        Not run
Lcals_FIRST_SUM           , 0.967572 ,   0.960110 , 0.960468 ,    0.763107 ,      0.763742 ,    1.512299 ,      0.856391 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.462287 ,   1.434016 , 1.435526 ,    0.576654 ,      0.572878 ,    1.072394 ,      0.612781 ,        Not run
Lcals_HYDRO_1D            , 1.247557 ,   1.235907 , 1.236390 ,    0.601897 ,      0.596551 ,    1.188107 ,      0.671156 ,        Not run
Lcals_HYDRO_2D            , 2.527930 ,   2.387264 , 3.743211 ,    0.105635 ,      0.105569 ,    0.221258 ,      0.175397 ,        Not run
Lcals_INT_PREDICT         , 1.422312 ,   1.404648 , 1.450928 ,    0.207431 ,      0.203156 ,    0.383321 ,      0.238529 ,        Not run
Lcals_PLANCKIAN           , 0.407939 ,   0.322475 , 0.322605 ,    0.032175 ,      0.031965 ,    0.053946 ,      0.035597 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.322388 ,   1.318391 , 1.318456 ,    0.250882 ,      0.252560 ,    0.476581 ,      0.276247 ,        Not run
Stream_ADD                , 1.010454 ,   1.039571 , 1.001314 ,    0.058955 ,      0.058803 ,    0.103574 ,      0.062596 ,        Not run
Stream_COPY               , 1.150992 ,   1.144833 , 1.146570 ,    0.101578 ,      0.095748 ,    0.165824 ,      0.109032 ,        Not run
Stream_DOT                , 1.282160 ,   1.276747 , 2.874372 ,    0.202008 ,      0.200330 ,    0.400460 ,      0.125809 ,        Not run
Stream_MUL                , 1.191802 ,   1.187290 , 1.187003 ,    0.097318 ,      0.096703 ,    0.176848 ,      0.107692 ,        Not run
Stream_TRIAD              , 1.036097 ,   1.028601 , 1.028086 ,    0.058721 ,      0.059606 ,    0.106163 ,      0.080179 ,        Not run
