Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      1.001 ,    0.223 ,       0.005 ,         0.004 ,       0.001 ,         0.003 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.350 ,    1.347 ,       1.657 ,         1.655 ,       0.855 ,         1.741 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.018 ,    0.875 ,      12.288 ,        12.537 ,       7.726 ,        12.787 ,        Not run
Basic_INIT3               ,    1.000 ,      1.018 ,    1.233 ,       4.272 ,         4.273 ,       2.349 ,         4.311 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.009 ,    0.797 ,       3.499 ,         3.641 ,       1.838 ,         3.594 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.012 ,    0.781 ,       3.644 ,         3.656 ,       1.786 ,         3.601 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.051 ,    1.207 ,       4.309 ,         4.370 ,       2.331 ,         4.265 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.004 ,    0.917 ,      12.242 ,         9.942 ,       6.678 ,        25.455 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      0.989 ,    0.135 ,       1.074 ,         1.079 ,       0.387 ,         1.841 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      0.975 ,    0.957 ,       2.019 ,         1.986 ,       1.330 ,         3.438 ,        Not run
Stream_ADD                ,    1.000 ,      0.990 ,    0.997 ,      16.743 ,        17.929 ,       9.938 ,        17.886 ,        Not run
Stream_COPY               ,    1.000 ,      1.005 ,    1.004 ,      12.115 ,        13.068 ,       7.241 ,        11.747 ,        Not run
Stream_DOT                ,    1.000 ,      1.004 ,    0.442 ,       6.512 ,         6.565 ,       3.320 ,        11.212 ,        Not run
Stream_MUL                ,    1.000 ,      1.005 ,    1.003 ,      12.523 ,        12.481 ,       6.872 ,        12.502 ,        Not run
Stream_TRIAD              ,    1.000 ,      1.000 ,    1.004 ,      18.044 ,        18.309 ,      10.184 ,        15.228 ,        Not run
