Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.045214 ,   0.045218 , 0.135681 ,    4.891220 ,      5.884704 ,   12.274465 ,      7.573425 ,        Not run
Basic_DAXPY               , 0.287827 ,   0.278859 , 0.280548 ,    0.238024 ,      0.247650 ,    0.481478 ,      0.241299 ,        Not run
Basic_IF_QUAD             , 1.421298 ,   1.432411 , 1.419790 ,    0.110843 ,      0.107092 ,    0.179609 ,      0.105903 ,        Not run
Basic_INIT3               , 1.053256 ,   1.043991 , 0.850359 ,    0.253549 ,      0.225117 ,    0.432100 ,      0.232903 ,        Not run
Basic_INIT_VIEW1D         , 0.902731 ,   0.910101 , 1.136780 ,    0.239091 ,      0.241562 ,    0.470035 ,      0.244070 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.901489 ,   0.898601 , 1.124055 ,    0.243245 ,      0.240374 ,    0.479582 ,      0.244690 ,        Not run
Basic_MULADDSUB           , 0.800205 ,   0.794627 , 0.591968 ,    0.188147 ,      0.178910 ,    0.314011 ,      0.172155 ,        Not run
Basic_NESTED_INIT         , 0.879732 ,   0.873743 , 0.950476 ,    0.038198 ,      0.043082 ,    0.104436 ,      0.038319 ,        Not run
Basic_REDUCE3_INT         , 0.016815 ,   0.016657 , 0.125955 ,    0.008455 ,      0.008234 ,    0.031473 ,      0.009228 ,        Not run
Basic_TRAP_INT            , 0.376302 ,   0.395345 , 0.402650 ,    0.190748 ,      0.188490 ,    0.290437 ,      0.110747 ,        Not run
