Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.926222 ,    Not run , 1.950765 ,     Not run ,       Not run ,    0.428490 ,      0.263542 ,        Not run
Algorithm_SORTPAIRS       , 2.117571 ,    Not run , 6.895005 ,     Not run ,       Not run ,    0.835721 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 0.947913 ,   0.948170 , 0.951220 ,    0.037491 ,      0.037474 ,    0.042458 ,      0.129965 ,        Not run
Apps_ENERGY               , 1.581064 ,   1.599782 , 1.534136 ,    0.055775 ,      0.057341 ,    0.060711 ,      0.102415 ,        Not run
Apps_FIR                  , 0.674606 ,   0.815888 , 0.815850 ,    0.033756 ,      0.034756 ,    0.040839 ,      0.041800 ,        Not run
Apps_HALOEXCHANGE         , 0.037994 ,   0.038289 , 0.038244 ,    0.318777 ,      0.319862 ,    0.631054 ,      0.365761 ,        Not run
Apps_LTIMES               , 0.303681 ,   0.227644 , 1.427647 ,    0.010845 ,      0.011084 ,    0.071076 ,      0.100678 ,        Not run
Apps_LTIMES_NOVIEW        , 0.263711 ,   0.229471 , 0.318613 ,    0.021762 ,      0.022204 ,    0.127145 ,       Not run ,        Not run
Apps_PRESSURE             , 1.731123 ,   1.690573 , 1.685219 ,    0.106812 ,      0.105922 ,    0.125128 ,      0.251125 ,        Not run
Apps_VOL3D                , 1.602444 ,   1.586019 , 1.581102 ,    0.105001 ,      0.085145 ,    0.080512 ,      0.071669 ,        Not run
Basic_DAXPY               , 0.336668 ,   0.330100 , 0.329891 ,    0.049109 ,      0.048997 ,    0.090057 ,      0.062568 ,        Not run
Basic_IF_QUAD             , 1.473374 ,   1.498220 , 1.483472 ,    0.055596 ,      0.053436 ,    0.070215 ,      0.055926 ,        Not run
Basic_INIT3               , 1.261348 ,   1.219757 , 1.072988 ,    0.078047 ,      0.079915 ,    0.120050 ,      0.084550 ,        Not run
Basic_INIT_VIEW1D         , 0.946276 ,   0.945495 , 0.945594 ,    0.241275 ,      0.241510 ,    0.508918 ,      0.269667 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.912204 ,   0.911149 , 1.174667 ,    0.290921 ,      0.232278 ,    0.506994 ,      0.270632 ,        Not run
Basic_MULADDSUB           , 0.870878 ,   0.834411 , 0.729819 ,    0.089190 ,      0.079719 ,    0.082180 ,      0.057926 ,        Not run
Basic_NESTED_INIT         , 0.363984 ,   0.363384 , 0.382843 ,    0.095412 ,      0.093548 ,    0.222169 ,      0.135557 ,        Not run
Basic_PI_ATOMIC           , 0.041386 ,   0.041385 , 0.175669 ,    7.706884 ,      8.694713 ,   20.737153 ,      6.492594 ,        Not run
Basic_REDUCE3_INT         , 0.008474 ,   0.008246 , 0.070971 ,    0.004338 ,      0.004383 ,    0.019302 ,      0.004916 ,        Not run
Basic_TRAP_INT            , 0.092536 ,   0.092671 , 0.099324 ,    0.008023 ,      0.007713 ,    0.012879 ,      0.006045 ,        Not run
Lcals_DIFF_PREDICT        , 1.562166 ,   1.532526 , 1.394651 ,    0.057453 ,      0.056842 ,    0.065954 ,      0.059981 ,        Not run
Lcals_EOS                 , 0.729281 ,   0.716001 , 0.714176 ,    0.036747 ,      0.036527 ,    0.081690 ,      0.070406 ,        Not run
Lcals_FIRST_DIFF          , 1.308057 ,   1.303530 , 1.303969 ,    0.109191 ,      0.108152 ,    0.204043 ,      0.120552 ,        Not run
Lcals_FIRST_MIN           , 0.037270 ,   0.037058 , 0.149476 ,    0.010569 ,      0.012063 ,    0.019153 ,      0.008627 ,        Not run
Lcals_FIRST_SUM           , 1.307446 ,   1.303744 , 1.303499 ,    0.021257 ,      0.021587 ,    0.029119 ,      0.033553 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.909311 ,   1.702135 , 1.702832 ,    0.258756 ,      0.251604 ,    0.255738 ,      0.233699 ,        Not run
Lcals_HYDRO_1D            , 1.018735 ,   1.010814 , 1.009365 ,    0.014046 ,      0.013887 ,    0.029122 ,      0.019452 ,        Not run
Lcals_HYDRO_2D            , 1.302613 ,   1.245326 , 1.374349 ,    0.036648 ,      0.037547 ,    0.049936 ,      0.055005 ,        Not run
Lcals_INT_PREDICT         , 2.084176 ,   2.089884 , 2.183536 ,    0.086387 ,      0.063721 ,    0.064436 ,      0.067178 ,        Not run
Lcals_PLANCKIAN           , 0.417652 ,   0.352662 , 0.352527 ,    0.009285 ,      0.009197 ,    0.009901 ,      0.009451 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.424817 ,   1.407522 , 1.405717 ,    0.015007 ,      0.015025 ,    0.018450 ,      0.020630 ,        Not run
Stream_ADD                , 1.019815 ,   1.002467 , 1.004708 ,    0.012783 ,      0.012774 ,    0.016298 ,      0.017993 ,        Not run
Stream_COPY               , 1.147092 ,   1.140684 , 1.148454 ,    0.026835 ,      0.026707 ,    0.030422 ,      0.030397 ,        Not run
Stream_DOT                , 1.306301 ,   1.296647 , 2.880994 ,    0.028948 ,      0.028987 ,    0.191425 ,      0.037206 ,        Not run
Stream_MUL                , 1.181135 ,   1.176037 , 1.176373 ,    0.018474 ,      0.018440 ,    0.037169 ,      0.028701 ,        Not run
Stream_TRIAD              , 1.004400 ,   0.993667 , 0.993828 ,    0.012168 ,      0.012750 ,    0.024404 ,      0.033861 ,        Not run
