Mean Runtime Report (sec.)  , 
Kernel                    , Kokkos_Lambda
Algorithm_SORT            ,      0.232925
Algorithm_SORTPAIRS       ,      0.000000
Apps_DEL_DOT_VEC_2D       ,      3.556461
Apps_ENERGY               ,      0.099460
Apps_FIR                  ,      0.038993
Apps_HALOEXCHANGE         ,      0.402598
Apps_LTIMES               ,      0.100771
Apps_LTIMES_NOVIEW        ,       Not run
Apps_PRESSURE             ,      0.133252
Apps_VOL3D                ,      0.069406
Basic_DAXPY               ,      0.033606
Basic_IF_QUAD             ,      0.051161
Basic_INIT3               ,      0.050361
Basic_INIT_VIEW1D         ,      0.134073
Basic_INIT_VIEW1D_OFFSET  ,      0.134164
Basic_MULADDSUB           ,      0.036702
Basic_NESTED_INIT         ,      0.085832
Basic_PI_ATOMIC           ,      6.448627
Basic_REDUCE3_INT         ,      0.004810
Basic_TRAP_INT            ,      0.005421
Lcals_DIFF_PREDICT        ,      0.059369
Lcals_EOS                 ,      0.075674
Lcals_FIRST_DIFF          ,      0.113698
Lcals_FIRST_MIN           ,      0.008133
Lcals_FIRST_SUM           ,      0.113674
Lcals_GEN_LIN_RECUR       ,      0.260971
Lcals_HYDRO_1D            ,      0.062177
Lcals_HYDRO_2D            ,      0.090463
Lcals_INT_PREDICT         ,      0.112069
Lcals_PLANCKIAN           ,      0.017630
Lcals_TRIDIAG_ELIM        ,      0.063791
Stream_ADD                ,      0.058269
Stream_COPY               ,      0.096319
Stream_DOT                ,      0.118391
Stream_MUL                ,      0.098706
Stream_TRIAD              ,      0.081863
