FOM Report : signed speedup(-)/slowdown(+) for each PM (base vs. RAJA) -> (T_RAJA - T_base) / T_base ) ,  ,  ,  ,  ,  ,  ,  , 
'OVER_TOL' in column to right if RAJA speedup is over tolerance ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Lambda_Seq      ,         , RAJA_Seq        ,         , Lambda_OpenMP   ,         , RAJA_OpenMP     ,        
Basic_ATOMIC_PI           , 0.0013          ,         , 3.5             ,OVER_TOL , -0.2            ,         , 0.54            ,OVER_TOL
Basic_DAXPY               , -0.063          ,         , -0.066          ,         , 0.033           ,         , 0.59            ,OVER_TOL
Basic_IF_QUAD             , 0.0091          ,         , -0.0033         ,         , -0.099          ,         , 0.34            ,OVER_TOL
Basic_INIT3               , -0.014          ,         , -0.18           ,         , -0.013          ,         , 0.32            ,OVER_TOL
Basic_INIT_VIEW1D         , -0.0076         ,         , 0.25            ,OVER_TOL , 0.025           ,         , 1.3             ,OVER_TOL
Basic_INIT_VIEW1D_OFFSET  , -0.0047         ,         , 0.27            ,OVER_TOL , -0.013          ,         , 1.6             ,OVER_TOL
Basic_MULADDSUB           , -0.0072         ,         , -0.25           ,         , 0.011           ,         , 0.29            ,OVER_TOL
Basic_NESTED_INIT         , -0.008          ,         , 0.1             ,         , 0.056           ,         , 0.37            ,OVER_TOL
Basic_REDUCE3_INT         , -0.0041         ,         , 6.6             ,OVER_TOL , -0.057          ,         , 15              ,OVER_TOL
Basic_TRAP_INT            , 0.048           ,         , 0.049           ,         , -0.039          ,         , 4.4             ,OVER_TOL
                          ,                 ,         ,                 ,         ,                 ,         ,                 ,        
Col Min                   , -0.063          ,         , -0.25           ,         , -0.2            ,         , 0.29            ,        
Col Max                   , 0.048           ,         , 6.6             ,         , 0.056           ,         , 15              ,        
Col Avg                   , -0.0051         ,         , 1               ,         , -0.03           ,         , 2.5             ,        
Col Std Dev               , 0.00066         ,         , 4.5             ,         , 0.0052          ,         , 20              ,        
