Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024224 ,   0.024267 , 0.108630 ,    5.039083 ,      5.889084 ,   11.381987 ,      4.203762 ,        Not run
Basic_DAXPY               , 0.294627 ,   0.286095 , 0.286741 ,    0.034775 ,      0.035819 ,    0.055269 ,      0.039343 ,        Not run
Basic_IF_QUAD             , 1.420274 ,   1.426073 , 1.410508 ,    0.035569 ,      0.029912 ,    0.045087 ,      0.029834 ,        Not run
Basic_INIT3               , 1.056075 ,   1.037307 , 0.847285 ,    0.053134 ,      0.052390 ,    0.073653 ,      0.057202 ,        Not run
Basic_INIT_VIEW1D         , 0.920300 ,   0.899056 , 1.122312 ,    0.039356 ,      0.039751 ,    0.089458 ,      0.042341 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.902500 ,   0.898863 , 1.125033 ,    0.039866 ,      0.039805 ,    0.099622 ,      0.042611 ,        Not run
Basic_MULADDSUB           , 0.800385 ,   0.793518 , 0.589945 ,    0.040367 ,      0.039968 ,    0.052256 ,      0.042016 ,        Not run
Basic_NESTED_INIT         , 0.872866 ,   0.864898 , 0.954472 ,    0.048068 ,      0.051165 ,    0.072432 ,      0.024224 ,        Not run
Basic_REDUCE3_INT         , 0.016706 ,   0.016631 , 0.127002 ,    0.001417 ,      0.001341 ,    0.019947 ,      0.004022 ,        Not run
Basic_TRAP_INT            , 0.377139 ,   0.393203 , 0.393894 ,    0.035360 ,      0.031096 ,    0.160447 ,      0.027869 ,        Not run
