FOM Report : signed speedup(-)/slowdown(+) for each PM (base vs. RAJA) -> (T_RAJA - T_base) / T_base ) ,  ,  ,  ,  ,  ,  ,  , 
'OVER_TOL' in column to right if RAJA speedup is over tolerance ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Lambda_Seq      ,         , RAJA_Seq        ,         , Lambda_OpenMP   ,         , RAJA_OpenMP     ,        
Basic_ATOMIC_PI           , 0.0016          ,         , 3.5             ,OVER_TOL , -0.084          ,         , 1               ,OVER_TOL
Basic_DAXPY               , -0.034          ,         , -0.036          ,         , -0.005          ,         , 0.95            ,OVER_TOL
Basic_IF_QUAD             , -0.0021         ,         , 0.14            ,OVER_TOL , -0.0027         ,         , 0.6             ,OVER_TOL
Basic_INIT3               , -0.018          ,         , -0.19           ,         , -0.0087         ,         , 0.85            ,OVER_TOL
Basic_INIT_VIEW1D         , -0.006          ,         , 0.25            ,OVER_TOL , -0.0092         ,         , 0.96            ,OVER_TOL
Basic_INIT_VIEW1D_OFFSET  , -0.028          ,         , 0.28            ,OVER_TOL , -0.0014         ,         , 1               ,OVER_TOL
Basic_MULADDSUB           , -0.044          ,         , -0.16           ,         , -0.0032         ,         , 0.84            ,OVER_TOL
Basic_NESTED_INIT         , -0.0036         ,         , 0.05            ,         , -0.029          ,         , 0.11            ,OVER_TOL
Basic_REDUCE3_INT         , 0.048           ,         , 6.3             ,OVER_TOL , -0.0068         ,         , 3.3             ,OVER_TOL
Basic_TRAP_INT            , 0.032           ,         , 0.022           ,         , -0.006          ,         , 0.53            ,OVER_TOL
Stream_ADD                , -0.0069         ,         , -0.0057         ,         , -0.031          ,         , 0.74            ,OVER_TOL
Stream_COPY               , -0.007          ,         , -0.00056        ,         , -0.0057         ,         , 0.8             ,OVER_TOL
Stream_DOT                , 0.00022         ,         , 1.2             ,OVER_TOL , -0.0039         ,         , 0.96            ,OVER_TOL
Stream_MUL                , -0.0016         ,         , -0.003          ,         , -0.0057         ,         , 0.81            ,OVER_TOL
Stream_TRIAD              , -0.0048         ,         , -0.0053         ,         , -0.017          ,         , 0.77            ,OVER_TOL
                          ,                 ,         ,                 ,         ,                 ,         ,                 ,        
Col Min                   , -0.044          ,         , -0.19           ,         , -0.084          ,         , 0.11            ,        
Col Max                   , 0.048           ,         , 6.3             ,         , -0.0014         ,         , 3.3             ,        
Col Avg                   , -0.0049         ,         , 0.75            ,         , -0.015          ,         , 0.95            ,        
Col Std Dev               , 0.00049         ,         , 3               ,         , 0.00042         ,         , 0.44            ,        
