Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.057320 ,   0.947860 , 0.947843 ,    0.065472 ,      0.057594 ,    0.057512 ,       Not run ,        Not run
Apps_ENERGY               , 1.518173 ,   1.510636 , 1.630923 ,    0.106294 ,      0.072971 ,    0.069556 ,       Not run ,        Not run
Apps_FIR                  , 0.866255 ,   0.627718 , 0.625674 ,    0.043950 ,      0.036000 ,    0.042905 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.035290 ,   0.035183 , 0.035606 ,    0.325024 ,      0.386228 ,    0.855191 ,       Not run ,        Not run
Apps_LTIMES               , 0.277054 ,   0.224807 , 1.440318 ,    0.011234 ,      0.011452 ,    0.068713 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.300125 ,   0.227088 , 0.312209 ,    0.012596 ,      0.012759 ,    0.112383 ,       Not run ,        Not run
Apps_PRESSURE             , 1.592259 ,   1.596601 , 1.548630 ,    0.118045 ,      0.077522 ,    0.109137 ,       Not run ,        Not run
Apps_VOL3D                , 1.601496 ,   1.566972 , 1.546117 ,    0.070002 ,      0.071222 ,    0.073334 ,       Not run ,        Not run
Basic_DAXPY               , 0.337385 ,   0.330725 , 0.330567 ,    0.048406 ,      0.041315 ,    0.050925 ,      0.036507 ,        Not run
Basic_IF_QUAD             , 1.471023 ,   1.416810 , 1.424195 ,    0.045229 ,      0.048696 ,    0.053590 ,      0.052359 ,        Not run
Basic_INIT3               , 1.207199 ,   1.169241 , 0.992377 ,    0.049921 ,      0.049911 ,    0.072469 ,      0.073268 ,        Not run
Basic_INIT_VIEW1D         , 0.859181 ,   0.853395 , 0.853168 ,    0.131726 ,      0.131475 ,    0.305978 ,      0.144271 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.861880 ,   0.853133 , 1.124234 ,    0.145573 ,      0.129182 ,    0.306446 ,      0.142004 ,        Not run
Basic_MULADDSUB           , 0.875393 ,   0.821138 , 0.710914 ,    0.040826 ,      0.037730 ,    0.053026 ,      0.040125 ,        Not run
Basic_NESTED_INIT         , 0.351089 ,   0.344078 , 0.359921 ,    0.052238 ,      0.052192 ,    0.141922 ,      0.062037 ,        Not run
Basic_PI_ATOMIC           , 0.040916 ,   0.041273 , 0.175403 ,    7.682974 ,      9.680082 ,   17.095230 ,      7.186774 ,        Not run
Basic_REDUCE3_INT         , 0.008233 ,   0.008241 , 0.067659 ,    0.000700 ,      0.000644 ,    0.010986 ,      0.002183 ,        Not run
Basic_TRAP_INT            , 0.092555 ,   0.092525 , 0.099055 ,    0.003223 ,      0.002744 ,    0.007795 ,      0.003119 ,        Not run
Lcals_DIFF_PREDICT        , 1.541379 ,   1.534844 , 1.392947 ,    0.063301 ,      0.041834 ,    0.040961 ,      0.039819 ,        Not run
Lcals_EOS                 , 0.807940 ,   0.678025 , 0.676260 ,    0.011807 ,      0.011334 ,    0.030293 ,      0.035274 ,        Not run
Lcals_FIRST_DIFF          , 1.315919 ,   1.311785 , 1.311828 ,    0.021929 ,      0.022397 ,    0.030217 ,      0.032912 ,        Not run
Lcals_FIRST_MIN           , 0.037652 ,   0.037486 , 0.149153 ,    0.003034 ,      0.002674 ,    0.010768 ,      0.002473 ,        Not run
Lcals_FIRST_SUM           , 1.435122 ,   1.413106 , 1.412339 ,    0.021947 ,      0.021947 ,    0.031269 ,      0.032871 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.791625 ,   1.762199 , 1.782312 ,    0.237675 ,      0.259887 ,    0.248217 ,      0.227480 ,        Not run
Lcals_HYDRO_1D            , 1.022806 ,   1.010947 , 1.015455 ,    0.013771 ,      0.013765 ,    0.032164 ,      0.019376 ,        Not run
Lcals_HYDRO_2D            , 1.193984 ,   1.173062 , 1.288050 ,    0.035565 ,      0.036511 ,    0.050056 ,      0.058207 ,        Not run
Lcals_INT_PREDICT         , 2.064101 ,   2.035180 , 2.116835 ,    0.069398 ,      0.076048 ,    0.068988 ,      0.104143 ,        Not run
Lcals_PLANCKIAN           , 0.429230 ,   0.352405 , 0.352655 ,    0.008968 ,      0.009041 ,    0.010511 ,      0.009454 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.376756 ,   1.381667 , 1.366789 ,    0.014201 ,      0.016281 ,    0.018549 ,      0.020097 ,        Not run
Stream_ADD                , 1.007985 ,   1.005089 , 1.000338 ,    0.012699 ,      0.012590 ,    0.016358 ,      0.018208 ,        Not run
Stream_COPY               , 1.139542 ,   1.133547 , 1.134801 ,    0.025093 ,      0.027522 ,    0.029688 ,      0.035347 ,        Not run
Stream_DOT                , 1.315120 ,   1.315752 , 2.881317 ,    0.028511 ,      0.034357 ,    0.198668 ,      0.037388 ,        Not run
Stream_MUL                , 1.184289 ,   1.180442 , 1.180432 ,    0.018377 ,      0.018615 ,    0.036743 ,      0.028219 ,        Not run
Stream_TRIAD              , 1.022240 ,   1.016034 , 1.019668 ,    0.011832 ,      0.011794 ,    0.024880 ,      0.033774 ,        Not run
