Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.903242 ,    Not run , 1.955816 ,     Not run ,       Not run ,    0.399575 ,      0.168009 ,        Not run
Algorithm_SORTPAIRS       , 2.078284 ,    Not run , 7.395035 ,     Not run ,       Not run ,    0.666093 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 0.949835 ,   0.948237 , 0.951556 ,    0.025176 ,      0.024004 ,    0.026522 ,      0.099074 ,        Not run
Apps_ENERGY               , 1.596924 ,   1.615015 , 1.550113 ,    0.034847 ,      0.036688 ,    0.038702 ,      0.050624 ,        Not run
Apps_FIR                  , 0.676468 ,   0.817240 , 0.816337 ,    0.015885 ,      0.018352 ,    0.017008 ,      0.020479 ,        Not run
Apps_HALOEXCHANGE         , 0.040206 ,   0.040257 , 0.039964 ,    0.043263 ,      0.044313 ,    0.075078 ,      0.085659 ,        Not run
Apps_LTIMES               , 0.302861 ,   0.228450 , 1.450333 ,    0.005958 ,      0.005833 ,    0.048902 ,      0.050388 ,        Not run
Apps_LTIMES_NOVIEW        , 0.306374 ,   0.231476 , 0.318159 ,    0.006109 ,      0.033980 ,    0.058087 ,       Not run ,        Not run
Apps_PRESSURE             , 1.784431 ,   1.742665 , 1.737725 ,    0.020335 ,      0.020230 ,    0.044092 ,      0.054410 ,        Not run
Apps_VOL3D                , 1.602987 ,   1.566038 , 1.581618 ,    0.036838 ,      0.037941 ,    0.040734 ,      0.036006 ,        Not run
Basic_DAXPY               , 0.340110 ,   0.331991 , 0.331343 ,    0.005651 ,      0.005721 ,    0.011905 ,      0.014096 ,        Not run
Basic_IF_QUAD             , 1.483942 ,   1.452184 , 1.460973 ,    0.024136 ,      0.025093 ,    0.027803 ,      0.026528 ,        Not run
Basic_INIT3               , 1.293925 ,   1.259449 , 1.124109 ,    0.022683 ,      0.022453 ,    0.024885 ,      0.025065 ,        Not run
Basic_INIT_VIEW1D         , 0.946501 ,   0.945166 , 0.944709 ,    0.022650 ,      0.022690 ,    0.069350 ,      0.036005 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.946679 ,   0.944438 , 1.141969 ,    0.022121 ,      0.022720 ,    0.096279 ,      0.035988 ,        Not run
Basic_MULADDSUB           , 0.901136 ,   0.869786 , 0.775775 ,    0.025318 ,      0.017305 ,    0.018803 ,      0.018721 ,        Not run
Basic_NESTED_INIT         , 0.381180 ,   0.381617 , 0.399051 ,    0.012250 ,      0.012112 ,    0.064111 ,      0.035277 ,        Not run
Basic_PI_ATOMIC           , 0.041537 ,   0.041462 , 0.175939 ,    9.935774 ,      8.499541 ,   16.982093 ,      7.715771 ,        Not run
Basic_REDUCE3_INT         , 0.008839 ,   0.008673 , 0.067708 ,    0.000737 ,      0.000695 ,    0.011349 ,      0.002296 ,        Not run
Basic_TRAP_INT            , 0.092592 ,   0.092601 , 0.099052 ,    0.003100 ,      0.002839 ,    0.007895 ,      0.003178 ,        Not run
Lcals_DIFF_PREDICT        , 1.585412 ,   1.583590 , 1.430729 ,    0.035423 ,      0.036260 ,    0.036153 ,      0.038077 ,        Not run
Lcals_EOS                 , 0.763866 ,   0.748046 , 0.745105 ,    0.015442 ,      0.012074 ,    0.029710 ,      0.034820 ,        Not run
Lcals_FIRST_DIFF          , 1.347747 ,   1.337346 , 1.338030 ,    0.022270 ,      0.022233 ,    0.029755 ,      0.034134 ,        Not run
Lcals_FIRST_MIN           , 0.039562 ,   0.039347 , 0.149472 ,    0.003195 ,      0.003038 ,    0.012329 ,      0.002915 ,        Not run
Lcals_FIRST_SUM           , 1.344612 ,   1.338652 , 1.336430 ,    0.022290 ,      0.022411 ,    0.029759 ,      0.034228 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.787006 ,   1.760694 , 1.764894 ,    0.262916 ,      0.256520 ,    0.261115 ,      0.239611 ,        Not run
Lcals_HYDRO_1D            , 1.042824 ,   1.030750 , 1.028895 ,    0.014211 ,      0.014206 ,    0.029300 ,      0.019974 ,        Not run
Lcals_HYDRO_2D            , 1.342803 ,   1.278247 , 1.390996 ,    0.036960 ,      0.036536 ,    0.047747 ,      0.056356 ,        Not run
Lcals_INT_PREDICT         , 2.160137 ,   2.153457 , 2.229427 ,    0.063144 ,      0.063777 ,    0.065191 ,      0.066679 ,        Not run
Lcals_PLANCKIAN           , 0.417978 ,   0.353029 , 0.353017 ,    0.010146 ,      0.009497 ,    0.010188 ,      0.009413 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.471312 ,   1.451931 , 1.452477 ,    0.015918 ,      0.015887 ,    0.019771 ,      0.021402 ,        Not run
Stream_ADD                , 1.032516 ,   1.018334 , 1.020044 ,    0.013394 ,      0.013327 ,    0.016943 ,      0.018371 ,        Not run
Stream_COPY               , 1.170030 ,   1.162508 , 1.172010 ,    0.027042 ,      0.027052 ,    0.032418 ,      0.031365 ,        Not run
Stream_DOT                , 1.341138 ,   1.335126 , 2.887584 ,    0.029541 ,      0.029762 ,    0.203114 ,      0.039496 ,        Not run
Stream_MUL                , 1.212291 ,   1.204675 , 1.204624 ,    0.019192 ,      0.019309 ,    0.037491 ,      0.029465 ,        Not run
Stream_TRIAD              , 1.028193 ,   1.018946 , 1.019722 ,    0.012271 ,      0.012413 ,    0.025478 ,      0.029558 ,        Not run
