Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.118800 ,   0.947290 , 0.947614 ,    0.042783 ,      0.039159 ,    0.042615 ,       Not run ,        Not run
Apps_ENERGY               , 1.516892 ,   1.543890 , 1.676592 ,    0.063831 ,      0.063708 ,    0.064913 ,       Not run ,        Not run
Apps_FIR                  , 0.865855 ,   0.628963 , 0.628831 ,    0.037901 ,      0.034469 ,    0.041939 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.038177 ,   0.038118 , 0.038569 ,    0.322688 ,      0.328549 ,    0.651182 ,       Not run ,        Not run
Apps_LTIMES               , 0.295576 ,   0.225867 , 1.443438 ,    0.011197 ,      0.011358 ,    0.066806 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.300724 ,   0.226491 , 0.312898 ,    0.010563 ,      0.010757 ,    0.103342 ,       Not run ,        Not run
Apps_PRESSURE             , 1.768180 ,   1.797547 , 1.765254 ,    0.054663 ,      0.054383 ,    0.100821 ,       Not run ,        Not run
Apps_VOL3D                , 1.603578 ,   1.567006 , 1.542603 ,    0.066010 ,      0.065728 ,    0.073561 ,       Not run ,        Not run
Basic_DAXPY               , 0.336326 ,   0.330785 , 0.330672 ,    0.027495 ,      0.027699 ,    0.051750 ,      0.036281 ,        Not run
Basic_IF_QUAD             , 1.471664 ,   1.429339 , 1.432724 ,    0.044384 ,      0.045595 ,    0.052257 ,      0.049515 ,        Not run
Basic_INIT3               , 1.204784 ,   1.179551 , 1.026086 ,    0.049973 ,      0.052296 ,    0.072297 ,      0.052816 ,        Not run
Basic_INIT_VIEW1D         , 0.907925 ,   0.900840 , 0.901374 ,    0.131897 ,      0.129006 ,    0.303939 ,      0.142840 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.908506 ,   0.900378 , 1.124955 ,    0.150672 ,      0.128904 ,    0.307347 ,      0.142978 ,        Not run
Basic_MULADDSUB           , 0.914935 ,   0.870096 , 0.783586 ,    0.036131 ,      0.035959 ,    0.051885 ,      0.037862 ,        Not run
Basic_NESTED_INIT         , 0.369128 ,   0.362193 , 0.375327 ,    0.053103 ,      0.052640 ,    0.146213 ,      0.063377 ,        Not run
Basic_PI_ATOMIC           , 0.041452 ,   0.041416 , 0.175299 ,    7.950394 ,      9.621474 ,   17.069432 ,      7.263105 ,        Not run
Basic_REDUCE3_INT         , 0.008658 ,   0.008755 , 0.067503 ,    0.000718 ,      0.000675 ,    0.013390 ,      0.002235 ,        Not run
Basic_TRAP_INT            , 0.092914 ,   0.092695 , 0.099230 ,    0.003056 ,      0.002951 ,    0.007897 ,      0.003193 ,        Not run
Lcals_DIFF_PREDICT        , 1.570846 ,   1.572970 , 1.439310 ,    0.035661 ,      0.037536 ,    0.035811 ,      0.042823 ,        Not run
Lcals_EOS                 , 0.867486 ,   0.835730 , 0.845103 ,    0.011075 ,      0.011601 ,    0.029612 ,      0.035814 ,        Not run
Lcals_FIRST_DIFF          , 1.353031 ,   1.344889 , 1.345660 ,    0.022037 ,      0.022281 ,    0.030936 ,      0.033929 ,        Not run
Lcals_FIRST_MIN           , 0.039825 ,   0.039752 , 0.148977 ,    0.004586 ,      0.003901 ,    0.012121 ,      0.002581 ,        Not run
Lcals_FIRST_SUM           , 1.331038 ,   1.325309 , 1.325128 ,    0.021711 ,      0.021920 ,    0.030447 ,      0.033762 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.762790 ,   1.712599 , 1.746163 ,    0.269179 ,      0.271119 ,    0.273516 ,      0.270381 ,        Not run
Lcals_HYDRO_1D            , 1.014029 ,   1.008316 , 1.007831 ,    0.013979 ,      0.013841 ,    0.027415 ,      0.019525 ,        Not run
Lcals_HYDRO_2D            , 1.223987 ,   1.199855 , 1.317069 ,    0.034072 ,      0.035182 ,    0.046117 ,      0.053532 ,        Not run
Lcals_INT_PREDICT         , 2.152645 ,   2.153059 , 2.222878 ,    0.065699 ,      0.078390 ,    0.064206 ,      0.091466 ,        Not run
Lcals_PLANCKIAN           , 0.429915 ,   0.352178 , 0.352993 ,    0.008614 ,      0.008614 ,    0.009791 ,      0.009226 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.396470 ,   1.381013 , 1.388052 ,    0.014684 ,      0.014844 ,    0.022354 ,      0.020214 ,        Not run
Stream_ADD                , 1.047879 ,   1.061833 , 1.054147 ,    0.012811 ,      0.012825 ,    0.016411 ,      0.018352 ,        Not run
Stream_COPY               , 1.157957 ,   1.151562 , 1.155699 ,    0.028181 ,      0.026237 ,    0.031884 ,      0.036075 ,        Not run
Stream_DOT                , 1.294909 ,   1.287030 , 2.875669 ,    0.030019 ,      0.030733 ,    0.199864 ,      0.038409 ,        Not run
Stream_MUL                , 1.194328 ,   1.190073 , 1.190109 ,    0.019017 ,      0.019115 ,    0.037357 ,      0.029155 ,        Not run
Stream_TRIAD              , 1.021920 ,   1.015386 , 1.020965 ,    0.012332 ,      0.012300 ,    0.030309 ,      0.032323 ,        Not run
