Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.019 ,    1.018 ,       7.471 ,         7.832 ,       6.504 ,       Not run ,        Not run
Apps_ENERGY               ,    1.000 ,      1.005 ,    1.027 ,      12.042 ,        10.175 ,      10.144 ,       Not run ,        Not run
Apps_FIR                  ,    1.000 ,      0.987 ,    1.115 ,       3.769 ,         3.649 ,       2.128 ,       Not run ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      0.955 ,    0.990 ,       0.078 ,         0.108 ,       0.055 ,       Not run ,        Not run
Apps_LTIMES               ,    1.000 ,      1.010 ,    0.137 ,      12.531 ,        11.503 ,       2.892 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      1.203 ,    0.884 ,      13.873 ,        16.379 ,       2.490 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.002 ,    1.003 ,       2.380 ,         3.059 ,       2.496 ,       Not run ,        Not run
Apps_VOL3D                ,    1.000 ,      1.033 ,    1.047 ,      17.538 ,        17.227 ,      14.712 ,       Not run ,        Not run
Basic_ATOMIC_PI           ,    1.000 ,      1.000 ,    0.223 ,       0.004 ,         0.005 ,       0.001 ,         0.003 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.041 ,    1.040 ,       1.286 ,         1.288 ,       0.662 ,         1.233 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.029 ,    1.033 ,      13.154 ,        12.672 ,       7.811 ,        11.996 ,        Not run
Basic_INIT3               ,    1.000 ,      1.017 ,    1.236 ,       4.253 ,         4.317 ,       2.265 ,         3.893 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.005 ,    0.773 ,       3.406 ,         3.403 ,       1.737 ,         3.047 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.027 ,    0.770 ,       3.427 ,         3.518 ,       1.676 ,         3.121 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.092 ,    1.257 ,       4.491 ,         4.266 ,       2.435 ,         4.064 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.007 ,    0.912 ,      10.100 ,         8.231 ,       6.118 ,        23.473 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      0.989 ,    0.132 ,       1.939 ,         1.924 ,       0.481 ,         1.686 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      0.965 ,    0.970 ,       1.940 ,         1.954 ,       1.230 ,         3.008 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.021 ,    1.635 ,      10.082 ,        10.317 ,       5.093 ,         9.296 ,        Not run
Lcals_EOS                 ,    1.000 ,      1.007 ,    1.007 ,       2.720 ,         2.733 ,       1.420 ,         2.385 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      1.007 ,    1.007 ,       1.249 ,         1.255 ,       0.641 ,         1.112 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      1.009 ,    0.251 ,       3.406 ,         3.309 ,       1.942 ,         5.074 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      1.008 ,    1.007 ,       1.251 ,         1.266 ,       0.648 ,         1.115 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.022 ,    1.020 ,       2.289 ,         2.256 ,       1.297 ,         1.976 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      1.020 ,    1.020 ,       1.993 ,         1.961 ,       1.056 ,         1.818 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.037 ,    0.655 ,      22.207 ,        20.625 ,      10.009 ,        12.539 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      1.014 ,    0.989 ,       6.876 ,         6.757 ,       3.792 ,         5.833 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.269 ,    1.268 ,      12.549 ,        12.469 ,       7.811 ,        10.930 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.003 ,    1.003 ,       5.211 ,         5.201 ,       2.700 ,         4.574 ,        Not run
Stream_ADD                ,    1.000 ,      0.995 ,    1.013 ,      19.134 ,        19.245 ,      10.755 ,        17.134 ,        Not run
Stream_COPY               ,    1.000 ,      1.005 ,    1.000 ,      12.053 ,        12.365 ,       6.771 ,        10.899 ,        Not run
Stream_DOT                ,    1.000 ,      1.008 ,    0.454 ,       6.442 ,         6.480 ,       3.219 ,        10.274 ,        Not run
Stream_MUL                ,    1.000 ,      1.004 ,    1.002 ,      12.109 ,        12.109 ,       6.499 ,        10.752 ,        Not run
Stream_TRIAD              ,    1.000 ,      1.021 ,    1.084 ,      19.932 ,        20.060 ,      11.286 ,        13.566 ,        Not run
