Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024856 ,   0.024811 , 0.111306 ,    4.980586 ,      6.358477 ,   21.589601 ,      7.582810 ,        Not run
Basic_DAXPY               , 0.305390 ,   0.295100 , 0.295079 ,    0.244335 ,      0.237360 ,    0.471199 ,      0.226490 ,        Not run
Basic_IF_QUAD             , 1.436543 ,   1.405836 , 1.625884 ,    0.114721 ,      0.111657 ,    0.189343 ,      0.107775 ,        Not run
Basic_INIT3               , 1.017094 ,   0.994293 , 0.831938 ,    0.292282 ,      0.232849 ,    0.433674 ,      0.240962 ,        Not run
Basic_INIT_VIEW1D         , 0.870890 ,   0.862508 , 1.123558 ,    0.258437 ,      0.242126 ,    0.480478 ,      0.246905 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.869669 ,   0.862612 , 1.143617 ,    0.245055 ,      0.245216 ,    0.505368 ,      0.248002 ,        Not run
Basic_MULADDSUB           , 0.724608 ,   0.690091 , 0.597886 ,    0.172523 ,      0.165220 ,    0.306354 ,      0.168046 ,        Not run
Basic_NESTED_INIT         , 0.849039 ,   0.846761 , 0.933693 ,    0.043848 ,      0.042940 ,    0.099049 ,      0.028759 ,        Not run
Basic_REDUCE3_INT         , 0.016664 ,   0.016846 , 0.126476 ,    0.011544 ,      0.008825 ,    0.036644 ,      0.009456 ,        Not run
Basic_TRAP_INT            , 0.382196 ,   0.395132 , 0.396091 ,    0.190412 ,      0.189976 ,    0.303947 ,      0.109323 ,        Not run
Stream_ADD                , 1.027204 ,   0.988442 , 0.993979 ,    0.057477 ,      0.057439 ,    0.102209 ,      0.057553 ,        Not run
Stream_COPY               , 1.160642 ,   1.159118 , 1.154358 ,    0.090599 ,      0.087678 ,    0.160428 ,      0.100031 ,        Not run
Stream_DOT                , 1.314170 ,   1.299104 , 2.876604 ,    0.201418 ,      0.197384 ,    0.390616 ,      0.123298 ,        Not run
Stream_MUL                , 1.192262 ,   1.187751 , 1.188136 ,    0.097539 ,      0.096900 ,    0.175577 ,      0.098604 ,        Not run
Stream_TRIAD              , 1.061225 ,   1.047350 , 1.052423 ,    0.056832 ,      0.055985 ,    0.103825 ,      0.068510 ,        Not run
