Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      1.222 ,    0.833 ,       1.179 ,         1.360 ,       1.115 ,         0.731 ,        Not run
Basic_DAXPY               ,    1.000 ,      0.927 ,    0.902 ,       0.954 ,         0.954 ,       0.932 ,         0.750 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      0.964 ,    0.976 ,       0.900 ,         1.006 ,       1.019 ,         0.479 ,        Not run
Basic_INIT3               ,    1.000 ,      1.459 ,    1.536 ,       1.459 ,         1.497 ,       1.432 ,         0.116 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.065 ,    0.673 ,       0.994 ,         1.058 ,       0.965 ,         0.105 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      6.757 ,    2.290 ,       7.692 ,         6.989 ,       7.237 ,         0.914 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      0.964 ,    0.976 ,       0.982 ,         0.958 ,       0.941 ,         0.148 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.021 ,    0.903 ,       0.961 ,         0.914 ,       0.949 ,         0.713 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.555 ,    1.584 ,       1.545 ,         1.545 ,       1.335 ,         1.294 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      0.988 ,    1.037 ,       1.000 ,         0.909 ,       1.037 ,         0.638 ,        Not run
