Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024216 ,   0.024269 , 0.108417 ,    6.631409 ,      6.184646 ,   17.499775 ,      7.704553 ,        Not run
Basic_DAXPY               , 0.292635 ,   0.287849 , 0.287291 ,    0.310885 ,      0.271267 ,    0.698967 ,      0.248804 ,        Not run
Basic_IF_QUAD             , 1.432069 ,   1.395132 , 1.424559 ,    0.109606 ,      0.110646 ,    0.166755 ,      0.114054 ,        Not run
Basic_INIT3               , 1.006336 ,   0.992596 , 0.827821 ,    0.237497 ,      0.232361 ,    0.429698 ,      0.235078 ,        Not run
Basic_INIT_VIEW1D         , 0.877881 ,   0.874818 , 1.129994 ,    0.279056 ,      0.242026 ,    0.472793 ,      0.246670 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.883814 ,   0.869138 , 1.125170 ,    0.243799 ,      0.240116 ,    0.501317 ,      0.245086 ,        Not run
Basic_MULADDSUB           , 0.712679 ,   0.686581 , 0.599350 ,    0.165988 ,      0.170570 ,    0.306070 ,      0.166672 ,        Not run
Basic_NESTED_INIT         , 0.946126 ,   0.949151 , 0.949899 ,    0.092158 ,      0.047030 ,    0.196908 ,      0.034475 ,        Not run
Basic_REDUCE3_INT         , 0.020379 ,   0.016271 , 0.081299 ,    0.008449 ,      0.008428 ,    0.036974 ,      0.008840 ,        Not run
Basic_TRAP_INT            , 0.379047 ,   0.395714 , 0.395873 ,    0.188490 ,      0.189697 ,    0.309787 ,      0.111096 ,        Not run
