Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      1.166 ,    1.026 ,       1.229 ,         1.222 ,       1.220 ,         0.972 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.067 ,    1.083 ,       1.137 ,         1.155 ,       1.163 ,         1.082 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.072 ,    1.074 ,       1.011 ,         1.001 ,       1.068 ,         0.888 ,        Not run
Basic_INIT3               ,    1.000 ,      1.001 ,    1.003 ,       0.995 ,         0.997 ,       1.000 ,         0.242 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      0.930 ,    0.995 ,       0.948 ,         0.922 ,       0.992 ,         0.295 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      3.290 ,    2.787 ,       3.158 ,         3.176 ,       3.131 ,         0.941 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      0.996 ,    1.030 ,       1.029 ,         1.026 ,       1.021 ,         0.302 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.201 ,    1.144 ,       1.188 ,         1.111 ,       1.177 ,         1.127 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.130 ,    1.087 ,       0.939 ,         1.127 ,       1.137 ,         0.949 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.005 ,    0.995 ,       1.010 ,         0.996 ,       1.002 ,         0.804 ,        Not run
