Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.179026 ,   0.948188 , 0.947762 ,    0.065150 ,      0.053054 ,    0.067345 ,       Not run ,        Not run
Apps_ENERGY               , 1.490688 ,   1.519630 , 1.620474 ,    0.090558 ,      0.096881 ,    0.085964 ,       Not run ,        Not run
Apps_FIR                  , 0.817957 ,   0.627454 , 0.626669 ,    0.041240 ,      0.040861 ,    0.055968 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.036524 ,   0.036470 , 0.037045 ,    0.630907 ,      0.518049 ,    0.987175 ,       Not run ,        Not run
Apps_LTIMES               , 0.276587 ,   0.223985 , 1.417888 ,    0.012628 ,      0.012849 ,    0.064694 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.301041 ,   0.228520 , 0.312286 ,    0.020376 ,      0.020983 ,    0.138043 ,       Not run ,        Not run
Apps_PRESSURE             , 1.619244 ,   1.563366 , 1.597095 ,    0.067093 ,      0.064994 ,    0.129633 ,       Not run ,        Not run
Apps_VOL3D                , 1.590948 ,   1.566870 , 1.545681 ,    0.069302 ,      0.069122 ,    0.077264 ,       Not run ,        Not run
Basic_DAXPY               , 0.334530 ,   0.329067 , 0.328489 ,    0.028588 ,      0.028936 ,    0.055420 ,      0.036232 ,        Not run
Basic_IF_QUAD             , 1.467444 ,   1.415419 , 1.422532 ,    0.046520 ,      0.052891 ,    0.058518 ,      0.053060 ,        Not run
Basic_INIT3               , 1.214028 ,   1.177944 , 1.010063 ,    0.052860 ,      0.053226 ,    0.095192 ,      0.059844 ,        Not run
Basic_INIT_VIEW1D         , 0.872869 ,   0.862011 , 0.861929 ,    0.136705 ,      0.134188 ,    0.406371 ,      0.157440 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.171472 ,   0.850889 , 1.126251 ,    0.137505 ,      0.135603 ,    0.325003 ,      0.145343 ,        Not run
Basic_MULADDSUB           , 0.852228 ,   0.810210 , 0.688833 ,    0.040331 ,      0.038583 ,    0.056367 ,      0.041394 ,        Not run
Basic_NESTED_INIT         , 0.350302 ,   0.343493 , 0.359243 ,    0.055042 ,      0.054354 ,    0.155222 ,      0.064862 ,        Not run
Basic_PI_ATOMIC           , 0.041374 ,   0.041381 , 0.175185 ,    8.183455 ,      8.378889 ,   22.085073 ,      6.802827 ,        Not run
Basic_REDUCE3_INT         , 0.008377 ,   0.008201 , 0.064397 ,    0.004568 ,      0.004511 ,    0.017466 ,      0.006900 ,        Not run
Basic_TRAP_INT            , 0.092498 ,   0.092476 , 0.098916 ,    0.003657 ,      0.002937 ,    0.007926 ,      0.003251 ,        Not run
Lcals_DIFF_PREDICT        , 1.526628 ,   1.513672 , 1.376455 ,    0.036697 ,      0.038383 ,    0.052897 ,      0.038676 ,        Not run
Lcals_EOS                 , 0.840398 ,   0.729565 , 0.723348 ,    0.011779 ,      0.011728 ,    0.030864 ,      0.035876 ,        Not run
Lcals_FIRST_DIFF          , 1.317439 ,   1.308905 , 1.309505 ,    0.022565 ,      0.022588 ,    0.045155 ,      0.035784 ,        Not run
Lcals_FIRST_MIN           , 0.037249 ,   0.037107 , 0.149069 ,    0.004733 ,      0.003896 ,    0.010859 ,      0.002590 ,        Not run
Lcals_FIRST_SUM           , 1.302218 ,   1.296318 , 1.296878 ,    0.022699 ,      0.022503 ,    0.031169 ,      0.035056 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.761418 ,   1.748590 , 1.763192 ,    0.247808 ,      0.248646 ,    0.271643 ,      0.213638 ,        Not run
Lcals_HYDRO_1D            , 1.121272 ,   1.108317 , 1.112609 ,    0.014111 ,      0.014122 ,    0.029648 ,      0.020203 ,        Not run
Lcals_HYDRO_2D            , 1.217211 ,   1.188090 , 1.289191 ,    0.037454 ,      0.037349 ,    0.049606 ,      0.054389 ,        Not run
Lcals_INT_PREDICT         , 2.096318 ,   2.079972 , 2.187812 ,    0.092114 ,      0.104150 ,    0.203986 ,      0.102954 ,        Not run
Lcals_PLANCKIAN           , 0.425300 ,   0.352415 , 0.352670 ,    0.016921 ,      0.016885 ,    0.019107 ,      0.017762 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.615622 ,   1.600245 , 1.608024 ,    0.062427 ,      0.062058 ,    0.111284 ,      0.069609 ,        Not run
Stream_ADD                , 1.022498 ,   1.043105 , 1.027855 ,    0.058213 ,      0.057802 ,    0.109202 ,      0.064634 ,        Not run
Stream_COPY               , 1.153874 ,   1.147900 , 1.154512 ,    0.090042 ,      0.090218 ,    0.175379 ,      0.111264 ,        Not run
Stream_DOT                , 1.288058 ,   1.283466 , 2.876535 ,    0.202261 ,      0.199927 ,    0.392977 ,      0.130431 ,        Not run
Stream_MUL                , 1.191216 ,   1.186361 , 1.187267 ,    0.097633 ,      0.097299 ,    0.177109 ,      0.111648 ,        Not run
Stream_TRIAD              , 1.006770 ,   1.011173 , 0.999601 ,    0.056625 ,      0.057153 ,    0.103470 ,      0.083160 ,        Not run
