Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.001779 ,   0.959246 , 0.963449 ,    0.131036 ,      0.121963 ,    0.144455 ,       Not run ,        Not run
Apps_ENERGY               , 1.432035 ,   1.374079 , 1.355306 ,    0.113198 ,      0.115607 ,    0.111057 ,       Not run ,        Not run
Apps_FIR                  , 0.749441 ,   0.709903 , 0.629456 ,    0.236346 ,      0.167353 ,    0.304835 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.036597 ,   0.036681 , 0.036573 ,    0.638752 ,      0.639646 ,    1.131508 ,       Not run ,        Not run
Apps_LTIMES               , 0.250426 ,   0.233955 , 1.713166 ,    0.024140 ,      0.023827 ,    0.083872 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.306555 ,   0.236111 , 0.319715 ,    0.013960 ,      0.011420 ,    0.100209 ,       Not run ,        Not run
Apps_PRESSURE             , 1.387363 ,   1.384480 , 1.383249 ,    0.351436 ,      0.348887 ,    0.389533 ,       Not run ,        Not run
Apps_VOL3D                , 1.279519 ,   1.240539 , 1.222482 ,    0.061993 ,      0.061204 ,    0.078597 ,       Not run ,        Not run
Basic_ATOMIC_PI           , 0.024869 ,   0.024835 , 0.111362 ,    5.721705 ,      6.310575 ,   16.897638 ,      7.384834 ,        Not run
Basic_DAXPY               , 0.303752 ,   0.294391 , 0.294511 ,    0.470490 ,      0.465194 ,    0.910148 ,      0.470777 ,        Not run
Basic_IF_QUAD             , 1.437199 ,   1.434079 , 1.406007 ,    0.138035 ,      0.175924 ,    0.225022 ,      0.126377 ,        Not run
Basic_INIT3               , 1.025164 ,   1.010181 , 0.821481 ,    0.237315 ,      0.235356 ,    0.548915 ,      0.260128 ,        Not run
Basic_INIT_VIEW1D         , 0.870433 ,   0.862451 , 1.123474 ,    0.251578 ,      0.238530 ,    0.482462 ,      0.268622 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.986312 ,   0.862619 , 1.143052 ,    0.239263 ,      0.240264 ,    0.504851 ,      0.268756 ,        Not run
Basic_MULADDSUB           , 0.756217 ,   0.692069 , 0.598463 ,    0.164517 ,      0.163734 ,    0.301265 ,      0.181278 ,        Not run
Basic_NESTED_INIT         , 0.856414 ,   0.856891 , 0.927649 ,    0.073155 ,      0.069823 ,    0.093884 ,      0.050431 ,        Not run
Basic_REDUCE3_INT         , 0.016704 ,   0.016969 , 0.127378 ,    0.008501 ,      0.008613 ,    0.032761 ,      0.009475 ,        Not run
Basic_TRAP_INT            , 0.384955 ,   0.392928 , 0.393456 ,    0.026943 ,      0.026851 ,    0.156938 ,      0.035559 ,        Not run
Lcals_DIFF_PREDICT        , 1.200812 ,   1.176891 , 0.732014 ,    0.044394 ,      0.044868 ,    0.052073 ,      0.053209 ,        Not run
Lcals_EOS                 , 0.661016 ,   0.656378 , 0.656378 ,    0.033116 ,      0.033611 ,    0.064387 ,      0.076231 ,        Not run
Lcals_FIRST_DIFF          , 0.949862 ,   0.942979 , 0.943371 ,    0.099689 ,      0.092674 ,    0.155140 ,      0.183276 ,        Not run
Lcals_FIRST_MIN           , 0.037534 ,   0.037148 , 0.149255 ,    0.002651 ,      0.002765 ,    0.010309 ,      0.002497 ,        Not run
Lcals_FIRST_SUM           , 0.950703 ,   0.943069 , 0.943586 ,    0.098239 ,      0.096675 ,    0.151950 ,      0.181528 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.434789 ,   1.408580 , 1.411490 ,    0.299174 ,      0.296951 ,    0.332612 ,      0.347352 ,        Not run
Lcals_HYDRO_1D            , 1.233223 ,   1.229964 , 1.230319 ,    0.082480 ,      0.078326 ,    0.123603 ,      0.147703 ,        Not run
Lcals_HYDRO_2D            , 2.455022 ,   2.354765 , 3.732865 ,    0.071085 ,      0.068160 ,    0.132045 ,      0.108023 ,        Not run
Lcals_INT_PREDICT         , 1.410114 ,   1.390728 , 1.443504 ,    0.042422 ,      0.042340 ,    0.055223 ,      0.070903 ,        Not run
Lcals_PLANCKIAN           , 0.407589 ,   0.322649 , 0.323004 ,    0.010977 ,      0.011622 ,    0.014076 ,      0.013550 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.316010 ,   1.311971 , 1.311901 ,    0.036714 ,      0.037189 ,    0.054383 ,      0.064824 ,        Not run
Stream_ADD                , 1.008556 ,   0.999498 , 0.989963 ,    0.012607 ,      0.016780 ,    0.016136 ,      0.018266 ,        Not run
Stream_COPY               , 1.143101 ,   1.137243 , 1.137942 ,    0.027193 ,      0.022399 ,    0.030806 ,      0.036631 ,        Not run
Stream_DOT                , 1.280073 ,   1.279061 , 2.876333 ,    0.028452 ,      0.028797 ,    0.193209 ,      0.036630 ,        Not run
Stream_MUL                , 1.187315 ,   1.182288 , 1.182230 ,    0.018537 ,      0.018413 ,    0.025471 ,      0.028441 ,        Not run
Stream_TRIAD              , 1.032585 ,   1.032139 , 1.026575 ,    0.012045 ,      0.011939 ,    0.015544 ,      0.033561 ,        Not run
