Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.005416 ,   0.960185 , 0.962136 ,    0.077594 ,      0.077483 ,    0.136783 ,       Not run ,        Not run
Apps_ENERGY               , 1.464310 ,   1.375695 , 1.353869 ,    0.108154 ,      0.111753 ,    0.103865 ,       Not run ,        Not run
Apps_FIR                  , 0.747928 ,   0.710248 , 0.629912 ,    0.181467 ,      0.159782 ,    0.174713 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.040195 ,   0.040109 , 0.040364 ,    0.319421 ,      0.319417 ,    0.625309 ,       Not run ,        Not run
Apps_LTIMES               , 0.301840 ,   0.234802 , 1.716280 ,    0.012394 ,      0.012496 ,    0.066027 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.305688 ,   0.235162 , 0.319033 ,    0.014656 ,      0.012643 ,    0.098154 ,       Not run ,        Not run
Apps_PRESSURE             , 1.359242 ,   1.355715 , 1.355711 ,    0.563912 ,      0.441877 ,    0.506104 ,       Not run ,        Not run
Apps_VOL3D                , 1.280023 ,   1.241558 , 1.223144 ,    0.062444 ,      0.062014 ,    0.081847 ,       Not run ,        Not run
Basic_ATOMIC_PI           , 0.024863 ,   0.024842 , 0.111268 ,    5.194600 ,      5.622953 ,   14.972903 ,      7.482746 ,        Not run
Basic_DAXPY               , 0.300203 ,   0.290307 , 0.290562 ,    0.267357 ,      0.285186 ,    0.586965 ,      0.245359 ,        Not run
Basic_IF_QUAD             , 1.443324 ,   1.437683 , 1.398211 ,    0.109441 ,      0.130557 ,    0.212958 ,      0.118529 ,        Not run
Basic_INIT3               , 1.024998 ,   1.006782 , 0.829677 ,    0.293304 ,      0.291989 ,    0.549075 ,      0.316499 ,        Not run
Basic_INIT_VIEW1D         , 0.873355 ,   0.865221 , 1.123493 ,    0.274574 ,      0.302502 ,    0.649739 ,      0.325965 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.905022 ,   0.893726 , 1.132707 ,    0.246263 ,      0.309512 ,    0.578684 ,      0.305582 ,        Not run
Basic_MULADDSUB           , 0.753215 ,   0.692166 , 0.600678 ,    0.252595 ,      0.195741 ,    0.364566 ,      0.183689 ,        Not run
Basic_NESTED_INIT         , 0.947313 ,   0.945717 , 0.994419 ,    0.112090 ,      0.111578 ,    0.118463 ,      0.033691 ,        Not run
Basic_REDUCE3_INT         , 0.016987 ,   0.016874 , 0.125362 ,    0.008510 ,      0.008638 ,    0.034313 ,      0.009865 ,        Not run
Basic_TRAP_INT            , 0.382013 ,   0.393706 , 0.395802 ,    0.197337 ,      0.194242 ,    0.327229 ,      0.121591 ,        Not run
Lcals_DIFF_PREDICT        , 1.201136 ,   1.178515 , 0.738369 ,    0.119404 ,      0.115991 ,    0.196914 ,      0.126127 ,        Not run
Lcals_EOS                 , 0.661961 ,   0.657749 , 0.657940 ,    0.242110 ,      0.241974 ,    0.464150 ,      0.276702 ,        Not run
Lcals_FIRST_DIFF          , 0.937125 ,   0.930228 , 0.930726 ,    0.751420 ,      0.750457 ,    1.463022 ,      0.840491 ,        Not run
Lcals_FIRST_MIN           , 0.037496 ,   0.037126 , 0.149309 ,    0.010643 ,      0.011332 ,    0.019634 ,      0.007321 ,        Not run
Lcals_FIRST_SUM           , 0.831917 ,   0.936276 , 0.936841 ,    0.787798 ,      0.870538 ,    1.706667 ,      0.958915 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.443210 ,   1.434705 , 1.440181 ,    0.720376 ,      0.722323 ,    1.267771 ,      0.774365 ,        Not run
Lcals_HYDRO_1D            , 1.242516 ,   1.235665 , 1.236019 ,    0.590158 ,      0.587877 ,    1.147522 ,      0.657936 ,        Not run
Lcals_HYDRO_2D            , 2.459000 ,   2.371646 , 3.748367 ,    0.102999 ,      0.102486 ,    0.227135 ,      0.172575 ,        Not run
Lcals_INT_PREDICT         , 1.417834 ,   1.401447 , 1.429544 ,    0.202650 ,      0.202123 ,    0.371676 ,      0.237511 ,        Not run
Lcals_PLANCKIAN           , 0.407565 ,   0.322472 , 0.322873 ,    0.031867 ,      0.032199 ,    0.057814 ,      0.035669 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.300032 ,   1.296871 , 1.296890 ,    0.244632 ,      0.242790 ,    0.464235 ,      0.271019 ,        Not run
Stream_ADD                , 1.037492 ,   0.993680 , 0.995445 ,    0.057231 ,      0.057418 ,    0.104011 ,      0.062209 ,        Not run
Stream_COPY               , 1.144103 ,   1.139267 , 1.146335 ,    0.093523 ,      0.093306 ,    0.164214 ,      0.107389 ,        Not run
Stream_DOT                , 1.278988 ,   1.274265 , 2.879562 ,    0.196425 ,      0.194856 ,    0.393683 ,      0.124853 ,        Not run
Stream_MUL                , 1.177686 ,   1.173544 , 1.173946 ,    0.096411 ,      0.096091 ,    0.181298 ,      0.105212 ,        Not run
Stream_TRIAD              , 0.998050 ,   0.991542 , 0.991703 ,    0.056142 ,      0.056779 ,    0.099897 ,      0.083153 ,        Not run
