Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024239 ,   0.024236 , 0.108514 ,    5.578565 ,      6.687660 ,   12.937604 ,      4.243326 ,        Not run
Basic_DAXPY               , 0.303661 ,   0.288156 , 0.288459 ,    0.037003 ,      0.037264 ,    0.058204 ,      0.041093 ,        Not run
Basic_IF_QUAD             , 1.440163 ,   1.406375 , 1.430309 ,    0.036408 ,      0.036827 ,    0.030812 ,      0.038388 ,        Not run
Basic_INIT3               , 1.000316 ,   0.984531 , 0.818522 ,    0.056577 ,      0.056728 ,    0.075898 ,      0.060573 ,        Not run
Basic_INIT_VIEW1D         , 0.881090 ,   0.862353 , 1.121779 ,    0.042061 ,      0.041542 ,    0.102607 ,      0.044411 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.863882 ,   0.869213 , 1.125130 ,    0.041947 ,      0.039449 ,    0.104283 ,      0.044570 ,        Not run
Basic_MULADDSUB           , 0.717930 ,   0.681646 , 0.593255 ,    0.040074 ,      0.042920 ,    0.056349 ,      0.042889 ,        Not run
Basic_NESTED_INIT         , 0.855750 ,   0.844726 , 0.847945 ,    0.037432 ,      0.041496 ,    0.128733 ,      0.023085 ,        Not run
Basic_REDUCE3_INT         , 0.016116 ,   0.015967 , 0.083776 ,    0.001304 ,      0.001349 ,    0.020027 ,      0.004172 ,        Not run
Basic_TRAP_INT            , 0.376492 ,   0.396895 , 0.396349 ,    0.033763 ,      0.030680 ,    0.160503 ,      0.028405 ,        Not run
