Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      1.000 ,    0.217 ,       0.004 ,         0.004 ,       0.002 ,         0.003 ,        Not run
Basic_DAXPY               ,    1.000 ,      0.983 ,    0.979 ,       0.646 ,         1.181 ,       0.607 ,         1.222 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.020 ,    0.878 ,      12.498 ,        12.794 ,       7.807 ,        12.957 ,        Not run
Basic_INIT3               ,    1.000 ,      1.015 ,    1.253 ,       3.203 ,         4.297 ,       1.857 ,         3.951 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.035 ,    0.799 ,       3.657 ,         3.704 ,       1.860 ,         3.624 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.008 ,    0.763 ,       2.631 ,         2.856 ,       1.582 ,         2.619 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.048 ,    1.215 ,       4.329 ,         3.155 ,       1.919 ,         4.207 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.013 ,    0.918 ,      12.485 ,        14.541 ,      10.651 ,        22.798 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      0.984 ,    0.130 ,       1.025 ,         1.020 ,       0.474 ,         1.760 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      0.969 ,    0.970 ,       2.036 ,         2.089 ,       1.308 ,         3.397 ,        Not run
Stream_ADD                ,    1.000 ,      1.004 ,    1.008 ,      17.336 ,        16.659 ,       9.775 ,        17.563 ,        Not run
Stream_COPY               ,    1.000 ,      1.005 ,    1.000 ,      12.723 ,        12.989 ,       7.143 ,        11.832 ,        Not run
Stream_DOT                ,    1.000 ,      1.016 ,    0.449 ,       6.597 ,         6.627 ,       3.139 ,        11.351 ,        Not run
Stream_MUL                ,    1.000 ,      1.002 ,    1.003 ,      12.057 ,        12.043 ,       6.634 ,        12.472 ,        Not run
Stream_TRIAD              ,    1.000 ,      1.053 ,    1.009 ,      20.263 ,        20.550 ,      11.218 ,        18.027 ,        Not run
