FOM Report : signed speedup(-)/slowdown(+) for each PM (base vs. RAJA) -> (T_RAJA - T_base) / T_base ) ,  ,  ,  ,  ,  ,  ,  , 
'OVER_TOL' in column to right if RAJA speedup is over tolerance ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Lambda_Seq      ,         , RAJA_Seq        ,         , Lambda_OpenMP   ,         , RAJA_OpenMP     ,        
Algorithm_SORT            , 0               ,         , 0.018           ,         , 0               ,         , inf             ,OVER_TOL
Algorithm_SORTPAIRS       , 0               ,         , 2.3             ,OVER_TOL , 0               ,         , inf             ,OVER_TOL
Apps_DEL_DOT_VEC_2D       , -0.0023         ,         , 0.0012          ,         , -0.033          ,         , 0.072           ,        
Apps_ENERGY               , 0.011           ,         , -0.028          ,         , 0.045           ,         , 0.098           ,        
Apps_FIR                  , 0.15            ,OVER_TOL , 0.018           ,         , -0.034          ,         , 0.17            ,OVER_TOL
Apps_HALOEXCHANGE         , -0.0024         ,         , 0.0012          ,         , 0.012           ,         , 0.97            ,OVER_TOL
Apps_LTIMES               , -0.27           ,         , 3.9             ,OVER_TOL , -0.0086         ,         , 7.6             ,OVER_TOL
Apps_LTIMES_NOVIEW        , -0.17           ,         , -0.22           ,         , 0.17            ,OVER_TOL , 8.7             ,OVER_TOL
Apps_PRESSURE             , -0.023          ,         , -0.03           ,         , -0.48           ,         , 0.094           ,        
Apps_VOL3D                , -0.023          ,         , -0.013          ,         , -0.022          ,         , 0.022           ,        
Basic_DAXPY               , -0.027          ,         , -0.029          ,         , -0.098          ,         , 0.65            ,OVER_TOL
Basic_IF_QUAD             , -0.023          ,         , -0.019          ,         , -0.041          ,         , 0.1             ,OVER_TOL
Basic_INIT3               , -0.034          ,         , -0.15           ,         , -0.047          ,         , 0.38            ,OVER_TOL
Basic_INIT_VIEW1D         , -0.004          ,         , -0.0042         ,         , -0.056          ,         , 1               ,OVER_TOL
Basic_INIT_VIEW1D_OFFSET  , -0.0043         ,         , 0.27            ,OVER_TOL , -0.017          ,         , 1.3             ,OVER_TOL
Basic_MULADDSUB           , -0.037          ,         , -0.15           ,         , 0.023           ,         , 0.38            ,OVER_TOL
Basic_NESTED_INIT         , -0.0051         ,         , 0.038           ,         , -0.065          ,         , 1.6             ,OVER_TOL
Basic_PI_ATOMIC           , -0.00067        ,         , 3.2             ,OVER_TOL , -0.00065        ,         , 1.1             ,OVER_TOL
Basic_REDUCE3_INT         , -0.027          ,         , 7               ,OVER_TOL , 0.0054          ,         , 2.9             ,OVER_TOL
Basic_TRAP_INT            , 0.0022          ,         , 0.073           ,         , -0.015          ,         , 0.69            ,OVER_TOL
Lcals_DIFF_PREDICT        , -0.0027         ,         , -0.1            ,         , -0.031          ,         , 0.2             ,OVER_TOL
Lcals_EOS                 , -0.014          ,         , -0.016          ,         , -0.065          ,         , -0.1            ,        
Lcals_FIRST_DIFF          , -0.0051         ,         , -0.0045         ,         , -0.019          ,         , 0.37            ,OVER_TOL
Lcals_FIRST_MIN           , -0.0053         ,         , 2.9             ,OVER_TOL , 0.27            ,OVER_TOL , 3.3             ,OVER_TOL
Lcals_FIRST_SUM           , -0.0047         ,         , -0.0047         ,         , 0.0067          ,         , 0.39            ,OVER_TOL
Lcals_GEN_LIN_RECUR       , -0.015          ,         , -0.0043         ,         , -0.035          ,         , -0.013          ,        
Lcals_HYDRO_1D            , -0.011          ,         , -0.011          ,         , -0.0045         ,         , 1               ,OVER_TOL
Lcals_HYDRO_2D            , -0.04           ,         , 0.042           ,         , -0.039          ,         , 0.37            ,OVER_TOL
Lcals_INT_PREDICT         , -0.0037         ,         , 0.038           ,         , 0.011           ,         , 0.053           ,        
Lcals_PLANCKIAN           , -0.17           ,         , -0.17           ,         , -0.027          ,         , 0.03            ,        
Lcals_TRIDIAG_ELIM        , -0.016          ,         , -0.014          ,         , -0.0013         ,         , 0.24            ,OVER_TOL
Stream_ADD                , -0.013          ,         , -0.012          ,         , -0.0053         ,         , 0.28            ,OVER_TOL
Stream_COPY               , -0.006          ,         , 0.00036         ,         , -0.013          ,         , 0.21            ,OVER_TOL
Stream_DOT                , 0.0018          ,         , 1.2             ,OVER_TOL , 0.003           ,         , 5.6             ,OVER_TOL
Stream_MUL                , -0.0052         ,         , -0.0062         ,         , 0.01            ,         , 1.2             ,OVER_TOL
Stream_TRIAD              , -0.0087         ,         , -0.0097         ,         , 0.052           ,         , 1               ,OVER_TOL
                          ,                 ,         ,                 ,         ,                 ,         ,                 ,        
Col Min                   , -0.27           ,         , -0.22           ,         , -0.48           ,         , -0.1            ,        
Col Max                   , 0.15            ,         , 7               ,         , 0.27            ,         , inf             ,        
Col Avg                   , -0.024          ,         , 0.55            ,         , -0.016          ,         , inf             ,        
Col Std Dev               , 0.0043          ,         , 2.2             ,         , 0.011           ,         , -nan            ,        
