Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            ,    1.000 ,    Not run ,    0.983 ,     Not run ,       Not run ,       4.758 ,         4.067 ,        Not run
Algorithm_SORTPAIRS       ,    1.000 ,    Not run ,    0.303 ,     Not run ,       Not run ,       2.431 ,           inf ,        Not run
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.003 ,    0.998 ,      23.795 ,        23.706 ,      20.855 ,         7.001 ,        Not run
Apps_ENERGY               ,    1.000 ,      0.987 ,    1.030 ,      43.802 ,        42.835 ,      41.082 ,        30.242 ,        Not run
Apps_FIR                  ,    1.000 ,      0.871 ,    0.983 ,      39.611 ,        42.000 ,      39.276 ,        31.813 ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      1.005 ,    1.003 ,       1.031 ,         1.043 ,       0.616 ,         0.494 ,        Not run
Apps_LTIMES               ,    1.000 ,      1.373 ,    0.206 ,      51.184 ,        50.183 ,       5.387 ,         6.123 ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      1.209 ,    1.285 ,      45.052 ,        36.484 ,       4.699 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.026 ,    1.030 ,      85.450 ,        86.581 ,      29.283 ,        29.845 ,        Not run
Apps_VOL3D                ,    1.000 ,      1.023 ,    1.001 ,      41.999 ,        40.277 ,      38.450 ,        42.427 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.019 ,    1.019 ,      59.706 ,        60.203 ,      29.002 ,        23.180 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      0.997 ,    1.002 ,      55.809 ,        60.540 ,      56.763 ,        54.462 ,        Not run
Basic_INIT3               ,    1.000 ,      1.032 ,    1.183 ,      53.994 ,        54.154 ,      50.710 ,        49.900 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.006 ,    1.006 ,      40.600 ,        40.654 ,      13.569 ,        24.917 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.003 ,    0.803 ,      40.753 ,        40.351 ,      10.835 ,        24.673 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.041 ,    1.181 ,      47.425 ,        48.458 ,      45.149 ,        45.226 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.003 ,    0.958 ,      35.922 ,        35.214 ,       5.248 ,         9.623 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      1.004 ,    0.237 ,       0.005 ,         0.005 ,       0.002 ,         0.006 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.025 ,    0.128 ,      13.061 ,        12.808 ,       0.926 ,         3.979 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.001 ,    0.940 ,      29.393 ,        32.034 ,      12.018 ,        30.571 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.004 ,    1.113 ,      44.126 ,        44.379 ,      43.626 ,        40.770 ,        Not run
Lcals_EOS                 ,    1.000 ,      1.021 ,    1.023 ,      60.024 ,        62.756 ,      23.058 ,        20.403 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      1.004 ,    1.004 ,      61.408 ,        61.426 ,      45.503 ,        39.798 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      1.003 ,    0.258 ,      14.756 ,        11.519 ,       3.615 ,        11.387 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      1.005 ,    1.005 ,      61.403 ,        61.729 ,      45.673 ,        39.404 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.017 ,    1.003 ,       6.486 ,         6.493 ,       6.390 ,         6.838 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      1.011 ,    1.008 ,      72.128 ,        64.951 ,      35.584 ,        52.357 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.046 ,    0.966 ,      34.857 ,        36.713 ,      25.203 ,        22.908 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      1.004 ,    0.965 ,      33.577 ,        33.319 ,      32.316 ,        31.652 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.206 ,    1.206 ,      43.155 ,        45.838 ,      42.866 ,        43.507 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.013 ,    1.012 ,      94.839 ,        95.745 ,      77.495 ,        70.637 ,        Not run
Stream_ADD                ,    1.000 ,      1.014 ,    1.014 ,      77.604 ,        78.043 ,      62.265 ,        56.725 ,        Not run
Stream_COPY               ,    1.000 ,      1.006 ,    1.001 ,      40.311 ,        41.215 ,      32.987 ,        39.013 ,        Not run
Stream_DOT                ,    1.000 ,      1.004 ,    0.455 ,      44.207 ,        43.553 ,       6.721 ,        34.589 ,        Not run
Stream_MUL                ,    1.000 ,      1.005 ,    1.006 ,      62.704 ,        62.361 ,      31.088 ,        41.526 ,        Not run
Stream_TRIAD              ,    1.000 ,      1.011 ,    1.012 ,      81.496 ,        77.407 ,      41.814 ,        30.452 ,        Not run
