Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024238 ,   0.024272 , 0.108818 ,    5.639194 ,      4.803820 ,   11.459316 ,      4.018634 ,        Not run
Basic_DAXPY               , 0.306795 ,   0.295526 , 0.296688 ,    0.039464 ,      0.040784 ,    0.061762 ,      0.042246 ,        Not run
Basic_IF_QUAD             , 1.413580 ,   1.408449 , 1.433668 ,    0.036065 ,      0.040394 ,    0.033291 ,      0.039247 ,        Not run
Basic_INIT3               , 1.011844 ,   0.986345 , 0.821774 ,    0.066595 ,      0.064977 ,    0.085153 ,      0.065980 ,        Not run
Basic_INIT_VIEW1D         , 0.875800 ,   0.873017 , 1.123834 ,    0.044836 ,      0.044527 ,    0.095750 ,      0.047084 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.874576 ,   0.870952 , 1.121734 ,    0.045317 ,      0.043327 ,    0.106583 ,      0.045784 ,        Not run
Basic_MULADDSUB           , 0.713161 ,   0.685074 , 0.601339 ,    0.048889 ,      0.048182 ,    0.062054 ,      0.047668 ,        Not run
Basic_NESTED_INIT         , 0.849851 ,   0.847816 , 0.842512 ,    0.049251 ,      0.046300 ,    0.127952 ,      0.027297 ,        Not run
Basic_REDUCE3_INT         , 0.016347 ,   0.016239 , 0.085253 ,    0.001385 ,      0.001364 ,    0.019980 ,      0.004108 ,        Not run
Basic_TRAP_INT            , 0.377105 ,   0.394729 , 0.394824 ,    0.112123 ,      0.031342 ,    0.156502 ,      0.027994 ,        Not run
