Mean Runtime Report (sec.)  , 
Kernel                    , Kokkos_Lambda
Algorithm_SORT            ,      0.269392
Algorithm_SORTPAIRS       ,      0.000000
Apps_DEL_DOT_VEC_2D       ,      2.754122
Apps_ENERGY               ,      0.132030
Apps_FIR                  ,      0.039145
Apps_HALOEXCHANGE         ,      0.414702
Apps_LTIMES               ,      0.101105
Apps_LTIMES_NOVIEW        ,       Not run
Apps_PRESSURE             ,      0.130158
Apps_VOL3D                ,      0.070786
Basic_DAXPY               ,      0.056220
Basic_IF_QUAD             ,      0.051526
Basic_INIT3               ,      0.081238
Basic_INIT_VIEW1D         ,      0.133268
Basic_INIT_VIEW1D_OFFSET  ,      0.189355
Basic_MULADDSUB           ,      0.037334
Basic_NESTED_INIT         ,      0.120856
Basic_PI_ATOMIC           ,      6.577134
Basic_REDUCE3_INT         ,      0.004765
Basic_TRAP_INT            ,      0.005677
Lcals_DIFF_PREDICT        ,      0.061441
Lcals_EOS                 ,      0.068925
Lcals_FIRST_DIFF          ,      0.112352
Lcals_FIRST_MIN           ,      0.008044
Lcals_FIRST_SUM           ,      0.111950
Lcals_GEN_LIN_RECUR       ,      0.141818
Lcals_HYDRO_1D            ,      0.061315
Lcals_HYDRO_2D            ,      0.100526
Lcals_INT_PREDICT         ,      0.123760
Lcals_PLANCKIAN           ,      0.018136
Lcals_TRIDIAG_ELIM        ,      0.063165
Stream_ADD                ,      0.058294
Stream_COPY               ,      0.100462
Stream_DOT                ,      0.116927
Stream_MUL                ,      0.098620
Stream_TRIAD              ,      0.079211
