Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024869 ,   0.024864 , 0.111364 ,    5.349360 ,      7.033567 ,   16.309593 ,      6.728683 ,        Not run
Basic_DAXPY               , 0.290004 ,   0.267971 , 0.269083 ,    0.140522 ,      0.036152 ,    0.057699 ,      0.037869 ,        Not run
Basic_IF_QUAD             , 1.431202 ,   1.407027 , 1.625327 ,    0.038032 ,      0.036599 ,    0.042390 ,      0.034788 ,        Not run
Basic_INIT3               , 1.009270 ,   0.986946 , 0.816611 ,    0.052553 ,      0.052598 ,    0.078141 ,      0.053261 ,        Not run
Basic_INIT_VIEW1D         , 0.867133 ,   0.858597 , 1.123519 ,    0.043682 ,      0.052888 ,    0.095395 ,      0.044271 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.865821 ,   0.858463 , 1.124994 ,    0.041377 ,      0.041898 ,    0.104928 ,      0.043264 ,        Not run
Basic_MULADDSUB           , 0.714888 ,   0.682027 , 0.593807 ,    0.037678 ,      0.041570 ,    0.052509 ,      0.038586 ,        Not run
Basic_NESTED_INIT         , 0.857755 ,   0.837366 , 0.931192 ,    0.044904 ,      0.042577 ,    0.077368 ,      0.026671 ,        Not run
Basic_REDUCE3_INT         , 0.016694 ,   0.016850 , 0.127872 ,    0.001522 ,      0.001462 ,    0.023328 ,      0.004056 ,        Not run
Basic_TRAP_INT            , 0.380177 ,   0.395174 , 0.395713 ,    0.033904 ,      0.034238 ,    0.160944 ,      0.029448 ,        Not run
Stream_ADD                , 1.025696 ,   1.059846 , 1.075129 ,    0.013479 ,      0.013480 ,    0.017712 ,      0.013801 ,        Not run
Stream_COPY               , 1.154985 ,   1.149436 , 1.152354 ,    0.024019 ,      0.022734 ,    0.027744 ,      0.027509 ,        Not run
Stream_DOT                , 1.356516 ,   1.349631 , 2.900876 ,    0.029985 ,      0.029829 ,    0.195136 ,      0.028440 ,        Not run
Stream_MUL                , 1.200125 ,   1.197095 , 1.194231 ,    0.018780 ,      0.018813 ,    0.025298 ,      0.019581 ,        Not run
Stream_TRIAD              , 1.002456 ,   0.997017 , 0.995851 ,    0.012394 ,      0.012333 ,    0.015885 ,      0.026267 ,        Not run
