Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      1.139 ,    1.023 ,       0.988 ,         1.031 ,       1.031 ,         0.885 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.267 ,    1.070 ,       1.200 ,         1.280 ,       1.213 ,         1.130 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.010 ,    1.062 ,       1.012 ,         1.026 ,       1.065 ,         0.851 ,        Not run
Basic_INIT3               ,    1.000 ,      0.967 ,    0.943 ,       1.000 ,         0.997 ,       0.994 ,         0.268 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.001 ,    0.886 ,       0.994 ,         1.004 ,       0.997 ,         0.306 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      3.068 ,    2.617 ,       3.102 ,         2.959 ,       2.900 ,         0.922 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      0.993 ,    1.000 ,       1.007 ,         0.946 ,       0.959 ,         0.303 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.083 ,    1.143 ,       1.133 ,         1.147 ,       1.127 ,         0.897 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.066 ,    1.128 ,       1.187 ,         1.198 ,       1.146 ,         1.133 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      0.936 ,    0.996 ,       1.000 ,         0.993 ,       1.001 ,         0.832 ,        Not run
