Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.897725 ,    Not run , 1.927079 ,     Not run ,       Not run ,    0.429787 ,      0.257316 ,        Not run
Algorithm_SORTPAIRS       , 2.071019 ,    Not run , 7.315348 ,     Not run ,       Not run ,    0.696816 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 0.946812 ,   0.949288 , 0.950587 ,    0.039361 ,      0.039521 ,    0.043000 ,      0.119538 ,        Not run
Apps_ENERGY               , 1.573273 ,   1.615025 , 1.520697 ,    0.058804 ,      0.061258 ,    0.063615 ,      0.114683 ,        Not run
Apps_FIR                  , 0.688444 ,   0.816070 , 0.816946 ,    0.034137 ,      0.034485 ,    0.027503 ,      0.020886 ,        Not run
Apps_HALOEXCHANGE         , 0.036757 ,   0.036832 , 0.036679 ,    0.040115 ,      0.040167 ,    0.069071 ,      0.077643 ,        Not run
Apps_LTIMES               , 0.304650 ,   0.229862 , 1.441057 ,    0.005962 ,      0.006086 ,    0.050464 ,      0.051617 ,        Not run
Apps_LTIMES_NOVIEW        , 0.304730 ,   0.228053 , 0.317428 ,    0.006105 ,      0.006577 ,    0.059985 ,       Not run ,        Not run
Apps_PRESSURE             , 1.578895 ,   1.555681 , 1.547278 ,    0.018830 ,      0.019026 ,    0.043678 ,      0.061052 ,        Not run
Apps_VOL3D                , 1.601788 ,   1.564828 , 1.581131 ,    0.038320 ,      0.038294 ,    0.041721 ,      0.037902 ,        Not run
Basic_DAXPY               , 0.334628 ,   0.328899 , 0.328511 ,    0.005689 ,      0.005696 ,    0.014085 ,      0.015067 ,        Not run
Basic_IF_QUAD             , 1.460416 ,   1.419066 , 1.421645 ,    0.024357 ,      0.026095 ,    0.028090 ,      0.029589 ,        Not run
Basic_INIT3               , 1.193162 ,   1.158643 , 0.952046 ,    0.023183 ,      0.022445 ,    0.025947 ,      0.026319 ,        Not run
Basic_INIT_VIEW1D         , 0.876198 ,   0.868085 , 0.868192 ,    0.023484 ,      0.025282 ,    0.093349 ,      0.036751 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.000466 ,   0.983556 , 1.214871 ,    0.026856 ,      0.023983 ,    0.103102 ,      0.036996 ,        Not run
Basic_MULADDSUB           , 0.837399 ,   0.804245 , 0.682973 ,    0.017620 ,      0.017699 ,    0.019153 ,      0.020492 ,        Not run
Basic_NESTED_INIT         , 0.356748 ,   0.349571 , 0.364374 ,    0.015416 ,      0.013310 ,    0.064126 ,      0.040882 ,        Not run
Basic_PI_ATOMIC           , 0.041519 ,   0.041440 , 0.175671 ,    7.847599 ,      9.497800 ,   16.848267 ,      6.658659 ,        Not run
Basic_REDUCE3_INT         , 0.008373 ,   0.008137 , 0.067700 ,    0.000668 ,      0.000657 ,    0.011434 ,      0.002291 ,        Not run
Basic_TRAP_INT            , 0.092495 ,   0.092503 , 0.099082 ,    0.002972 ,      0.002752 ,    0.007812 ,      0.003085 ,        Not run
Lcals_DIFF_PREDICT        , 1.554968 ,   1.549891 , 1.410753 ,    0.037902 ,      0.051742 ,    0.039283 ,      0.046479 ,        Not run
Lcals_EOS                 , 0.837205 ,   0.780935 , 0.767829 ,    0.011623 ,      0.012047 ,    0.031418 ,      0.035696 ,        Not run
Lcals_FIRST_DIFF          , 1.328591 ,   1.320377 , 1.324014 ,    0.022396 ,      0.024837 ,    0.030107 ,      0.034205 ,        Not run
Lcals_FIRST_MIN           , 0.037295 ,   0.037176 , 0.149465 ,    0.005041 ,      0.004065 ,    0.010904 ,      0.002550 ,        Not run
Lcals_FIRST_SUM           , 1.331600 ,   1.320255 , 1.320813 ,    0.022378 ,      0.022449 ,    0.030379 ,      0.034342 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.821811 ,   1.801213 , 1.816749 ,    0.191435 ,      0.190551 ,    0.195054 ,      0.221742 ,        Not run
Lcals_HYDRO_1D            , 1.035426 ,   1.024491 , 1.023205 ,    0.014388 ,      0.014446 ,    0.028881 ,      0.019965 ,        Not run
Lcals_HYDRO_2D            , 1.279403 ,   1.236925 , 1.365248 ,    0.037580 ,      0.037315 ,    0.049732 ,      0.055198 ,        Not run
Lcals_INT_PREDICT         , 2.098307 ,   2.097593 , 2.184015 ,    0.083015 ,      0.066646 ,    0.072547 ,      0.077897 ,        Not run
Lcals_PLANCKIAN           , 0.433428 ,   0.351211 , 0.351126 ,    0.009231 ,      0.008909 ,    0.009975 ,      0.009542 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.397539 ,   1.380865 , 1.381592 ,    0.014849 ,      0.014620 ,    0.018235 ,      0.020569 ,        Not run
Stream_ADD                , 1.013651 ,   0.997714 , 0.995611 ,    0.013389 ,      0.013238 ,    0.017098 ,      0.018808 ,        Not run
Stream_COPY               , 1.145130 ,   1.138047 , 1.145753 ,    0.028875 ,      0.025553 ,    0.034582 ,      0.033012 ,        Not run
Stream_DOT                , 1.308107 ,   1.273394 , 2.878910 ,    0.029692 ,      0.029547 ,    0.199904 ,      0.038898 ,        Not run
Stream_MUL                , 1.194795 ,   1.187480 , 1.189048 ,    0.019569 ,      0.019496 ,    0.065610 ,      0.029359 ,        Not run
Stream_TRIAD              , 1.024917 ,   1.016067 , 1.014480 ,    0.012291 ,      0.012695 ,    0.027145 ,      0.029905 ,        Not run
