Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024861 ,   0.024854 , 0.114798 ,    6.429447 ,      6.442829 ,   15.294950 ,      7.468318 ,        Not run
Basic_DAXPY               , 0.279889 ,   0.284868 , 0.285891 ,    0.433567 ,      0.236926 ,    0.461458 ,      0.229054 ,        Not run
Basic_IF_QUAD             , 1.432684 ,   1.404608 , 1.631654 ,    0.114634 ,      0.111979 ,    0.183511 ,      0.110575 ,        Not run
Basic_INIT3               , 1.027672 ,   1.012354 , 0.820256 ,    0.320858 ,      0.239168 ,    0.553471 ,      0.260129 ,        Not run
Basic_INIT_VIEW1D         , 0.898830 ,   0.868129 , 1.124343 ,    0.245800 ,      0.242667 ,    0.483325 ,      0.247996 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.871650 ,   0.864349 , 1.141791 ,    0.331341 ,      0.305172 ,    0.551122 ,      0.332761 ,        Not run
Basic_MULADDSUB           , 0.725278 ,   0.691787 , 0.596848 ,    0.167551 ,      0.229883 ,    0.377849 ,      0.172406 ,        Not run
Basic_NESTED_INIT         , 0.862462 ,   0.851298 , 0.939886 ,    0.069082 ,      0.059311 ,    0.080971 ,      0.037830 ,        Not run
Basic_REDUCE3_INT         , 0.016494 ,   0.016761 , 0.127200 ,    0.016085 ,      0.016171 ,    0.034807 ,      0.009374 ,        Not run
Basic_TRAP_INT            , 0.380438 ,   0.392443 , 0.392195 ,    0.186891 ,      0.182151 ,    0.290939 ,      0.111982 ,        Not run
Stream_ADD                , 0.990727 ,   0.986795 , 0.982873 ,    0.057150 ,      0.059470 ,    0.101356 ,      0.056410 ,        Not run
Stream_COPY               , 1.140241 ,   1.134072 , 1.140619 ,    0.089623 ,      0.087782 ,    0.159624 ,      0.096372 ,        Not run
Stream_DOT                , 1.290179 ,   1.270176 , 2.876002 ,    0.195582 ,      0.194696 ,    0.411026 ,      0.113663 ,        Not run
Stream_MUL                , 1.170297 ,   1.167843 , 1.166619 ,    0.097063 ,      0.097177 ,    0.176411 ,      0.093837 ,        Not run
Stream_TRIAD              , 1.159490 ,   1.100986 , 1.149563 ,    0.057221 ,      0.056422 ,    0.103363 ,      0.064319 ,        Not run
