Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.119433 ,   0.947331 , 0.947700 ,    0.057617 ,      0.048526 ,    0.063051 ,       Not run ,        Not run
Apps_ENERGY               , 1.543000 ,   1.501310 , 1.680735 ,    0.073649 ,      0.076717 ,    0.070587 ,       Not run ,        Not run
Apps_FIR                  , 0.866275 ,   0.626944 , 0.624539 ,    0.036393 ,      0.034520 ,    0.049059 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.036407 ,   0.036555 , 0.036844 ,    0.601874 ,      0.403336 ,    0.876932 ,       Not run ,        Not run
Apps_LTIMES               , 0.296962 ,   0.225414 , 1.440595 ,    0.010565 ,      0.024045 ,    0.060423 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.301319 ,   0.225432 , 0.313146 ,    0.010569 ,      0.010798 ,    0.106895 ,       Not run ,        Not run
Apps_PRESSURE             , 1.713929 ,   1.608455 , 1.658400 ,    0.085918 ,      0.018513 ,    0.051569 ,       Not run ,        Not run
Apps_VOL3D                , 1.603504 ,   1.567331 , 1.544075 ,    0.036041 ,      0.034950 ,    0.039948 ,       Not run ,        Not run
Basic_DAXPY               , 0.332580 ,   0.327973 , 0.328129 ,    0.005643 ,      0.005670 ,    0.012117 ,      0.014810 ,        Not run
Basic_IF_QUAD             , 1.461797 ,   1.446530 , 1.428882 ,    0.023955 ,      0.025661 ,    0.025045 ,      0.027763 ,        Not run
Basic_INIT3               , 1.188087 ,   1.164292 , 1.010054 ,    0.076591 ,      0.022534 ,    0.024357 ,      0.025840 ,        Not run
Basic_INIT_VIEW1D         , 0.870439 ,   0.862847 , 0.863209 ,    0.022546 ,      0.023561 ,    0.094642 ,      0.036650 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.102743 ,   0.866305 , 1.125078 ,    0.022728 ,      0.023652 ,    0.109499 ,      0.037060 ,        Not run
Basic_MULADDSUB           , 0.893492 ,   0.815035 , 0.706491 ,    0.018090 ,      0.017414 ,    0.018636 ,      0.019564 ,        Not run
Basic_NESTED_INIT         , 0.353831 ,   0.347358 , 0.361242 ,    0.011586 ,      0.011713 ,    0.069105 ,      0.018718 ,        Not run
Basic_PI_ATOMIC           , 0.041561 ,   0.041499 , 0.175804 ,    7.981719 ,      8.977553 ,   16.027913 ,      6.661896 ,        Not run
Basic_REDUCE3_INT         , 0.008292 ,   0.008229 , 0.067690 ,    0.000719 ,      0.000652 ,    0.013721 ,      0.002218 ,        Not run
Basic_TRAP_INT            , 0.092757 ,   0.092567 , 0.098427 ,    0.003154 ,      0.002926 ,    0.007651 ,      0.003184 ,        Not run
Lcals_DIFF_PREDICT        , 1.553377 ,   1.546203 , 1.407703 ,    0.046547 ,      0.037035 ,    0.042271 ,      0.039181 ,        Not run
Lcals_EOS                 , 0.736289 ,   0.734258 , 0.725554 ,    0.011312 ,      0.011563 ,    0.030510 ,      0.035529 ,        Not run
Lcals_FIRST_DIFF          , 1.339769 ,   1.333396 , 1.333551 ,    0.022136 ,      0.022072 ,    0.031380 ,      0.036762 ,        Not run
Lcals_FIRST_MIN           , 0.037477 ,   0.037589 , 0.149449 ,    0.003126 ,      0.002872 ,    0.012159 ,      0.002554 ,        Not run
Lcals_FIRST_SUM           , 1.325509 ,   1.319671 , 1.319322 ,    0.021966 ,      0.022246 ,    0.030677 ,      0.034115 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.717937 ,   1.691057 , 1.709776 ,    0.292375 ,      0.276181 ,    0.290224 ,      0.285564 ,        Not run
Lcals_HYDRO_1D            , 1.012183 ,   1.002379 , 1.048747 ,    0.014015 ,      0.013995 ,    0.029144 ,      0.019691 ,        Not run
Lcals_HYDRO_2D            , 1.196623 ,   1.176305 , 1.296144 ,    0.033862 ,      0.035008 ,    0.046641 ,      0.052417 ,        Not run
Lcals_INT_PREDICT         , 2.063875 ,   2.050521 , 2.129538 ,    0.076946 ,      0.068499 ,    0.063764 ,      0.079606 ,        Not run
Lcals_PLANCKIAN           , 0.430668 ,   0.352104 , 0.352585 ,    0.008962 ,      0.008897 ,    0.009692 ,      0.009181 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.351334 ,   1.344135 , 1.342868 ,    0.014511 ,      0.021586 ,    0.018772 ,      0.020662 ,        Not run
Stream_ADD                , 1.005049 ,   1.013150 , 0.995340 ,    0.012983 ,      0.012981 ,    0.016612 ,      0.018347 ,        Not run
Stream_COPY               , 1.145621 ,   1.138872 , 1.144061 ,    0.026118 ,      0.025515 ,    0.033551 ,      0.038534 ,        Not run
Stream_DOT                , 1.300096 ,   1.291985 , 2.878991 ,    0.035745 ,      0.032348 ,    0.193055 ,      0.039589 ,        Not run
Stream_MUL                , 1.171982 ,   1.167783 , 1.167995 ,    0.019189 ,      0.019184 ,    0.038717 ,      0.029213 ,        Not run
Stream_TRIAD              , 0.982847 ,   0.998736 , 0.987671 ,    0.012109 ,      0.012052 ,    0.024951 ,      0.033251 ,        Not run
