Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.124546 ,   0.947410 , 0.947888 ,    0.060266 ,      0.066696 ,    0.051400 ,       Not run ,        Not run
Apps_ENERGY               , 1.511007 ,   1.524463 , 1.625541 ,    0.082272 ,      0.064114 ,    0.059265 ,       Not run ,        Not run
Apps_FIR                  , 0.864996 ,   0.626758 , 0.626492 ,    0.034202 ,      0.039586 ,    0.049107 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.036551 ,   0.037139 , 0.037329 ,    0.513350 ,      0.431921 ,    0.891906 ,       Not run ,        Not run
Apps_LTIMES               , 0.295539 ,   0.224385 , 1.439737 ,    0.010566 ,      0.010657 ,    0.063331 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.299562 ,   0.226230 , 0.312258 ,    0.010570 ,      0.010825 ,    0.102041 ,       Not run ,        Not run
Apps_PRESSURE             , 1.712575 ,   1.681504 , 1.658882 ,    0.056345 ,      0.055763 ,    0.100812 ,       Not run ,        Not run
Apps_VOL3D                , 1.600314 ,   1.566887 , 1.544263 ,    0.073482 ,      0.065922 ,    0.072290 ,       Not run ,        Not run
Basic_DAXPY               , 0.334154 ,   0.329174 , 0.328986 ,    0.050350 ,      0.048415 ,    0.087969 ,      0.057128 ,        Not run
Basic_IF_QUAD             , 1.476153 ,   1.442328 , 1.421352 ,    0.044693 ,      0.045846 ,    0.065549 ,      0.057690 ,        Not run
Basic_INIT3               , 1.248265 ,   1.218573 , 1.043554 ,    0.070810 ,      0.077443 ,    0.077718 ,      0.053920 ,        Not run
Basic_INIT_VIEW1D         , 0.873723 ,   0.864988 , 0.864624 ,    0.131306 ,      0.188303 ,    0.352747 ,      0.145021 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.871408 ,   0.864629 , 1.125452 ,    0.195614 ,      0.129244 ,    0.309262 ,      0.142740 ,        Not run
Basic_MULADDSUB           , 0.858877 ,   0.821411 , 0.701495 ,    0.037585 ,      0.037097 ,    0.051511 ,      0.038073 ,        Not run
Basic_NESTED_INIT         , 0.354098 ,   0.347898 , 0.363229 ,    0.081580 ,      0.053647 ,    0.163369 ,      0.105695 ,        Not run
Basic_PI_ATOMIC           , 0.041333 ,   0.041399 , 0.175308 ,    9.317959 ,      8.943193 ,   20.178043 ,      6.603837 ,        Not run
Basic_REDUCE3_INT         , 0.008391 ,   0.008327 , 0.067698 ,    0.000951 ,      0.000689 ,    0.010199 ,      0.002219 ,        Not run
Basic_TRAP_INT            , 0.092488 ,   0.092512 , 0.099548 ,    0.003276 ,      0.002881 ,    0.007838 ,      0.003177 ,        Not run
Lcals_DIFF_PREDICT        , 1.555803 ,   1.551374 , 1.409617 ,    0.036681 ,      0.044488 ,    0.036287 ,      0.039472 ,        Not run
Lcals_EOS                 , 0.804675 ,   0.755072 , 0.688485 ,    0.011613 ,      0.011725 ,    0.033401 ,      0.035223 ,        Not run
Lcals_FIRST_DIFF          , 1.318148 ,   1.314402 , 1.314595 ,    0.022751 ,      0.022680 ,    0.031257 ,      0.034343 ,        Not run
Lcals_FIRST_MIN           , 0.037623 ,   0.037575 , 0.149242 ,    0.004395 ,      0.003672 ,    0.010981 ,      0.002531 ,        Not run
Lcals_FIRST_SUM           , 1.322644 ,   1.315573 , 1.316169 ,    0.022501 ,      0.022178 ,    0.030770 ,      0.034394 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.736451 ,   1.735007 , 1.750095 ,    0.205349 ,      0.202085 ,    0.207312 ,      0.198205 ,        Not run
Lcals_HYDRO_1D            , 1.021669 ,   1.018670 , 1.014392 ,    0.017040 ,      0.014271 ,    0.028305 ,      0.020010 ,        Not run
Lcals_HYDRO_2D            , 1.205173 ,   1.189761 , 1.293720 ,    0.036689 ,      0.036435 ,    0.049426 ,      0.054321 ,        Not run
Lcals_INT_PREDICT         , 2.066642 ,   2.069402 , 2.166839 ,    0.133186 ,      0.079855 ,    0.067957 ,      0.066717 ,        Not run
Lcals_PLANCKIAN           , 0.429127 ,   0.352261 , 0.352742 ,    0.008675 ,      0.008859 ,    0.010045 ,      0.009254 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.438970 ,   1.428767 , 1.419301 ,    0.014656 ,      0.014855 ,    0.018703 ,      0.020935 ,        Not run
Stream_ADD                , 0.995068 ,   0.993034 , 0.988979 ,    0.012849 ,      0.012774 ,    0.016757 ,      0.018526 ,        Not run
Stream_COPY               , 1.155781 ,   1.150047 , 1.154280 ,    0.027351 ,      0.025624 ,    0.034498 ,      0.038497 ,        Not run
Stream_DOT                , 1.291525 ,   1.288113 , 2.875641 ,    0.030342 ,      0.030810 ,    0.200407 ,      0.038660 ,        Not run
Stream_MUL                , 1.186023 ,   1.182393 , 1.182351 ,    0.019355 ,      0.019519 ,    0.036998 ,      0.029393 ,        Not run
Stream_TRIAD              , 1.020121 ,   1.026076 , 1.051940 ,    0.012251 ,      0.012268 ,    0.029122 ,      0.033874 ,        Not run
