Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024218 ,   0.024250 , 0.108558 ,    5.591358 ,      4.559256 ,   10.486917 ,      4.030653 ,        Not run
Basic_DAXPY               , 0.301170 ,   0.294414 , 0.294582 ,    0.038474 ,      0.039377 ,    0.057695 ,      0.043078 ,        Not run
Basic_IF_QUAD             , 1.419485 ,   1.437077 , 1.410396 ,    0.037187 ,      0.031888 ,    0.042621 ,      0.033053 ,        Not run
Basic_INIT3               , 1.052477 ,   1.042415 , 0.847151 ,    0.063774 ,      0.064200 ,    0.083317 ,      0.064247 ,        Not run
Basic_INIT_VIEW1D         , 0.907658 ,   0.898249 , 1.122667 ,    0.043290 ,      0.043695 ,    0.094046 ,      0.045219 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.901634 ,   0.898247 , 1.122564 ,    0.049717 ,      0.042494 ,    0.101912 ,      0.043661 ,        Not run
Basic_MULADDSUB           , 0.800183 ,   0.793613 , 0.590122 ,    0.047308 ,      0.048476 ,    0.061853 ,      0.046450 ,        Not run
Basic_NESTED_INIT         , 0.866921 ,   0.858871 , 0.954092 ,    0.037639 ,      0.055199 ,    0.069111 ,      0.026760 ,        Not run
Basic_REDUCE3_INT         , 0.016569 ,   0.016673 , 0.125888 ,    0.001379 ,      0.001372 ,    0.018749 ,      0.004043 ,        Not run
Basic_TRAP_INT            , 0.375412 ,   0.393607 , 0.393164 ,    0.030308 ,      0.031416 ,    0.152671 ,      0.027517 ,        Not run
