Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       ,    1.000 ,      1.187 ,    1.186 ,      18.660 ,        16.861 ,      21.878 ,       Not run ,        Not run
Apps_ENERGY               ,    1.000 ,      0.991 ,    0.930 ,      18.366 ,        23.567 ,      25.496 ,       Not run ,        Not run
Apps_FIR                  ,    1.000 ,      1.380 ,    1.381 ,      25.291 ,        21.851 ,      17.614 ,       Not run ,        Not run
Apps_HALOEXCHANGE         ,    1.000 ,      0.984 ,    0.979 ,       0.071 ,         0.085 ,       0.041 ,       Not run ,        Not run
Apps_LTIMES               ,    1.000 ,      1.317 ,    0.205 ,      27.971 ,        27.732 ,       4.667 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        ,    1.000 ,      1.324 ,    0.959 ,      28.342 ,        27.673 ,       2.936 ,       Not run ,        Not run
Apps_PRESSURE             ,    1.000 ,      1.018 ,    1.032 ,      30.394 ,        30.711 ,      16.988 ,       Not run ,        Not run
Apps_VOL3D                ,    1.000 ,      1.021 ,    1.036 ,      21.778 ,        24.276 ,      22.137 ,       Not run ,        Not run
Basic_DAXPY               ,    1.000 ,      1.015 ,    1.016 ,       6.637 ,         6.902 ,       3.799 ,         5.849 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.023 ,    1.039 ,      33.029 ,        32.198 ,      22.520 ,        25.588 ,        Not run
Basic_INIT3               ,    1.000 ,      1.024 ,    1.196 ,      17.628 ,        16.118 ,      16.061 ,        23.150 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.010 ,    1.011 ,       6.654 ,         4.640 ,       2.477 ,         6.025 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.008 ,    0.774 ,       4.455 ,         6.742 ,       2.818 ,         6.105 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.046 ,    1.224 ,      22.851 ,        23.152 ,      16.674 ,        22.559 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.018 ,    0.975 ,       4.341 ,         6.600 ,       2.167 ,         3.350 ,        Not run
Basic_PI_ATOMIC           ,    1.000 ,      0.998 ,    0.236 ,       0.004 ,         0.005 ,       0.002 ,         0.006 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.008 ,    0.124 ,       8.825 ,        12.187 ,       0.823 ,         3.781 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.000 ,    0.929 ,      28.232 ,        32.108 ,      11.800 ,        29.108 ,        Not run
Lcals_DIFF_PREDICT        ,    1.000 ,      1.003 ,    1.104 ,      42.415 ,        34.972 ,      42.875 ,        39.415 ,        Not run
Lcals_EOS                 ,    1.000 ,      1.066 ,    1.169 ,      69.290 ,        68.629 ,      24.091 ,        22.845 ,        Not run
Lcals_FIRST_DIFF          ,    1.000 ,      1.003 ,    1.003 ,      57.937 ,        58.118 ,      42.171 ,        38.381 ,        Not run
Lcals_FIRST_MIN           ,    1.000 ,      1.001 ,    0.252 ,       8.561 ,        10.245 ,       3.426 ,        14.864 ,        Not run
Lcals_FIRST_SUM           ,    1.000 ,      1.005 ,    1.005 ,      58.782 ,        59.638 ,      42.984 ,        38.455 ,        Not run
Lcals_GEN_LIN_RECUR       ,    1.000 ,      1.001 ,    0.992 ,       8.456 ,         8.593 ,       8.376 ,         8.761 ,        Not run
Lcals_HYDRO_1D            ,    1.000 ,      1.003 ,    1.007 ,      59.957 ,        71.590 ,      36.094 ,        51.057 ,        Not run
Lcals_HYDRO_2D            ,    1.000 ,      1.013 ,    0.932 ,      32.848 ,        33.077 ,      24.383 ,        22.186 ,        Not run
Lcals_INT_PREDICT         ,    1.000 ,      0.999 ,    0.954 ,      15.517 ,        25.880 ,      30.411 ,        30.976 ,        Not run
Lcals_PLANCKIAN           ,    1.000 ,      1.218 ,    1.217 ,      49.469 ,        48.441 ,      42.719 ,        46.373 ,        Not run
Lcals_TRIDIAG_ELIM        ,    1.000 ,      1.007 ,    1.014 ,      98.185 ,        96.867 ,      76.938 ,        68.736 ,        Not run
Stream_ADD                ,    1.000 ,      1.002 ,    1.006 ,      77.444 ,        77.898 ,      59.384 ,        53.711 ,        Not run
Stream_COPY               ,    1.000 ,      1.005 ,    1.001 ,      42.257 ,        45.105 ,      33.502 ,        30.022 ,        Not run
Stream_DOT                ,    1.000 ,      1.003 ,    0.449 ,      42.566 ,        41.919 ,       6.444 ,        33.407 ,        Not run
Stream_MUL                ,    1.000 ,      1.003 ,    1.003 ,      61.278 ,        60.763 ,      32.056 ,        40.351 ,        Not run
Stream_TRIAD              ,    1.000 ,      0.994 ,    0.970 ,      83.268 ,        83.153 ,      35.030 ,        30.115 ,        Not run
