Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024246 ,   0.024272 , 0.108612 ,    6.500029 ,      5.302078 ,   10.344519 ,      4.168072 ,        Not run
Basic_DAXPY               , 0.308552 ,   0.298555 , 0.298257 ,    0.037086 ,      0.037540 ,    0.058233 ,      0.042017 ,        Not run
Basic_IF_QUAD             , 1.419541 ,   1.452829 , 1.411647 ,    0.032932 ,      0.029567 ,    0.044047 ,      0.030445 ,        Not run
Basic_INIT3               , 1.055221 ,   1.040994 , 0.848448 ,    0.055487 ,      0.054943 ,    0.075897 ,      0.057667 ,        Not run
Basic_INIT_VIEW1D         , 0.904341 ,   0.899911 , 1.123281 ,    0.041213 ,      0.043585 ,    0.100303 ,      0.043076 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.903481 ,   0.900235 , 1.140577 ,    0.041492 ,      0.039933 ,    0.111630 ,      0.042502 ,        Not run
Basic_MULADDSUB           , 0.807723 ,   0.793601 , 0.589734 ,    0.040192 ,      0.040952 ,    0.054426 ,      0.039607 ,        Not run
Basic_NESTED_INIT         , 0.870576 ,   0.857312 , 0.947394 ,    0.043341 ,      0.081094 ,    0.068288 ,      0.022571 ,        Not run
Basic_REDUCE3_INT         , 0.016557 ,   0.016669 , 0.125833 ,    0.001373 ,      0.001280 ,    0.020194 ,      0.004052 ,        Not run
Basic_TRAP_INT            , 0.375974 ,   0.394476 , 0.393846 ,    0.029952 ,      0.030907 ,    0.151938 ,      0.027568 ,        Not run
