Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024899 ,   0.024874 , 0.111335 ,    6.182522 ,      5.762196 ,   18.940309 ,      6.281216 ,        Not run
Basic_DAXPY               , 0.300263 ,   0.287197 , 0.287932 ,    0.032794 ,      0.033310 ,    0.056452 ,      0.038523 ,        Not run
Basic_IF_QUAD             , 1.417787 ,   1.399153 , 1.431599 ,    0.033692 ,      0.038231 ,    0.042526 ,      0.034269 ,        Not run
Basic_INIT3               , 1.033826 ,   1.014167 , 0.833331 ,    0.048427 ,      0.047334 ,    0.068427 ,      0.053154 ,        Not run
Basic_INIT_VIEW1D         , 0.875148 ,   0.863488 , 1.124137 ,    0.036893 ,      0.038760 ,    0.103475 ,      0.039672 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.870495 ,   0.863306 , 1.233388 ,    0.037482 ,      0.039424 ,    0.114562 ,      0.039968 ,        Not run
Basic_MULADDSUB           , 0.790925 ,   0.779556 , 0.588346 ,    0.036388 ,      0.036420 ,    0.052243 ,      0.039026 ,        Not run
Basic_NESTED_INIT         , 0.858775 ,   0.849410 , 0.934275 ,    0.087124 ,      0.096195 ,    0.114471 ,      0.024395 ,        Not run
Basic_REDUCE3_INT         , 0.016774 ,   0.016559 , 0.129729 ,    0.001448 ,      0.001345 ,    0.020910 ,      0.004034 ,        Not run
Basic_TRAP_INT            , 0.384229 ,   0.394485 , 0.395004 ,    0.034663 ,      0.037986 ,    0.159301 ,      0.027445 ,        Not run
Stream_ADD                , 1.001746 ,   1.043657 , 1.060356 ,    0.012968 ,      0.012849 ,    0.016561 ,      0.013509 ,        Not run
