Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.051950 ,   0.947140 , 0.948217 ,    0.061598 ,      0.059203 ,    0.063037 ,       Not run ,        Not run
Apps_ENERGY               , 1.491445 ,   1.518561 , 1.622723 ,    0.073839 ,      0.071136 ,    0.076287 ,       Not run ,        Not run
Apps_FIR                  , 0.859507 ,   0.626694 , 0.626340 ,    0.053335 ,      0.051624 ,    0.065880 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.037534 ,   0.037587 , 0.038186 ,    0.636765 ,      0.651431 ,    1.295430 ,       Not run ,        Not run
Apps_LTIMES               , 0.293956 ,   0.225167 , 1.443361 ,    0.013251 ,      0.013496 ,    0.072127 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.299856 ,   0.225443 , 0.312703 ,    0.011193 ,      0.011386 ,    0.116362 ,       Not run ,        Not run
Apps_PRESSURE             , 1.590129 ,   1.577220 , 1.579096 ,    0.055945 ,      0.092198 ,    0.110065 ,       Not run ,        Not run
Apps_VOL3D                , 1.604419 ,   1.567196 , 1.555756 ,    0.069860 ,      0.069496 ,    0.082528 ,       Not run ,        Not run
Basic_DAXPY               , 0.336466 ,   0.330277 , 0.329763 ,    0.049080 ,      0.049217 ,    0.086137 ,      0.036138 ,        Not run
Basic_IF_QUAD             , 1.471476 ,   1.463547 , 1.442562 ,    0.049319 ,      0.051050 ,    0.052796 ,      0.053395 ,        Not run
Basic_INIT3               , 1.211438 ,   1.183388 , 1.037828 ,    0.057809 ,      0.057486 ,    0.082595 ,      0.060505 ,        Not run
Basic_INIT_VIEW1D         , 0.894979 ,   0.892880 , 0.893725 ,    0.216622 ,      0.133187 ,    0.313908 ,      0.147707 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.895174 ,   0.892793 , 1.156006 ,    0.154255 ,      0.134577 ,    0.312728 ,      0.148718 ,        Not run
Basic_MULADDSUB           , 0.887680 ,   0.835325 , 0.734309 ,    0.060077 ,      0.057636 ,    0.066848 ,      0.044644 ,        Not run
Basic_NESTED_INIT         , 0.361232 ,   0.359691 , 0.380033 ,    0.053539 ,      0.053697 ,    0.151349 ,      0.065272 ,        Not run
Basic_PI_ATOMIC           , 0.041373 ,   0.041467 , 0.175276 ,    7.666555 ,      8.866573 ,   17.229188 ,      6.618664 ,        Not run
Basic_REDUCE3_INT         , 0.008269 ,   0.008235 , 0.067695 ,    0.000773 ,      0.000693 ,    0.009973 ,      0.002275 ,        Not run
Basic_TRAP_INT            , 0.092723 ,   0.092636 , 0.098979 ,    0.003414 ,      0.002919 ,    0.007703 ,      0.003180 ,        Not run
Lcals_DIFF_PREDICT        , 1.539659 ,   1.541862 , 1.386841 ,    0.035641 ,      0.036390 ,    0.036747 ,      0.038655 ,        Not run
Lcals_EOS                 , 0.703235 ,   0.700042 , 0.697814 ,    0.011580 ,      0.011648 ,    0.030540 ,      0.035540 ,        Not run
Lcals_FIRST_DIFF          , 1.326819 ,   1.321339 , 1.321201 ,    0.022294 ,      0.022610 ,    0.031147 ,      0.033585 ,        Not run
Lcals_FIRST_MIN           , 0.037391 ,   0.037148 , 0.149059 ,    0.002950 ,      0.002847 ,    0.010658 ,      0.002649 ,        Not run
Lcals_FIRST_SUM           , 1.329356 ,   1.323868 , 1.323715 ,    0.022388 ,      0.022299 ,    0.034593 ,      0.033289 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.694194 ,   1.670482 , 1.692616 ,    0.178958 ,      0.176491 ,    0.181494 ,      0.167897 ,        Not run
Lcals_HYDRO_1D            , 1.017281 ,   1.013053 , 1.012120 ,    0.013988 ,      0.014025 ,    0.029734 ,      0.019659 ,        Not run
Lcals_HYDRO_2D            , 1.192747 ,   1.174741 , 1.289684 ,    0.072418 ,      0.034920 ,    0.048055 ,      0.054198 ,        Not run
Lcals_INT_PREDICT         , 2.070887 ,   2.065786 , 2.141013 ,    0.066621 ,      0.064658 ,    0.064611 ,      0.066974 ,        Not run
Lcals_PLANCKIAN           , 0.409500 ,   0.353644 , 0.354130 ,    0.008845 ,      0.008850 ,    0.009577 ,      0.009336 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.397681 ,   1.388454 , 1.387322 ,    0.017780 ,      0.014862 ,    0.019331 ,      0.021049 ,        Not run
Stream_ADD                , 0.994026 ,   0.994493 , 0.996073 ,    0.057904 ,      0.057088 ,    0.101897 ,      0.062162 ,        Not run
Stream_COPY               , 1.145826 ,   1.140495 , 1.148097 ,    0.088657 ,      0.090164 ,    0.159827 ,      0.108811 ,        Not run
Stream_DOT                , 1.286386 ,   1.285991 , 2.879984 ,    0.196996 ,      0.199474 ,    0.398854 ,      0.125653 ,        Not run
Stream_MUL                , 1.208712 ,   1.208861 , 1.204111 ,    0.109404 ,      0.096122 ,    0.175595 ,      0.104973 ,        Not run
Stream_TRIAD              , 1.021586 ,   1.014895 , 1.015572 ,    0.056414 ,      0.056556 ,    0.102577 ,      0.079754 ,        Not run
