FOM Report : signed speedup(-)/slowdown(+) for each PM (base vs. RAJA) -> (T_RAJA - T_base) / T_base ) ,  ,  ,  ,  ,  ,  ,  , 
'OVER_TOL' in column to right if RAJA speedup is over tolerance ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Lambda_Seq      ,         , RAJA_Seq        ,         , Lambda_OpenMP   ,         , RAJA_OpenMP     ,        
Apps_DEL_DOT_VEC_2D       , -0.15           ,         , -0.15           ,         , -0.031          ,         , 0.23            ,OVER_TOL
Apps_ENERGY               , -0.02           ,         , 0.076           ,         , 0.043           ,         , 0.036           ,        
Apps_FIR                  , -0.28           ,         , -0.28           ,         , -0.046          ,         , 0.18            ,OVER_TOL
Apps_HALOEXCHANGE         , 0.039           ,         , 0.013           ,         , 0.0014          ,         , 0.97            ,OVER_TOL
Apps_LTIMES               , -0.23           ,         , 3.9             ,OVER_TOL , 0.018           ,         , 4.6             ,OVER_TOL
Apps_LTIMES_NOVIEW        , -0.25           ,         , 0.038           ,         , 0.023           ,         , 8.9             ,OVER_TOL
Apps_PRESSURE             , -0.0089         ,         , -0.03           ,         , -0.0027         ,         , 0.63            ,OVER_TOL
Apps_VOL3D                , -0.023          ,         , -0.036          ,         , -0.0066         ,         , 0.15            ,OVER_TOL
Basic_DAXPY               , -0.011          ,         , -0.011          ,         , -0.0093         ,         , 0.95            ,OVER_TOL
Basic_IF_QUAD             , -0.011          ,         , -0.027          ,         , 0.031           ,         , 0.19            ,OVER_TOL
Basic_INIT3               , -0.023          ,         , -0.15           ,         , -0.011          ,         , 0.46            ,OVER_TOL
Basic_INIT_VIEW1D         , -0.0091         ,         , -0.0089         ,         , -0.0015         ,         , 1.5             ,OVER_TOL
Basic_INIT_VIEW1D_OFFSET  , -0.0093         ,         , 0.3             ,OVER_TOL , 0.051           ,         , 1.5             ,OVER_TOL
Basic_MULADDSUB           , -0.07           ,         , -0.16           ,         , -0.0027         ,         , 0.44            ,OVER_TOL
Basic_NESTED_INIT         , -0.018          ,         , 0.022           ,         , -0.0063         ,         , 2               ,OVER_TOL
Basic_PI_ATOMIC           , -0.00045        ,         , 3.2             ,OVER_TOL , 0.27            ,OVER_TOL , 1.7             ,OVER_TOL
Basic_REDUCE3_INT         , -0.013          ,         , 7.1             ,OVER_TOL , -0.047          ,         , 2.9             ,OVER_TOL
Basic_TRAP_INT            , -0.0029         ,         , 0.071           ,         , 0.0063          ,         , 0.68            ,OVER_TOL
Lcals_DIFF_PREDICT        , -0.013          ,         , -0.1            ,         , -0.018          ,         , 0.22            ,OVER_TOL
Lcals_EOS                 , -0.077          ,         , -0.077          ,         , 0.0028          ,         , -0.16           ,        
Lcals_FIRST_DIFF          , -0.004          ,         , -0.0039         ,         , 0.017           ,         , 0.38            ,OVER_TOL
Lcals_FIRST_MIN           , -0.0054         ,         , 3               ,OVER_TOL , -0.13           ,         , 1.2             ,OVER_TOL
Lcals_FIRST_SUM           , -0.0043         ,         , -0.0044         ,         , -0.00067        ,         , 0.36            ,OVER_TOL
Lcals_GEN_LIN_RECUR       , -0.0043         ,         , 0.013           ,         , -0.0074         ,         , 0.0054          ,        
Lcals_HYDRO_1D            , -0.017          ,         , -0.013          ,         , -0.0071         ,         , 1               ,OVER_TOL
Lcals_HYDRO_2D            , -0.018          ,         , 0.068           ,         , 0.15            ,OVER_TOL , 0.45            ,OVER_TOL
Lcals_INT_PREDICT         , 0.00065         ,         , 0.035           ,         , 0.057           ,         , 0.18            ,OVER_TOL
Lcals_PLANCKIAN           , -0.18           ,         , -0.18           ,         , 0.016           ,         , 0.17            ,OVER_TOL
Lcals_TRIDIAG_ELIM        , 0.035           ,         , 0.021           ,         , 0.0073          ,         , 0.3             ,OVER_TOL
Stream_ADD                , -0.001          ,         , -0.0062         ,         , -0.002          ,         , 1.1             ,OVER_TOL
Stream_COPY               , -0.016          ,         , -0.086          ,         , -0.15           ,         , 0.14            ,OVER_TOL
Stream_DOT                , -0.0039         ,         , 1.3             ,OVER_TOL , 0.0092          ,         , 5.5             ,OVER_TOL
Stream_MUL                , -0.0093         ,         , -0.0094         ,         , -0.0084         ,         , 0.83            ,OVER_TOL
Stream_TRIAD              , -0.004          ,         , 0.0059          ,         , 0.012           ,         , 1.3             ,OVER_TOL
                          ,                 ,         ,                 ,         ,                 ,         ,                 ,        
Col Min                   , -0.28           ,         , -0.28           ,         , -0.15           ,         , -0.16           ,        
Col Max                   , 0.039           ,         , 7.1             ,         , 0.27            ,         , 8.9             ,        
Col Avg                   , -0.042          ,         , 0.53            ,         , 0.0067          ,         , 1.2             ,        
Col Std Dev               , 0.0061          ,         , 2.3             ,         , 0.0045          ,         , 3.3             ,        
