Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.119750 ,   0.947803 , 0.947790 ,    0.039520 ,      0.038936 ,    0.044847 ,       Not run ,        Not run
Apps_ENERGY               , 1.529292 ,   1.528763 , 1.651855 ,    0.058737 ,      0.058712 ,    0.060650 ,       Not run ,        Not run
Apps_FIR                  , 0.867517 ,   0.629303 , 0.627607 ,    0.037151 ,      0.034620 ,    0.041891 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.037349 ,   0.037583 , 0.037803 ,    0.319069 ,      0.319662 ,    0.632984 ,       Not run ,        Not run
Apps_LTIMES               , 0.297695 ,   0.225421 , 1.441351 ,    0.010529 ,      0.010650 ,    0.064847 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.301320 ,   0.225501 , 0.313159 ,    0.010517 ,      0.010761 ,    0.107128 ,       Not run ,        Not run
Apps_PRESSURE             , 1.604013 ,   1.599852 , 1.683529 ,    0.055089 ,      0.054647 ,    0.103412 ,       Not run ,        Not run
Apps_VOL3D                , 1.602016 ,   1.566828 , 1.545530 ,    0.066327 ,      0.066040 ,    0.073230 ,       Not run ,        Not run
Basic_DAXPY               , 0.332866 ,   0.329377 , 0.329403 ,    0.027437 ,      0.027574 ,    0.050758 ,      0.035832 ,        Not run
Basic_IF_QUAD             , 1.453263 ,   1.439011 , 1.417334 ,    0.046114 ,      0.047650 ,    0.052439 ,      0.051889 ,        Not run
Basic_INIT3               , 1.172670 ,   1.146264 , 0.951664 ,    0.050458 ,      0.050613 ,    0.073196 ,      0.053089 ,        Not run
Basic_INIT_VIEW1D         , 0.866790 ,   0.859777 , 0.860333 ,    0.129646 ,      0.129235 ,    0.305302 ,      0.143269 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.867349 ,   0.860077 , 1.125290 ,    0.131183 ,      0.128246 ,    0.300932 ,      0.142922 ,        Not run
Basic_MULADDSUB           , 0.860538 ,   0.823405 , 0.718993 ,    0.038628 ,      0.038614 ,    0.054244 ,      0.041975 ,        Not run
Basic_NESTED_INIT         , 0.357955 ,   0.351676 , 0.365700 ,    0.052855 ,      0.052729 ,    0.145088 ,      0.064828 ,        Not run
Basic_PI_ATOMIC           , 0.041388 ,   0.041394 , 0.175732 ,    7.507903 ,      9.682699 ,   18.828890 ,      6.226789 ,        Not run
Basic_REDUCE3_INT         , 0.008345 ,   0.008355 , 0.067588 ,    0.004492 ,      0.004370 ,    0.018679 ,      0.004982 ,        Not run
Basic_TRAP_INT            , 0.092708 ,   0.092665 , 0.098175 ,    0.007737 ,      0.007810 ,    0.013393 ,      0.005952 ,        Not run
Lcals_DIFF_PREDICT        , 1.549514 ,   1.542703 , 1.392099 ,    0.062197 ,      0.063559 ,    0.067323 ,      0.066024 ,        Not run
Lcals_EOS                 , 0.706632 ,   0.696573 , 0.696818 ,    0.037081 ,      0.037032 ,    0.078713 ,      0.071127 ,        Not run
Lcals_FIRST_DIFF          , 1.325109 ,   1.320140 , 1.320260 ,    0.109299 ,      0.108611 ,    0.197743 ,      0.121704 ,        Not run
Lcals_FIRST_MIN           , 0.037294 ,   0.037387 , 0.149306 ,    0.011788 ,      0.011122 ,    0.019973 ,      0.007432 ,        Not run
Lcals_FIRST_SUM           , 1.325182 ,   1.319635 , 1.321139 ,    0.111370 ,      0.108080 ,    0.197700 ,      0.121554 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.796080 ,   1.800468 , 1.811082 ,    0.254677 ,      0.254426 ,    0.418765 ,      0.260879 ,        Not run
Lcals_HYDRO_1D            , 1.020811 ,   1.016443 , 1.012103 ,    0.059629 ,      0.060040 ,    0.110336 ,      0.065779 ,        Not run
Lcals_HYDRO_2D            , 1.200748 ,   1.180093 , 1.292529 ,    0.053665 ,      0.057954 ,    0.083945 ,      0.099306 ,        Not run
Lcals_INT_PREDICT         , 2.070339 ,   2.076553 , 2.145717 ,    0.101183 ,      0.094261 ,    0.151586 ,      0.108892 ,        Not run
Lcals_PLANCKIAN           , 0.430566 ,   0.351623 , 0.352562 ,    0.018325 ,      0.017233 ,    0.020317 ,      0.018061 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.472043 ,   1.459346 , 1.453580 ,    0.062288 ,      0.062093 ,    0.108888 ,      0.068087 ,        Not run
Stream_ADD                , 1.010912 ,   1.010897 , 1.003257 ,    0.057188 ,      0.057003 ,    0.100700 ,      0.062464 ,        Not run
Stream_COPY               , 1.156510 ,   1.150876 , 1.158380 ,    0.094454 ,      0.091037 ,    0.158500 ,      0.098485 ,        Not run
Stream_DOT                , 1.305248 ,   1.295522 , 2.877680 ,    0.196284 ,      0.195422 ,    0.380642 ,      0.125714 ,        Not run
Stream_MUL                , 1.172821 ,   1.167428 , 1.167784 ,    0.096578 ,      0.098747 ,    0.175980 ,      0.106493 ,        Not run
Stream_TRIAD              , 0.980377 ,   0.978052 , 0.974933 ,    0.056296 ,      0.056307 ,    0.102287 ,      0.085573 ,        Not run
