Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      1.291 ,    1.497 ,       1.395 ,         1.378 ,       1.449 ,         0.720 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.013 ,    0.858 ,       0.913 ,         0.924 ,       0.924 ,         0.826 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      0.988 ,    1.013 ,       1.039 ,         0.964 ,       0.931 ,         0.468 ,        Not run
Basic_INIT3               ,    1.000 ,      1.916 ,    1.832 ,       1.715 ,         1.844 ,       1.756 ,         0.160 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      0.932 ,    0.478 ,       0.921 ,         0.993 ,       0.981 ,         0.092 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      8.195 ,    4.648 ,       8.935 ,         8.244 ,       8.244 ,         0.930 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.006 ,    0.932 ,       1.071 ,         0.976 ,       0.965 ,         0.100 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.877 ,    1.709 ,       1.800 ,         1.866 ,       1.759 ,         1.074 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      0.724 ,    0.993 ,       0.905 ,         0.927 ,       0.944 ,         0.551 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.086 ,    1.079 ,       1.025 ,         0.896 ,       0.911 ,         0.495 ,        Not run
