Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 1.023904 ,   0.947890 , 0.947850 ,    0.054789 ,      0.055882 ,    0.072755 ,       Not run ,        Not run
Apps_ENERGY               , 1.507309 ,   1.528235 , 1.636182 ,    0.175635 ,      0.108344 ,    0.076451 ,       Not run ,        Not run
Apps_FIR                  , 0.860073 ,   0.626050 , 0.625461 ,    0.067014 ,      0.062764 ,    0.085450 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.038345 ,   0.038357 , 0.038928 ,    0.339211 ,      0.328398 ,    0.640982 ,       Not run ,        Not run
Apps_LTIMES               , 0.293263 ,   0.224252 , 1.416261 ,    0.011337 ,      0.011513 ,    0.065258 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.301828 ,   0.229401 , 0.312639 ,    0.038328 ,      0.021494 ,    0.122634 ,       Not run ,        Not run
Apps_PRESSURE             , 1.651507 ,   1.603620 , 1.600764 ,    0.056419 ,      0.056190 ,    0.107055 ,       Not run ,        Not run
Apps_VOL3D                , 1.604864 ,   1.567347 , 1.544868 ,    0.065998 ,      0.065746 ,    0.075300 ,       Not run ,        Not run
Basic_DAXPY               , 0.334890 ,   0.330406 , 0.330157 ,    0.028226 ,      0.032012 ,    0.052339 ,      0.036961 ,        Not run
Basic_IF_QUAD             , 1.472380 ,   1.461711 , 1.462148 ,    0.050853 ,      0.051955 ,    0.052483 ,      0.055808 ,        Not run
Basic_INIT3               , 1.227395 ,   1.198975 , 1.058495 ,    0.050229 ,      0.050027 ,    0.072016 ,      0.052216 ,        Not run
Basic_INIT_VIEW1D         , 0.909453 ,   0.904447 , 0.905233 ,    0.132942 ,      0.131351 ,    0.306689 ,      0.143688 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.046103 ,   1.020979 , 1.143614 ,    0.138093 ,      0.131547 ,    0.313295 ,      0.144544 ,        Not run
Basic_MULADDSUB           , 0.879297 ,   0.839980 , 0.743671 ,    0.036267 ,      0.036325 ,    0.051790 ,      0.038704 ,        Not run
Basic_NESTED_INIT         , 0.366454 ,   0.364961 , 0.383345 ,    0.052855 ,      0.054232 ,    0.148802 ,      0.064556 ,        Not run
Basic_PI_ATOMIC           , 0.041352 ,   0.041550 , 0.175331 ,    8.598395 ,      9.723540 ,   19.604537 ,      6.624737 ,        Not run
Basic_REDUCE3_INT         , 0.008366 ,   0.008364 , 0.061985 ,    0.000760 ,      0.000693 ,    0.010396 ,      0.002245 ,        Not run
Basic_TRAP_INT            , 0.093045 ,   0.092692 , 0.098652 ,    0.003237 ,      0.002880 ,    0.007680 ,      0.003155 ,        Not run
Lcals_DIFF_PREDICT        , 1.546263 ,   1.550949 , 1.399696 ,    0.059354 ,      0.056830 ,    0.066842 ,      0.060206 ,        Not run
Lcals_EOS                 , 0.714067 ,   0.706854 , 0.705542 ,    0.037014 ,      0.037022 ,    0.079639 ,      0.072933 ,        Not run
Lcals_FIRST_DIFF          , 1.331452 ,   1.324195 , 1.329907 ,    0.112784 ,      0.112335 ,    0.200196 ,      0.125032 ,        Not run
Lcals_FIRST_MIN           , 0.037575 ,   0.037394 , 0.149002 ,    0.012311 ,      0.011884 ,    0.019875 ,      0.007491 ,        Not run
Lcals_FIRST_SUM           , 1.331031 ,   1.325697 , 1.325123 ,    0.111988 ,      0.111958 ,    0.201772 ,      0.123925 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.706529 ,   1.685374 , 1.701755 ,    0.218420 ,      0.199656 ,    0.378343 ,      0.186180 ,        Not run
Lcals_HYDRO_1D            , 1.020244 ,   1.013880 , 0.999636 ,    0.061121 ,      0.062238 ,    0.118229 ,      0.066906 ,        Not run
Lcals_HYDRO_2D            , 1.207648 ,   1.189069 , 1.296474 ,    0.075386 ,      0.052609 ,    0.075204 ,      0.089692 ,        Not run
Lcals_INT_PREDICT         , 2.167003 ,   2.157835 , 2.239895 ,    0.092375 ,      0.093249 ,    0.138552 ,      0.101764 ,        Not run
Lcals_PLANCKIAN           , 0.411850 ,   0.353668 , 0.354050 ,    0.016088 ,      0.016095 ,    0.019076 ,      0.016750 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.411663 ,   1.404486 , 1.404369 ,    0.063136 ,      0.063283 ,    0.111415 ,      0.068581 ,        Not run
Stream_ADD                , 1.009267 ,   1.008750 , 1.006523 ,    0.059367 ,      0.059198 ,    0.103849 ,      0.064495 ,        Not run
Stream_COPY               , 1.160564 ,   1.157980 , 1.162952 ,    0.091821 ,      0.102697 ,    0.167413 ,      0.109520 ,        Not run
Stream_DOT                , 1.315818 ,   1.316123 , 2.881557 ,    0.203410 ,      0.198795 ,    0.400878 ,      0.128095 ,        Not run
Stream_MUL                , 1.182833 ,   1.177557 , 1.176463 ,    0.099945 ,      0.099029 ,    0.178603 ,      0.108573 ,        Not run
Stream_TRIAD              , 1.001973 ,   0.994431 , 0.994861 ,    0.056902 ,      0.056764 ,    0.104573 ,      0.081048 ,        Not run
