Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Apps_DEL_DOT_VEC_2D       , 0.990456 ,   0.959630 , 0.960217 ,    0.099055 ,      0.116568 ,    0.200771 ,       Not run ,        Not run
Apps_ENERGY               , 1.460832 ,   1.382642 , 1.355832 ,    0.135676 ,      0.147427 ,    0.142543 ,       Not run ,        Not run
Apps_FIR                  , 0.749480 ,   0.709652 , 0.630626 ,    0.153942 ,      0.167240 ,    0.279228 ,       Not run ,        Not run
Apps_HALOEXCHANGE         , 0.037277 ,   0.036370 , 0.036133 ,    0.437006 ,      0.450820 ,    0.984975 ,       Not run ,        Not run
Apps_LTIMES               , 0.304458 ,   0.233676 , 1.713421 ,    0.012386 ,      0.012603 ,    0.070691 ,       Not run ,        Not run
Apps_LTIMES_NOVIEW        , 0.308284 ,   0.236466 , 0.319671 ,    0.014756 ,      0.012759 ,    0.096685 ,       Not run ,        Not run
Apps_PRESSURE             , 1.382568 ,   1.376863 , 1.377314 ,    0.670141 ,      0.675665 ,    0.734077 ,       Not run ,        Not run
Apps_VOL3D                , 1.281600 ,   1.240325 , 1.222888 ,    0.072878 ,      0.072340 ,    0.082917 ,       Not run ,        Not run
Basic_ATOMIC_PI           , 0.024898 ,   0.024876 , 0.111387 ,    5.458056 ,      5.742377 ,   15.808586 ,      7.147903 ,        Not run
Basic_DAXPY               , 0.300658 ,   0.291365 , 0.291602 ,    0.234995 ,      0.233942 ,    0.456417 ,      0.243934 ,        Not run
Basic_IF_QUAD             , 1.442586 ,   1.439365 , 1.402908 ,    0.109488 ,      0.111171 ,    0.184242 ,      0.119580 ,        Not run
Basic_INIT3               , 1.007299 ,   0.983771 , 0.811737 ,    0.233868 ,      0.231508 ,    0.432735 ,      0.259723 ,        Not run
Basic_INIT_VIEW1D         , 0.874161 ,   0.867079 , 1.123408 ,    0.242845 ,      0.250626 ,    0.475820 ,      0.270138 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 1.001158 ,   0.864933 , 1.124663 ,    0.241480 ,      0.246493 ,    0.492381 ,      0.269666 ,        Not run
Basic_MULADDSUB           , 0.757498 ,   0.690961 , 0.600836 ,    0.167520 ,      0.166412 ,    0.304548 ,      0.183960 ,        Not run
Basic_NESTED_INIT         , 0.859547 ,   0.847292 , 0.932766 ,    0.065113 ,      0.068254 ,    0.083730 ,      0.036206 ,        Not run
Basic_REDUCE3_INT         , 0.016973 ,   0.016853 , 0.127820 ,    0.008845 ,      0.008765 ,    0.033866 ,      0.009905 ,        Not run
Basic_TRAP_INT            , 0.382185 ,   0.396000 , 0.393490 ,    0.196283 ,      0.196163 ,    0.299036 ,      0.123320 ,        Not run
Lcals_DIFF_PREDICT        , 1.200642 ,   1.177059 , 0.735002 ,    0.116452 ,      0.116214 ,    0.199060 ,      0.126064 ,        Not run
Lcals_EOS                 , 0.663552 ,   0.658906 , 0.659065 ,    0.240491 ,      0.239100 ,    0.459225 ,      0.276462 ,        Not run
Lcals_FIRST_DIFF          , 0.949245 ,   0.941877 , 0.942552 ,    0.758458 ,      0.776697 ,    1.468459 ,      0.852220 ,        Not run
Lcals_FIRST_MIN           , 0.039557 ,   0.039360 , 0.149273 ,    0.010921 ,      0.011561 ,    0.021763 ,      0.007466 ,        Not run
Lcals_FIRST_SUM           , 0.931744 ,   0.923519 , 0.924116 ,    0.757264 ,      0.764148 ,    1.467512 ,      0.855975 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.454328 ,   1.426477 , 1.427216 ,    0.731685 ,      0.708258 ,    1.270553 ,      0.759874 ,        Not run
Lcals_HYDRO_1D            , 1.241297 ,   1.238074 , 1.238244 ,    0.588075 ,      0.587450 ,    1.142110 ,      0.660582 ,        Not run
Lcals_HYDRO_2D            , 2.476546 ,   2.354738 , 3.736319 ,    0.107399 ,      0.101906 ,    0.234301 ,      0.173123 ,        Not run
Lcals_INT_PREDICT         , 1.410122 ,   1.390987 , 1.443496 ,    0.200062 ,      0.199810 ,    0.356898 ,      0.234994 ,        Not run
Lcals_PLANCKIAN           , 0.409342 ,   0.322650 , 0.322488 ,    0.031594 ,      0.031543 ,    0.050396 ,      0.035083 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.297251 ,   1.293518 , 1.293569 ,    0.244822 ,      0.241443 ,    0.461040 ,      0.278786 ,        Not run
Stream_ADD                , 1.002523 ,   1.001415 , 0.999995 ,    0.056296 ,      0.056086 ,    0.102824 ,      0.063188 ,        Not run
Stream_COPY               , 1.167679 ,   1.160941 , 1.163914 ,    0.098759 ,      0.092203 ,    0.163647 ,      0.111573 ,        Not run
Stream_DOT                , 1.336057 ,   1.331275 , 2.882746 ,    0.195440 ,      0.194964 ,    0.387729 ,      0.129038 ,        Not run
Stream_MUL                , 1.209091 ,   1.200789 , 1.200422 ,    0.096865 ,      0.096779 ,    0.178165 ,      0.110028 ,        Not run
Stream_TRIAD              , 1.037337 ,   1.045812 , 1.030080 ,    0.056196 ,      0.056233 ,    0.101455 ,      0.084264 ,        Not run
