Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Algorithm_SORT            , 1.926987 ,    Not run , 1.951163 ,     Not run ,       Not run ,    0.435559 ,      0.223895 ,        Not run
Algorithm_SORTPAIRS       , 2.116449 ,    Not run , 6.896981 ,     Not run ,       Not run ,    0.677729 ,      0.000000 ,        Not run
Apps_DEL_DOT_VEC_2D       , 0.945161 ,   0.962583 , 0.951410 ,    0.039111 ,      0.038820 ,    0.043251 ,      0.132263 ,        Not run
Apps_ENERGY               , 1.576329 ,   1.592566 , 1.530102 ,    0.057773 ,      0.059042 ,    0.063182 ,      0.105100 ,        Not run
Apps_FIR                  , 0.675312 ,   0.817184 , 0.816210 ,    0.033858 ,      0.034590 ,    0.040412 ,      0.041324 ,        Not run
Apps_HALOEXCHANGE         , 0.038949 ,   0.038995 , 0.038818 ,    0.323898 ,      0.325168 ,    0.636538 ,      0.368252 ,        Not run
Apps_LTIMES               , 0.303136 ,   0.227876 , 1.450974 ,    0.010878 ,      0.010909 ,    0.072864 ,      0.104533 ,        Not run
Apps_LTIMES_NOVIEW        , 0.307478 ,   0.233944 , 0.318720 ,    0.011132 ,      0.011360 ,    0.102213 ,       Not run ,        Not run
Apps_PRESSURE             , 1.671699 ,   1.633859 , 1.625519 ,    0.056732 ,      0.058153 ,    0.092103 ,      0.164424 ,        Not run
Apps_VOL3D                , 1.602818 ,   1.565987 , 1.600820 ,    0.072320 ,      0.072194 ,    0.077240 ,      0.070063 ,        Not run
Basic_DAXPY               , 0.335493 ,   0.329650 , 0.329672 ,    0.048377 ,      0.031949 ,    0.051190 ,      0.036222 ,        Not run
Basic_IF_QUAD             , 1.473920 ,   1.471938 , 1.475626 ,    0.054043 ,      0.047926 ,    0.054597 ,      0.047282 ,        Not run
Basic_INIT3               , 1.241023 ,   1.201611 , 1.027741 ,    0.052818 ,      0.052187 ,    0.072402 ,      0.058058 ,        Not run
Basic_INIT_VIEW1D         , 0.893318 ,   0.889788 , 0.895239 ,    0.131144 ,      0.130712 ,    0.303919 ,      0.145853 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.893019 ,   0.890284 , 1.139235 ,    0.130976 ,      0.130336 ,    0.298200 ,      0.145729 ,        Not run
Basic_MULADDSUB           , 0.872674 ,   0.838444 , 0.735257 ,    0.039515 ,      0.038700 ,    0.053418 ,      0.040842 ,        Not run
Basic_NESTED_INIT         , 0.365411 ,   0.364231 , 0.382923 ,    0.081953 ,      0.054541 ,    0.187915 ,      0.095183 ,        Not run
Basic_PI_ATOMIC           , 0.041390 ,   0.041411 , 0.175998 ,    8.758432 ,      9.405778 ,   18.639346 ,      7.247662 ,        Not run
Basic_REDUCE3_INT         , 0.008556 ,   0.008270 , 0.071343 ,    0.000716 ,      0.000750 ,    0.010161 ,      0.002210 ,        Not run
Basic_TRAP_INT            , 0.092635 ,   0.092740 , 0.099149 ,    0.003021 ,      0.002993 ,    0.007638 ,      0.003090 ,        Not run
Lcals_DIFF_PREDICT        , 1.562336 ,   1.559829 , 1.410149 ,    0.036802 ,      0.035966 ,    0.039007 ,      0.046127 ,        Not run
Lcals_EOS                 , 0.734913 ,   0.719229 , 0.717691 ,    0.012432 ,      0.011828 ,    0.031762 ,      0.035168 ,        Not run
Lcals_FIRST_DIFF          , 1.319234 ,   1.306566 , 1.306934 ,    0.022486 ,      0.022925 ,    0.030769 ,      0.033687 ,        Not run
Lcals_FIRST_MIN           , 0.037746 ,   0.037566 , 0.149639 ,    0.002384 ,      0.003068 ,    0.010668 ,      0.003492 ,        Not run
Lcals_FIRST_SUM           , 1.311008 ,   1.304596 , 1.305630 ,    0.022531 ,      0.022574 ,    0.030897 ,      0.034161 ,        Not run
Lcals_GEN_LIN_RECUR       , 1.878302 ,   1.714501 , 1.713411 ,    0.221230 ,      0.221188 ,    0.225787 ,      0.223517 ,        Not run
Lcals_HYDRO_1D            , 1.021077 ,   1.011619 , 1.010794 ,    0.014701 ,      0.014437 ,    0.029808 ,      0.019995 ,        Not run
Lcals_HYDRO_2D            , 1.311496 ,   1.250595 , 1.379110 ,    0.036044 ,      0.036508 ,    0.050016 ,      0.054781 ,        Not run
Lcals_INT_PREDICT         , 2.107554 ,   2.098962 , 2.183111 ,    0.062946 ,      0.063838 ,    0.064558 ,      0.067923 ,        Not run
Lcals_PLANCKIAN           , 0.417606 ,   0.352862 , 0.353798 ,    0.009683 ,      0.009258 ,    0.009790 ,      0.009269 ,        Not run
Lcals_TRIDIAG_ELIM        , 1.423553 ,   1.404785 , 1.403136 ,    0.015043 ,      0.014914 ,    0.019049 ,      0.020464 ,        Not run
Stream_ADD                , 1.019419 ,   1.004989 , 1.007515 ,    0.013404 ,      0.013392 ,    0.017113 ,      0.018211 ,        Not run
Stream_COPY               , 1.145899 ,   1.139197 , 1.145423 ,    0.028898 ,      0.022894 ,    0.030891 ,      0.030444 ,        Not run
Stream_DOT                , 1.288822 ,   1.276106 , 2.880039 ,    0.030977 ,      0.031135 ,    0.192726 ,      0.038478 ,        Not run
Stream_MUL                , 1.181035 ,   1.175868 , 1.175786 ,    0.019787 ,      0.019731 ,    0.039004 ,      0.029758 ,        Not run
Stream_TRIAD              , 1.005948 ,   0.994145 , 0.993834 ,    0.012729 ,      0.013377 ,    0.025345 ,      0.034297 ,        Not run
