FOM Report : signed speedup(-)/slowdown(+) for each PM (base vs. RAJA) -> (T_RAJA - T_base) / T_base ) ,  ,  ,  ,  ,  ,  ,  , 
'OVER_TOL' in column to right if RAJA speedup is over tolerance ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Lambda_Seq      ,         , RAJA_Seq        ,         , Lambda_OpenMP   ,         , RAJA_OpenMP     ,        
Basic_ATOMIC_PI           , 0.0023          ,         , 3.5             ,OVER_TOL , -0.013          ,         , 2.5             ,OVER_TOL
Basic_DAXPY               , -0.052          ,         , -0.052          ,         , 0.009           ,         , 1               ,OVER_TOL
Basic_IF_QUAD             , 0.00077         ,         , 0.11            ,OVER_TOL , 0.038           ,         , 0.67            ,OVER_TOL
Basic_INIT3               , -0.021          ,         , -0.18           ,         , -0.0052         ,         , 0.9             ,OVER_TOL
Basic_INIT_VIEW1D         , -0.011          ,         , 0.24            ,OVER_TOL , -0.029          ,         , 1.1             ,OVER_TOL
Basic_INIT_VIEW1D_OFFSET  , -0.063          ,         , 0.17            ,OVER_TOL , -0.0055         ,         , 1.2             ,OVER_TOL
Basic_MULADDSUB           , -0.048          ,         , -0.28           ,         , -0.0079         ,         , 0.88            ,OVER_TOL
Basic_NESTED_INIT         , -0.0047         ,         , 0.089           ,         , 0.016           ,         , 0.79            ,OVER_TOL
Basic_REDUCE3_INT         , 0.047           ,         , 6.5             ,OVER_TOL , 0.032           ,         , 2.9             ,OVER_TOL
Basic_TRAP_INT            , 0.033           ,         , 0.026           ,         , -0.035          ,         , 0.43            ,OVER_TOL
Stream_ADD                , -0.012          ,         , 0.0032          ,         , -0.015          ,         , 0.76            ,OVER_TOL
Stream_COPY               , -0.0099         ,         , -0.0087         ,         , -0.16           ,         , 0.52            ,OVER_TOL
Stream_DOT                , -0.0057         ,         , 1.2             ,OVER_TOL , 0.074           ,         , 1.1             ,OVER_TOL
Stream_MUL                , 0.067           ,         , -0.018          ,         , -0.036          ,         , 0.82            ,OVER_TOL
Stream_TRIAD              , 0.012           ,         , 0.045           ,         , -0.0024         ,         , 0.77            ,OVER_TOL
                          ,                 ,         ,                 ,         ,                 ,         ,                 ,        
Col Min                   , -0.063          ,         , -0.28           ,         , -0.16           ,         , 0.43            ,        
Col Max                   , 0.067           ,         , 6.5             ,         , 0.074           ,         , 2.9             ,        
Col Avg                   , -0.0043         ,         , 0.75            ,         , -0.0095         ,         , 1.1             ,        
Col Std Dev               , 0.0012          ,         , 3.1             ,         , 0.0025          ,         , 0.46            ,        
