Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      0.999 ,    0.223 ,       0.005 ,         0.005 ,       0.002 ,         0.006 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.036 ,    1.031 ,       7.648 ,         7.491 ,       4.907 ,         7.093 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.046 ,    1.035 ,      44.925 ,        42.991 ,      24.661 ,        40.744 ,        Not run
Basic_INIT3               ,    1.000 ,      1.033 ,    1.241 ,      16.300 ,        16.683 ,      12.551 ,        16.765 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      0.999 ,    0.804 ,      14.473 ,        20.277 ,       9.551 ,        18.959 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      1.004 ,    0.805 ,      20.719 ,        20.807 ,       8.616 ,        19.986 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.040 ,    1.183 ,      15.529 ,        15.106 ,      11.604 ,        15.735 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      0.997 ,    0.987 ,      22.959 ,        22.348 ,       7.767 ,        41.383 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.029 ,    0.209 ,      11.568 ,        12.065 ,       0.908 ,         4.263 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      0.955 ,    0.963 ,      11.798 ,        11.818 ,       2.415 ,        12.994 ,        Not run
