Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      1.017 ,    0.904 ,       0.953 ,         1.026 ,       0.966 ,         0.920 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.017 ,    1.005 ,       0.980 ,         1.068 ,       1.076 ,         0.954 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      0.902 ,    1.075 ,       1.011 ,         1.009 ,       1.029 ,         0.910 ,        Not run
Basic_INIT3               ,    1.000 ,      0.951 ,    1.007 ,       1.011 ,         1.014 ,       0.992 ,         0.326 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      1.077 ,    0.946 ,       1.074 ,         1.065 ,       1.007 ,         0.309 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      2.844 ,    2.033 ,       3.055 ,         3.049 ,       2.935 ,         0.971 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.006 ,    1.006 ,       0.967 ,         0.949 ,       1.014 ,         0.323 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      0.996 ,    0.930 ,       0.979 ,         0.979 ,       0.984 ,         0.824 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      1.239 ,    1.338 ,       1.268 ,         1.342 ,       1.334 ,         1.122 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.205 ,    1.138 ,       1.052 ,         1.192 ,       1.203 ,         1.069 ,        Not run
