Mean Runtime Report (sec.)  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           , 0.024840 ,   0.024833 , 0.111335 ,    4.935184 ,      6.293847 ,   16.252094 ,      7.120259 ,        Not run
Basic_DAXPY               , 0.300405 ,   0.288385 , 0.288759 ,    0.345652 ,      0.355905 ,    0.540132 ,      0.307228 ,        Not run
Basic_IF_QUAD             , 1.421054 ,   1.442737 , 1.594221 ,    0.112847 ,      0.116509 ,    0.185601 ,      0.110812 ,        Not run
Basic_INIT3               , 1.056912 ,   1.040279 , 0.833176 ,    0.244311 ,      0.240933 ,    0.441364 ,      0.243001 ,        Not run
Basic_INIT_VIEW1D         , 0.872239 ,   0.864013 , 1.123528 ,    0.243725 ,      0.243218 ,    0.478764 ,      0.246843 ,        Not run
Basic_INIT_VIEW1D_OFFSET  , 0.906014 ,   0.898352 , 1.127634 ,    0.253138 ,      0.242363 ,    0.498934 ,      0.246515 ,        Not run
Basic_MULADDSUB           , 0.828553 ,   0.784549 , 0.591032 ,    0.168393 ,      0.166827 ,    0.307360 ,      0.166729 ,        Not run
Basic_NESTED_INIT         , 0.874645 ,   0.863404 , 0.959949 ,    0.054478 ,      0.049412 ,    0.082376 ,      0.038339 ,        Not run
Basic_REDUCE3_INT         , 0.016832 ,   0.017817 , 0.127719 ,    0.008517 ,      0.008651 ,    0.037087 ,      0.009049 ,        Not run
Basic_TRAP_INT            , 0.390495 ,   0.397739 , 0.396142 ,    0.199152 ,      0.197591 ,    0.327185 ,      0.112634 ,        Not run
Stream_ADD                , 1.064794 ,   1.060659 , 1.059958 ,    0.098272 ,      0.091233 ,    0.101512 ,      0.098178 ,        Not run
Stream_COPY               , 1.138358 ,   1.132161 , 1.133126 ,    0.154913 ,      0.098982 ,    0.217614 ,      0.090406 ,        Not run
Stream_DOT                , 1.317566 ,   1.301728 , 2.876269 ,    0.281281 ,      0.196564 ,    0.414132 ,      0.114723 ,        Not run
Stream_MUL                , 1.187979 ,   1.181211 , 1.181089 ,    0.182059 ,      0.098867 ,    0.209278 ,      0.121337 ,        Not run
Stream_TRIAD              , 1.000588 ,   0.993219 , 0.994910 ,    0.012363 ,      0.012578 ,    0.016475 ,      0.025665 ,        Not run
