Speedup Report (T_ref/T_var): ref var = Base_Seq  ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Base_Seq , Lambda_Seq , RAJA_Seq , Base_OpenMP , Lambda_OpenMP , RAJA_OpenMP , Kokkos_Lambda , Kokkos_Functor
Basic_ATOMIC_PI           ,    1.000 ,      0.960 ,    1.172 ,       0.863 ,         1.049 ,       0.944 ,         0.528 ,        Not run
Basic_DAXPY               ,    1.000 ,      1.160 ,    1.022 ,       1.105 ,         1.160 ,       1.112 ,         0.708 ,        Not run
Basic_IF_QUAD             ,    1.000 ,      1.123 ,    1.048 ,       1.087 ,         1.074 ,       1.018 ,         0.481 ,        Not run
Basic_INIT3               ,    1.000 ,      1.881 ,    1.775 ,       1.797 ,         1.680 ,       1.732 ,         0.145 ,        Not run
Basic_INIT_VIEW1D         ,    1.000 ,      0.941 ,    0.528 ,       0.970 ,         1.046 ,       0.958 ,         0.104 ,        Not run
Basic_INIT_VIEW1D_OFFSET  ,    1.000 ,      8.449 ,    4.812 ,       8.747 ,         9.067 ,       9.411 ,         0.818 ,        Not run
Basic_MULADDSUB           ,    1.000 ,      1.045 ,    0.982 ,       1.045 ,         1.025 ,       0.988 ,         0.106 ,        Not run
Basic_NESTED_INIT         ,    1.000 ,      1.032 ,    0.895 ,       0.964 ,         0.942 ,       0.779 ,         0.508 ,        Not run
Basic_REDUCE3_INT         ,    1.000 ,      2.317 ,    2.171 ,       2.346 ,         2.235 ,       2.346 ,         1.262 ,        Not run
Basic_TRAP_INT            ,    1.000 ,      1.050 ,    0.939 ,       1.024 ,         0.988 ,       0.971 ,         0.542 ,        Not run
