FOM Report : signed speedup(-)/slowdown(+) for each PM (base vs. RAJA) -> (T_RAJA - T_base) / T_base ) ,  ,  ,  ,  ,  ,  ,  , 
'OVER_TOL' in column to right if RAJA speedup is over tolerance ,  ,  ,  ,  ,  ,  ,  , 
Kernel                    , Lambda_Seq      ,         , RAJA_Seq        ,         , Lambda_OpenMP   ,         , RAJA_OpenMP     ,        
Basic_ATOMIC_PI           , -0.0018         ,         , 3.5             ,OVER_TOL , 0.28            ,OVER_TOL , 3.3             ,OVER_TOL
Basic_DAXPY               , -0.034          ,         , -0.034          ,         , -0.029          ,         , 0.93            ,OVER_TOL
Basic_IF_QUAD             , -0.021          ,         , 0.13            ,OVER_TOL , -0.027          ,         , 0.65            ,OVER_TOL
Basic_INIT3               , -0.022          ,         , -0.18           ,         , -0.2            ,         , 0.48            ,OVER_TOL
Basic_INIT_VIEW1D         , -0.0096         ,         , 0.29            ,OVER_TOL , -0.063          ,         , 0.86            ,OVER_TOL
Basic_INIT_VIEW1D_OFFSET  , -0.0081         ,         , 0.32            ,OVER_TOL , 0.00066         ,         , 1.1             ,OVER_TOL
Basic_MULADDSUB           , -0.048          ,         , -0.17           ,         , -0.042          ,         , 0.78            ,OVER_TOL
Basic_NESTED_INIT         , -0.0027         ,         , 0.1             ,         , -0.021          ,         , 1.3             ,OVER_TOL
Basic_REDUCE3_INT         , 0.011           ,         , 6.6             ,OVER_TOL , -0.24           ,         , 2.2             ,OVER_TOL
Basic_TRAP_INT            , 0.034           ,         , 0.036           ,         , -0.0023         ,         , 0.6             ,OVER_TOL
Stream_ADD                , -0.038          ,         , -0.032          ,         , -0.00066        ,         , 0.78            ,OVER_TOL
Stream_COPY               , -0.0013         ,         , -0.0054         ,         , -0.032          ,         , 0.77            ,OVER_TOL
Stream_DOT                , -0.011          ,         , 1.2             ,OVER_TOL , -0.02           ,         , 0.94            ,OVER_TOL
Stream_MUL                , -0.0038         ,         , -0.0035         ,         , -0.0065         ,         , 0.8             ,OVER_TOL
Stream_TRIAD              , -0.013          ,         , -0.0083         ,         , -0.015          ,         , 0.83            ,OVER_TOL
                          ,                 ,         ,                 ,         ,                 ,         ,                 ,        
Col Min                   , -0.048          ,         , -0.18           ,         , -0.24           ,         , 0.48            ,        
Col Max                   , 0.034           ,         , 6.6             ,         , 0.28            ,         , 3.3             ,        
Col Avg                   , -0.011          ,         , 0.78            ,         , -0.028          ,         , 1.1             ,        
Col Std Dev               , 0.00037         ,         , 3.2             ,         , 0.011           ,         , 0.51            ,        
